variant,task_id,task_seed,direction,difficulty,true_pair_count,success,strict_success,severe_failure,steps,crossings,total_volume_ml,final_abs_error,controller_ms_per_step,benchmark_seed
no_uncertainty_factor,40,5000101,acid,far,1,1,1,0,6,2,12.440000000000001,0.0022653145662832053,71.80023333664091,101
no_buffering_factor,40,5000101,acid,far,1,1,1,0,8,3,15.789999999999997,0.03943793283527919,72.75042499713891,101
no_required_volume_term,40,5000101,acid,far,1,1,1,0,8,4,15.88,0.04558147318946881,74.9268999979904,101
linear_clip_instead_of_tanh,40,5000101,acid,far,1,1,1,0,2,1,11.86,0.042616067229233945,85.8401999976195,101
full,41,5000101,acid,medium,3,1,0,0,1,1,3.19,0.061476589186581165,118.99900000571506,101
no_ph_rate_bonus,41,5000101,acid,medium,3,1,0,0,2,0,2.67,0.07430347708156226,103.73940000499715,101
no_uncertainty_factor,41,5000101,acid,medium,3,1,0,0,2,1,3.84,0.06415568175139263,49.324499999784166,101
no_buffering_factor,41,5000101,acid,medium,3,1,0,0,1,1,3.24,0.07493559817699058,87.77610000834102,101
no_required_volume_term,41,5000101,acid,medium,3,1,0,0,2,0,2.6100000000000003,0.08963672986393867,76.58100000116974,101
linear_clip_instead_of_tanh,41,5000101,acid,medium,3,1,0,0,1,1,3.31,0.09393970567154852,81.76839999941876,101
full,42,5000101,acid,medium,1,1,1,0,1,0,3.25,0.016792646141890355,50.321700000495184,101
no_ph_rate_bonus,42,5000101,acid,medium,1,1,1,0,2,0,3.1799999999999997,0.0394620241034791,58.95840000084718,101
no_uncertainty_factor,42,5000101,acid,medium,1,1,1,0,2,1,3.8000000000000003,0.018368069800713815,56.44824999762932,101
no_buffering_factor,42,5000101,acid,medium,1,1,1,0,1,1,3.33,0.009736776242787126,67.51729999814415,101
no_required_volume_term,42,5000101,acid,medium,1,1,1,0,3,0,3.21,0.02980738656096138,72.77279999834718,101
linear_clip_instead_of_tanh,42,5000101,acid,medium,1,1,1,0,1,1,3.37,0.023258221389424794,57.2258000029251,101
full,43,5000101,base,medium,2,1,1,0,10,7,9.86,0.048096307643476166,70.79976999812061,101
no_ph_rate_bonus,43,5000101,base,medium,2,1,1,0,13,7,7.46,0.048144176974460606,76.6330538479871,101
no_uncertainty_factor,43,5000101,base,medium,2,1,1,0,12,9,10.8,0.04807756761033488,74.60877500003942,101
no_buffering_factor,43,5000101,base,medium,2,1,1,0,8,7,9.98,0.048093915125122066,74.03071250155335,101
no_required_volume_term,43,5000101,base,medium,2,1,1,0,10,7,9.86,0.048096307643476166,69.19482000084827,101
linear_clip_instead_of_tanh,43,5000101,base,medium,2,1,1,0,11,9,10.379999999999999,0.04808594020539303,69.38465454732068,101
full,44,5000101,acid,medium,1,1,1,0,3,2,5.75,0.04653987910667867,88.23476666536105,101
no_ph_rate_bonus,44,5000101,acid,medium,1,1,1,0,3,2,3.66,0.011997047017725304,69.53026666694011,101
no_uncertainty_factor,44,5000101,acid,medium,1,1,0,0,3,2,6.42,0.05919148475516911,67.38429999677464,101
no_buffering_factor,44,5000101,acid,medium,1,1,1,0,3,2,5.87,0.04973094358255947,84.85103333320392,101
no_required_volume_term,44,5000101,acid,medium,1,1,0,0,3,1,5.130000000000001,0.07466871649373141,76.77800000480299,101
linear_clip_instead_of_tanh,44,5000101,acid,medium,1,1,1,0,3,2,5.9799999999999995,0.028808340846749214,86.16156666782142,101
full,45,5000101,base,far,3,1,0,0,12,8,24.96,0.06794320468676762,52.58326666747356,101
no_ph_rate_bonus,45,5000101,base,far,3,1,1,0,10,5,24.07,0.047873811911114394,60.067999998136656,101
no_uncertainty_factor,45,5000101,base,far,3,1,1,0,12,7,27.73,0.04774271604277924,65.63576666546093,101
no_buffering_factor,45,5000101,base,far,3,1,0,0,13,6,25.880000000000003,0.06796091499953416,59.94585384569991,101
no_required_volume_term,45,5000101,base,far,3,1,0,0,12,8,24.96,0.06794320468676762,52.77057499915827,101
linear_clip_instead_of_tanh,45,5000101,base,far,3,1,1,0,13,7,29.35,0.04768473393047845,68.90564615381524,101
full,46,5000101,acid,near,3,1,0,0,4,1,4.470000000000001,0.08712750541048564,35.051774997555185,101
no_ph_rate_bonus,46,5000101,acid,near,3,1,0,0,2,1,2.56,0.09530952018123529,45.27394999968237,101
no_uncertainty_factor,46,5000101,acid,near,3,1,0,0,4,1,5.05,0.09367014968822751,33.5905499960063,101
no_buffering_factor,46,5000101,acid,near,3,1,0,0,4,1,4.62,0.08876353114123425,40.48977500133333,101
no_required_volume_term,46,5000101,acid,near,3,1,0,0,3,0,1.5999999999999999,0.06202420204497372,71.77483333362034,101
linear_clip_instead_of_tanh,46,5000101,acid,near,3,1,0,0,4,1,4.550000000000001,0.09367097198864371,38.493750002089655,101
full,47,5000101,base,medium,2,1,0,0,3,0,3.22,0.06374733828000467,29.36946666644265,101
no_ph_rate_bonus,47,5000101,base,medium,2,1,1,0,5,0,3.2800000000000002,0.04748370867987761,22.503460002189968,101
no_uncertainty_factor,47,5000101,base,medium,2,1,1,0,3,0,3.32,0.03652459552204368,19.964333337460022,101
no_buffering_factor,47,5000101,base,medium,2,1,0,0,3,0,3.26,0.05292825481794905,22.841433329934564,101
no_required_volume_term,47,5000101,base,medium,2,1,0,0,3,0,3.22,0.06374733828000467,25.797800003298715,101
linear_clip_instead_of_tanh,47,5000101,base,medium,2,1,0,0,3,0,3.23,0.061051314061689954,28.848166664829478,101
full,48,5000101,acid,near,2,1,1,0,5,0,6.09,0.023758211247110417,34.01866000058362,101
no_ph_rate_bonus,48,5000101,acid,near,2,1,0,0,7,0,5.220000000000001,0.07643051675227142,26.760471427613602,101
no_uncertainty_factor,48,5000101,acid,near,2,1,1,0,4,0,6.1899999999999995,0.01775268655587059,39.05990000203019,101
no_buffering_factor,48,5000101,acid,near,2,1,1,0,5,0,6.220000000000001,0.015953285657601235,34.9504199999501,101
no_required_volume_term,48,5000101,acid,near,2,1,0,0,8,0,4.89,0.096574635210402,47.03109999991284,101
linear_clip_instead_of_tanh,48,5000101,acid,near,2,1,1,0,5,0,6.18,0.018352721256333027,36.74728000041796,101
full,49,5000101,base,near,2,1,0,0,3,0,2.1700000000000004,0.08223064542595626,18.957366669686355,101
no_ph_rate_bonus,49,5000101,base,near,2,1,0,0,5,0,2.22,0.07219685025746347,18.72251999739092,101
no_uncertainty_factor,49,5000101,base,near,2,1,0,0,4,1,4.65,0.0633888307095214,35.604624996267376,101
no_buffering_factor,49,5000101,base,near,2,1,0,0,4,1,4.27,0.0686746142668051,43.94180000053893,101
no_required_volume_term,49,5000101,base,near,2,1,0,0,3,0,2.1700000000000004,0.08223064542595626,22.836466666679673,101
linear_clip_instead_of_tanh,49,5000101,base,near,2,1,0,0,3,0,2.1700000000000004,0.08223064542595626,29.616233330064762,101
full,50,5000101,base,medium,2,1,0,0,7,2,11.620000000000001,0.051045020485965154,54.19798571425157,101
no_ph_rate_bonus,50,5000101,base,medium,2,1,0,0,6,1,10.65,0.06533544440362071,44.823550001941236,101
no_uncertainty_factor,50,5000101,base,medium,2,1,1,0,7,3,10.010000000000002,0.02597714221817604,54.76257142644109,101
no_buffering_factor,50,5000101,base,medium,2,1,0,0,7,2,11.52,0.051061138838340625,48.419442859345246,101
no_required_volume_term,50,5000101,base,medium,2,1,1,0,6,2,9.479999999999999,0.001405368920702088,39.77525000057843,101
linear_clip_instead_of_tanh,50,5000101,base,medium,2,1,0,0,7,2,11.66,0.06651490901780299,51.44071428471112,101
full,51,5000101,base,near,3,1,0,0,3,0,2.9299999999999997,0.09257591913828511,25.876866668113507,101
no_ph_rate_bonus,51,5000101,base,near,3,1,0,0,5,0,3.0899999999999994,0.06294502960703818,35.40432000299916,101
no_uncertainty_factor,51,5000101,base,near,3,1,0,0,3,0,3.06,0.0685174006420124,25.168566666252445,101
no_buffering_factor,51,5000101,base,near,3,1,0,0,3,0,2.96,0.08703577306503485,20.684200001899928,101
no_required_volume_term,51,5000101,base,near,3,1,0,0,3,0,2.9299999999999997,0.09257591913828511,29.82743333268445,101
linear_clip_instead_of_tanh,51,5000101,base,near,3,1,0,0,3,0,2.93,0.09257591913828511,30.373033332580235,101
full,52,5000101,acid,near,1,0,0,0,1,1,1.64,0.10168299508515677,91.64439999585738,101
no_ph_rate_bonus,52,5000101,acid,near,1,1,1,0,2,1,1.4900000000000002,0.03432725070946585,68.18770000245422,101
no_uncertainty_factor,52,5000101,acid,near,1,1,1,0,2,2,2.24,0.004332083471859427,64.29020000359742,101
no_buffering_factor,52,5000101,acid,near,1,1,1,0,2,2,2.01,7.202457002986051e-05,37.45455000171205,101
no_required_volume_term,52,5000101,acid,near,1,1,1,0,1,0,1.38,0.012564624319984397,81.6527999995742,101
linear_clip_instead_of_tanh,52,5000101,acid,near,1,1,1,0,2,1,1.88,0.004184674305563796,61.41339999521733,101
full,53,5000101,acid,near,1,1,0,0,1,0,1.15,0.06190321999378767,36.79950000514509,101
no_ph_rate_bonus,53,5000101,acid,near,1,1,0,0,2,0,1.1600000000000001,0.05735420364124799,19.58839999861084,101
no_uncertainty_factor,53,5000101,acid,near,1,1,1,0,1,0,1.27,0.004623483535167949,22.481899992271792,101
no_buffering_factor,53,5000101,acid,near,1,1,1,0,1,0,1.18,0.048141002415420076,39.68870000244351,101
no_required_volume_term,53,5000101,acid,near,1,1,0,0,1,0,1.15,0.06190321999378767,25.6976999953622,101
linear_clip_instead_of_tanh,53,5000101,acid,near,1,1,0,0,1,0,1.15,0.06190321999378767,35.46089999144897,101
full,54,5000101,base,medium,1,1,1,0,13,9,12.669999999999998,0.014056303415930671,66.95618461638402,101
no_ph_rate_bonus,54,5000101,base,medium,1,1,1,0,10,9,6.67,0.008870766219775561,61.4746200008085,101
no_uncertainty_factor,54,5000101,base,medium,1,1,1,0,14,9,14.590000000000002,0.015702602237656293,73.79318571422898,101
no_buffering_factor,54,5000101,base,medium,1,1,1,0,9,5,12.95,0.014296780137019738,73.12424444616126,101
no_required_volume_term,54,5000101,base,medium,1,1,1,0,13,9,12.669999999999998,0.014056303415930671,75.49467692297185,101
linear_clip_instead_of_tanh,54,5000101,base,medium,1,1,1,0,12,7,14.370000000000001,0.015514282071475094,73.55288333383214,101
full,55,5000101,acid,near,1,1,1,0,6,3,4.18,0.01033558641151755,83.72203333419748,101
no_ph_rate_bonus,55,5000101,acid,near,1,1,1,0,4,4,2.59,0.02475607755573561,76.50439999997616,101
no_uncertainty_factor,55,5000101,acid,near,1,1,1,0,6,3,5.62,0.0009627122638264929,65.18251666784636,101
no_buffering_factor,55,5000101,acid,near,1,1,1,0,6,3,4.65,0.02244436808063055,63.040366669156356,101
no_required_volume_term,55,5000101,acid,near,1,1,1,0,2,1,2.7,0.020542755249753686,73.74859999617911,101
linear_clip_instead_of_tanh,55,5000101,acid,near,1,1,1,0,6,3,4.4,0.008869681119594741,83.58178333219257,101
full,56,5000101,acid,near,2,1,1,0,4,2,1.48,0.008947947742028006,33.979575000557816,101
no_ph_rate_bonus,56,5000101,acid,near,2,1,0,0,2,1,0.66,0.05715955905180081,25.52405000096769,101
no_uncertainty_factor,56,5000101,acid,near,2,1,1,0,4,3,1.63,0.025005944048754003,43.37334999945597,101
no_buffering_factor,56,5000101,acid,near,2,1,1,0,4,3,1.4900000000000002,0.002656627770422304,50.724575001368066,101
no_required_volume_term,56,5000101,acid,near,2,1,1,0,4,2,1.48,0.008947947742028006,45.13019999831158,101
linear_clip_instead_of_tanh,56,5000101,acid,near,2,1,1,0,4,2,1.48,0.008947947742028006,43.50857499775884,101
full,57,5000101,base,far,2,1,1,0,11,0,29.64,0.02346015466570517,31.53186363554348,101
no_ph_rate_bonus,57,5000101,base,far,2,1,0,0,14,0,29.38,0.09885089345925113,27.043992856176505,101
no_uncertainty_factor,57,5000101,base,far,2,1,1,0,10,0,29.659999999999997,0.017163552481332722,22.85452000069199,101
no_buffering_factor,57,5000101,base,far,2,1,0,0,10,0,29.449999999999996,0.07963339347166087,25.061570000980282,101
no_required_volume_term,57,5000101,base,far,2,1,1,0,11,0,29.610000000000007,0.03275837788920466,25.843954546541102,101
linear_clip_instead_of_tanh,57,5000101,base,far,2,1,0,0,10,0,29.51,0.06256200570137604,25.068440000904957,101
full,58,5000101,base,medium,1,1,1,0,1,0,3.16,0.039792870922582324,41.20830000465503,101
no_ph_rate_bonus,58,5000101,base,medium,1,1,1,0,6,4,4.62,0.013932404836749512,34.50598333559659,101
no_uncertainty_factor,58,5000101,base,medium,1,1,0,0,6,5,7.590000000000001,0.08712701399597478,52.298833333528215,101
no_buffering_factor,58,5000101,base,medium,1,1,0,0,1,1,3.24,0.06882022940517984,62.697200002730824,101
no_required_volume_term,58,5000101,base,medium,1,1,1,0,1,0,3.16,0.039792870922582324,60.49699999130098,101
linear_clip_instead_of_tanh,58,5000101,base,medium,1,1,0,0,5,4,4.54,0.06254993966513389,50.2310999945621,101
full,59,5000101,base,near,1,1,0,0,8,5,7.699999999999999,0.07809879342533232,74.63131250005972,101
no_ph_rate_bonus,59,5000101,base,near,1,1,1,0,8,4,5.55,0.0006526842701548574,63.40838750020339,101
no_uncertainty_factor,59,5000101,base,near,1,1,1,0,6,5,8.18,0.02416043924567024,81.66308333359969,101
no_buffering_factor,59,5000101,base,near,1,1,0,0,6,4,7.550000000000001,0.08823236260037515,77.4968833308473,101
no_required_volume_term,59,5000101,base,near,1,1,1,0,10,5,5.220000000000001,0.024109556411034738,67.26490999863017,101
linear_clip_instead_of_tanh,59,5000101,base,near,1,1,0,0,6,4,7.690000000000001,0.08822989581365359,94.42454999953043,101
full,60,5000101,base,medium,1,1,1,0,8,6,5.539999999999999,0.013241277861861356,80.57603750057751,101
no_ph_rate_bonus,60,5000101,base,medium,1,1,0,0,4,3,2.5700000000000003,0.05451836910501928,74.62782500078902,101
no_uncertainty_factor,60,5000101,base,medium,1,1,1,0,6,4,5.92,0.013089691821046578,73.58066666711238,101
no_buffering_factor,60,5000101,base,medium,1,1,1,0,8,5,5.66,0.0316132680011334,66.09827499960375,101
no_required_volume_term,60,5000101,base,medium,1,1,1,0,8,6,5.539999999999999,0.013241277861861356,74.3297250037358,101
linear_clip_instead_of_tanh,60,5000101,base,medium,1,1,1,0,8,6,5.58,0.013225318754806814,75.40926249930635,101
full,61,5000101,base,far,1,1,0,0,15,8,21.1,0.057059799909700004,82.38265333347954,101
no_ph_rate_bonus,61,5000101,base,far,1,1,0,0,14,8,15.059999999999999,0.056100745983803435,76.80335000103307,101
no_uncertainty_factor,61,5000101,base,far,1,1,0,0,11,6,21.64,0.0571452193314439,71.41787272716597,101
no_buffering_factor,61,5000101,base,far,1,1,0,0,13,8,21.44,0.05711358867305272,68.7959153852157,101
no_required_volume_term,61,5000101,base,far,1,1,0,0,12,8,15.559999999999999,0.05618039157861254,77.93705833501008,101
linear_clip_instead_of_tanh,61,5000101,base,far,1,1,0,0,15,10,25.4,0.0577385307432845,73.49156666702281,101
full,62,5000101,base,near,1,1,0,0,7,5,6.36,0.05543034324791396,73.5813857131039,101
no_ph_rate_bonus,62,5000101,base,near,1,1,0,0,10,6,4.41,0.07841910697264165,81.02538000021013,101
no_uncertainty_factor,62,5000101,base,near,1,1,1,0,9,6,7.140000000000001,0.03776067781787962,85.72235555523851,101
no_buffering_factor,62,5000101,base,near,1,1,0,0,7,5,6.48,0.05543961120647101,83.19174285653779,101
no_required_volume_term,62,5000101,base,near,1,1,1,0,5,4,2.6999999999999997,0.0381088777959091,100.68951999710407,101
linear_clip_instead_of_tanh,62,5000101,base,near,1,1,0,0,7,5,6.48,0.05543961120647101,77.70975714291646,101
full,63,5000101,base,near,3,1,0,0,3,0,2.5500000000000003,0.07164697486766647,28.308633334139206,101
no_ph_rate_bonus,63,5000101,base,near,3,1,0,0,5,0,2.6,0.0613323984111136,20.43835999793373,101
no_uncertainty_factor,63,5000101,base,near,3,1,1,0,3,0,2.67,0.04684837913435613,22.147166663974833,101
no_buffering_factor,63,5000101,base,near,3,1,0,0,3,0,2.6,0.06133239841101412,26.77719999580101,101
no_required_volume_term,63,5000101,base,near,3,1,0,0,3,0,2.5500000000000003,0.07164697486766647,30.95433333267768,101
linear_clip_instead_of_tanh,63,5000101,base,near,3,1,0,0,3,0,2.56,0.0695861069748962,27.573866662957396,101
full,64,5000101,acid,medium,1,1,1,0,3,1,7.66,0.020718975175186394,54.889833333921466,101
no_ph_rate_bonus,64,5000101,acid,medium,1,1,0,0,4,1,7.7299999999999995,0.07022814326107696,54.47067500244884,101
no_uncertainty_factor,64,5000101,acid,medium,1,1,1,0,4,2,8.480000000000002,0.04293701651967563,43.16664999714703,101
no_buffering_factor,64,5000101,acid,medium,1,1,1,0,3,1,7.7,0.048426080300459695,33.91256666751966,101
no_required_volume_term,64,5000101,acid,medium,1,1,0,0,4,1,7.71,0.055591495730667795,63.43310000011115,101
linear_clip_instead_of_tanh,64,5000101,acid,medium,1,1,0,0,3,1,7.739999999999999,0.07770539560700929,45.24929999752203,101
full,65,5000101,base,near,1,1,0,0,1,1,0.63,0.08019427045874661,40.43619999720249,101
no_ph_rate_bonus,65,5000101,base,near,1,1,1,0,1,0,0.42,0.015409697024774793,43.365599995013326,101
no_uncertainty_factor,65,5000101,base,near,1,1,1,0,2,2,0.99,0.0200866976246159,31.088349998753984,101
no_buffering_factor,65,5000101,base,near,1,1,0,0,1,1,0.64,0.08464797633017884,43.17759999685222,101
no_required_volume_term,65,5000101,base,near,1,1,0,0,1,1,0.63,0.08019427045874661,43.02580000512535,101
linear_clip_instead_of_tanh,65,5000101,base,near,1,1,0,0,1,1,0.63,0.08019427045874661,43.131200000061654,101
full,66,5000101,base,near,3,1,1,0,2,1,2.4899999999999998,0.038257866551025366,56.9978000021365,101
no_ph_rate_bonus,66,5000101,base,near,3,1,1,0,3,3,1.9300000000000002,0.03824523636522681,44.77830000056807,101
no_uncertainty_factor,66,5000101,base,near,3,1,0,0,4,2,3.44,0.0700620821181337,43.206949998420896,101
no_buffering_factor,66,5000101,base,near,3,1,0,0,2,1,2.53,0.05197616272366279,44.552649997058325,101
no_required_volume_term,66,5000101,base,near,3,1,1,0,2,1,2.4899999999999998,0.038257866551025366,48.64794999593869,101
linear_clip_instead_of_tanh,66,5000101,base,near,3,1,1,0,2,1,2.5,0.04513755888752424,52.506899995933054,101
full,67,5000101,acid,medium,3,1,1,0,2,1,4.220000000000001,0.0012377313738136664,95.36704999845824,101
no_ph_rate_bonus,67,5000101,acid,medium,3,1,0,0,1,1,2.12,0.05306164094013344,97.69560000131605,101
no_uncertainty_factor,67,5000101,acid,medium,3,1,0,0,2,2,4.97,0.053723381338344645,88.89860000272165,101
no_buffering_factor,67,5000101,acid,medium,3,1,1,0,2,2,4.51,0.03391931994943942,96.65920000043116,101
no_required_volume_term,67,5000101,acid,medium,3,1,1,0,1,0,1.93,0.04334509672793363,126.57939999917289,101
linear_clip_instead_of_tanh,67,5000101,acid,medium,3,1,1,0,2,2,4.47,0.01394397058749508,91.45400000124937,101
full,68,5000101,base,medium,2,1,1,0,5,4,7.380000000000001,0.014030526665401943,55.8342000018456,101
no_ph_rate_bonus,68,5000101,base,medium,2,1,1,0,7,5,4.85,0.00498739887113242,63.677885715151206,101
no_uncertainty_factor,68,5000101,base,medium,2,1,1,0,7,5,8.39,0.04615034737196577,69.66248571552569,101
no_buffering_factor,68,5000101,base,medium,2,1,0,0,9,6,8.549999999999999,0.0671552680233427,55.74010000337795,101
no_required_volume_term,68,5000101,base,medium,2,1,1,0,5,4,7.380000000000001,0.014030526665401943,56.79320000053849,101
linear_clip_instead_of_tanh,68,5000101,base,medium,2,1,1,0,9,5,8.7,0.025248652128914806,56.475522222172,101
full,69,5000101,acid,near,2,1,1,0,1,1,1.47,0.010017682422176932,81.2112999992678,101
no_ph_rate_bonus,69,5000101,acid,near,2,1,0,0,1,0,0.99,0.06364642526595432,91.195200002403,101
no_uncertainty_factor,69,5000101,acid,near,2,1,1,0,1,1,1.63,0.03608509662871562,65.46789999993052,101
no_buffering_factor,69,5000101,acid,near,2,1,1,0,1,1,1.52,0.01807207515505027,71.51710000471212,101
no_required_volume_term,69,5000101,acid,near,2,1,0,0,2,0,0.8700000000000001,0.08117198485353683,57.06035000184784,101
linear_clip_instead_of_tanh,69,5000101,acid,near,2,1,1,0,1,1,1.48,0.011622129655977531,90.95749999687541,101
full,70,5000101,base,medium,1,1,1,0,7,5,13.329999999999998,0.007916298888657636,62.55575714333515,101
no_ph_rate_bonus,70,5000101,base,medium,1,1,1,0,2,1,5.47,0.03197610097777748,68.28304999726242,101
no_uncertainty_factor,70,5000101,base,medium,1,1,0,0,7,4,14.290000000000001,0.07709734368820342,76.10071428644005,101
no_buffering_factor,70,5000101,base,medium,1,1,0,0,5,4,13.01,0.07706989826478328,72.33547999931034,101
no_required_volume_term,70,5000101,base,medium,1,1,1,0,2,1,5.449999999999999,0.008161143285315475,62.18614999670535,101
linear_clip_instead_of_tanh,70,5000101,base,medium,1,1,1,0,7,4,13.879999999999999,0.025725672574038683,69.79361428446802,101
