mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
3,pHBA + SSA,0,0.8200000000000001,2.189,3.5314614973726672,1.355487574362383,7.541000556341277
3,pHBA + SSA,0,0.84,2.198,3.539932252639327,1.3568611508653974,7.552194475090504
3,pHBA + SSA,0,0.86,2.207,3.5482967426710363,1.358332268808288,7.564266562894645
3,pHBA + SSA,0,0.88,2.216,3.556560200016275,1.3598072010434579,7.577333268102599
3,pHBA + SSA,0,0.9,2.225,3.5647275739185478,1.361281572300383,7.590197627820613
3,pHBA + SSA,0,0.92,2.234,3.5728035558252524,1.3627553873674438,7.602869823042909
3,pHBA + SSA,0,0.9400000000000001,2.243,3.580792602489628,1.3642286510257686,7.615359405203796
3,pHBA + SSA,0,0.96,2.252,3.5886989569742895,1.3657013680493386,7.627675349984184
3,pHBA + SSA,0,0.98,2.261,3.596526667824454,1.3671735432050895,7.639826105598166
3,pHBA + SSA,0,1.0,2.27,3.6042796066454583,1.3686451812530125,7.649380846955044
3,pHBA + SSA,0,1.02,2.295,3.6119614842908736,1.3701162869462542,7.658556671790967
3,pHBA + SSA,0,1.04,2.3200000000000003,3.61957586584405,1.371586865031218,7.668145752032856
3,pHBA + SSA,0,1.06,2.345,3.6271261845567007,1.373056920247664,7.684358817644188
3,pHBA + SSA,0,1.08,2.37,3.6346157548916738,1.3745264573288059,7.698365942606371
3,pHBA + SSA,0,1.1,2.395,3.6420477848044213,1.375995481001409,7.709678412013531
3,pHBA + SSA,0,1.12,2.42,3.6494253873869438,1.377463995985892,7.7208732287859565
3,pHBA + SSA,0,1.1400000000000001,2.4450000000000003,3.6567515919904277,1.378932006996418,7.7319558815875205
3,pHBA + SSA,0,1.16,2.4699999999999998,3.664029354936851,1.3803995187409943,7.742931603432867
3,pHBA + SSA,0,1.18,2.495,3.6712615699267004,1.3818665359215658,7.753805390129077
3,pHBA + SSA,0,1.2,2.52,3.6784510782484654,1.3833330632341139,7.7645820172051465
3,pHBA + SSA,0,1.22,2.545,3.68560067889684,1.3847991053687458,7.775266055481104
3,pHBA + SSA,0,1.24,2.57,3.6927131387101433,1.3862646670097925,7.7858618854113395
3,pHBA + SSA,0,1.26,2.595,3.699791202643553,1.3877297528358983,7.796373710321799
3,pHBA + SSA,0,1.28,2.62,3.7068376043044062,1.3891943675201173,7.806805568647581
3,pHBA + SSA,0,1.3,2.645,3.7138550768890033,1.3906585157300024,7.817161345266063
3,pHBA + SSA,0,1.32,2.67,3.7208463646780943,1.3921222021276982,7.827444782010577
3,pHBA + SSA,0,1.34,2.6950000000000003,3.7278142352716857,1.3935854313700315,7.835104839507066
3,pHBA + SSA,0,1.36,2.72,3.73476149277442,1.395048208108602,7.84226241099887
3,pHBA + SSA,0,1.3800000000000001,2.745,3.741690992182971,1.3965105369898718,7.849327258112961
3,pHBA + SSA,0,1.4000000000000001,2.7700000000000005,3.7486056552783547,1.3979724226552532,7.8563020880665775
3,pHBA + SSA,0,1.42,2.795,3.7555084883946805,1.3994338697412014,7.863189493061162
3,pHBA + SSA,0,1.44,2.82,3.7624026025245807,1.4008948828792973,7.8699919567185646
3,pHBA + SSA,0,1.46,2.8449999999999998,3.769291236343291,1.4023554666963403,7.876711860073318
3,pHBA + SSA,0,1.48,2.87,3.7761777828879977,1.4038156258144312,7.88335148715727
