mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
4,TPA + acetic acid,0,4.3,5.023,5.427497747523674,1.598807703094551,12.211982928966378
4,TPA + acetic acid,0,4.32,5.0312,5.442734378598823,1.6000660094299524,12.21564924813396
4,TPA + acetic acid,0,4.34,5.0394,5.456486205247349,1.6013237238427354,12.219276012231596
4,TPA + acetic acid,0,4.36,5.0476,5.469251454850006,1.6025808492549038,12.222863982395495
4,TPA + acetic acid,0,4.38,5.0558,5.480055169165167,1.603837388586804,12.226413898267964
4,TPA + acetic acid,0,4.4,5.064,5.494942768130217,1.6050933447571416,12.229926478797914
4,TPA + acetic acid,0,4.42,5.0722,5.507399707921124,1.6063487206829943,12.23340242300442
4,TPA + acetic acid,0,4.44,5.0804,5.517998316792362,1.6076035192798215,12.236842410705442
4,TPA + acetic acid,0,4.46,5.0886,5.531771453357541,1.6088577434614835,12.240247103213488
4,TPA + acetic acid,0,4.48,5.0968,5.546683397956783,1.6101113961402511,12.243617144000119
4,TPA + acetic acid,0,4.5,5.105,5.557265512135275,1.6113644802268206,12.246953159330857
4,TPA + acetic acid,0,4.5200000000000005,5.1132,5.569814811347441,1.6126169986303287,12.250255758872125
4,TPA + acetic acid,0,4.54,5.1214,5.58037524323731,1.6138689542583529,12.253525536271667
4,TPA + acetic acid,0,4.5600000000000005,5.1296,5.590929136994527,1.6151203500169529,12.25676306971381
4,TPA + acetic acid,0,4.58,5.1378,5.6079203043745585,1.6163711888106556,12.259968922450895
4,TPA + acetic acid,0,4.6000000000000005,5.146,5.619952287774042,1.6176214735424819,12.263143643312066
4,TPA + acetic acid,0,4.62,5.1542,5.633422612428738,1.6188712071139575,12.266287767190594
4,TPA + acetic acid,0,4.64,5.1624,5.644417557926618,1.620120392425127,12.269401815510765
4,TPA + acetic acid,0,4.66,5.1706,5.656790451629024,1.6213690323745649,12.272486296675439
4,TPA + acetic acid,0,4.68,5.1788,5.665287894158395,1.6226171298593912,12.275541706495112
4,TPA + acetic acid,0,4.7,5.187,5.673869338230047,1.6238646877752836,12.2785685285995
4,TPA + acetic acid,0,4.72,5.1952,5.683736794710625,1.6251117090164904,12.28156723483244
4,TPA + acetic acid,0,4.74,5.2034,5.692002323509907,1.626358196475843,12.284538285630912
4,TPA + acetic acid,0,4.76,5.2116,5.699997055202361,1.6276041530447718,12.287482130388945
4,TPA + acetic acid,0,4.78,5.2198,5.708098714796701,1.6288495816133155,12.29039920780719
4,TPA + acetic acid,0,4.8,5.228,5.7186825591345425,1.6300944850701375,12.293289946228587
4,TPA + acetic acid,0,4.82,5.2362,5.72925932170357,1.6313388663025363,12.296154763961347
4,TPA + acetic acid,0,4.84,5.2444,5.7429600669873455,1.6325827281964607,12.298994069588979
4,TPA + acetic acid,0,4.86,5.2526,5.761185065038696,1.6338260736365218,12.301808262268775
4,TPA + acetic acid,0,4.88,5.2608,5.771064183934067,1.6349200593980395,12.304597732018813
4,TPA + acetic acid,0,4.9,5.269,5.780103473765026,1.6359102521273425,12.307362859994132
4,TPA + acetic acid,0,4.92,5.2772,5.788377485990881,1.6368992422680595,12.310104018752575
4,TPA + acetic acid,0,4.94,5.2854,5.796399174762113,1.6378870334633002,12.312821572510646
4,TPA + acetic acid,0,4.96,5.2936,5.8043974622181125,1.6388736293487325,12.315515877390204
4,TPA + acetic acid,0,4.98,5.3018,5.814725323372439,1.6398590335525696,12.31818728165571
4,TPA + acetic acid,0,5.0,5.31,5.824414608290494,1.6408432496955596,12.320836125943142
4,TPA + acetic acid,0,5.0200000000000005,5.324,5.832279146603876,1.6418262813909745,12.32346274348054
4,TPA + acetic acid,0,5.04,5.338,5.843234773705669,1.6428081322445989,12.326067460300646
4,TPA + acetic acid,0,5.0600000000000005,5.352,5.851116439963913,1.6437888058547236,12.32865059544596
4,TPA + acetic acid,0,5.08,5.366,5.858525813894704,1.6447683058121298,12.33121246116659
4,TPA + acetic acid,0,5.1000000000000005,5.38,5.865956572794783,1.6457466357000894,12.33375336311109
4,TPA + acetic acid,0,5.12,5.394,5.873526752096004,1.646723799094342,12.336273600510708
4,TPA + acetic acid,0,5.14,5.4079999999999995,5.881394169879048,1.6476997995631057,12.338773466357214
4,TPA + acetic acid,0,5.16,5.422,5.890956129611741,1.648674640667053,12.341253247574635
4,TPA + acetic acid,0,5.18,5.435999999999999,5.90973167504966,1.6496483259593102,12.343713225185105
4,TPA + acetic acid,0,5.2,5.45,5.9198809832315025,1.6506208589854512,12.346153674469122
4,TPA + acetic acid,0,5.22,5.4639999999999995,5.9281959078642465,1.6515922432834875,12.348574865120362
4,TPA + acetic acid,0,5.24,5.478,5.937307372052428,1.6525624823838663,12.350977061395355
4,TPA + acetic acid,0,5.26,5.491999999999999,5.945140731881573,1.6535315798094592,12.353360522258157
4,TPA + acetic acid,0,5.28,5.506,5.953039352747485,1.654499539075562,12.35572550152025
4,TPA + acetic acid,0,5.3,5.52,5.963028127310567,1.6554663636898859,12.35807224797587
4,TPA + acetic acid,0,5.32,5.534,5.972857544481565,1.6564320571525548,12.360401005532896
4,TPA + acetic acid,0,5.34,5.547999999999999,5.981121573281374,1.6573966229561008,12.362712013339522
4,TPA + acetic acid,0,5.36,5.562,5.990057398793412,1.6583600645854588,12.365005505906854
4,TPA + acetic acid,0,5.38,5.576,6.005080753632405,1.6593223855179642,12.367281713227555
4,TPA + acetic acid,0,5.4,5.59,6.01910497287602,1.6602835892233498,12.369540860890787
4,TPA + acetic acid,0,5.42,5.603999999999999,6.032995401203212,1.661243679163741,12.371783170193435
4,TPA + acetic acid,0,5.44,5.618,6.041431274176505,1.6622026587936563,12.374008858247944
4,TPA + acetic acid,0,5.46,5.632,6.049134236549485,1.6631605315600022,12.376218138086692
4,TPA + acetic acid,0,5.48,5.646,6.056691116714837,1.6641173009020709,12.378411218763226
4,TPA + acetic acid,0,5.5,5.66,6.064293289179368,1.6650729702515443,12.380588305450303
