family,policy,training_seed,domain,benchmark_seed,checkpoint_sha256,tasks,success_rate_percent,strict_success_rate_percent,severe_failure_rate_percent,false_stop_rate_percent,successful_additions_mean,additions_per_task_mean,overshoots_per_task_mean,total_volume_mean_ml,final_abs_error_mean
F2,ppo_seed_555,555,fixed_two_independent,555,7c3a24efb9ac7d3f694750aa32eed2d72d2d186eff5cca9e6b10f0fd0163f5eb,3000,83.86666666666667,36.5,6.666666666666667,2.666666666666667,7.8139904610492845,12.064666666666668,3.0833333333333335,9.551893333333334,0.23121767355783807
F3,imitation,,fixed_two_independent,101,86b7a5ed3584deda167589a3f079f13ae16ce95aa03d96018c31d7f1bdf065ff,3000,88.43333333333334,37.0,3.833333333333333,2.666666666666667,6.690539012438749,10.696333333333333,5.429,7.232503333333332,0.12909384578549515
F3,imitation,,fixed_two_independent,202,86b7a5ed3584deda167589a3f079f13ae16ce95aa03d96018c31d7f1bdf065ff,3000,88.06666666666668,37.1,4.366666666666666,2.1999999999999997,6.831945495836488,11.216333333333333,5.6786666666666665,7.482216666666666,0.1386362804632395
F3,imitation,,fixed_two_independent,303,86b7a5ed3584deda167589a3f079f13ae16ce95aa03d96018c31d7f1bdf065ff,3000,89.93333333333334,36.4,3.7666666666666666,2.3666666666666667,6.769088213491475,10.235666666666667,4.858,7.319083333333333,0.12127356810563597
F3,imitation,,fixed_two_independent,404,86b7a5ed3584deda167589a3f079f13ae16ce95aa03d96018c31d7f1bdf065ff,3000,88.56666666666668,36.733333333333334,3.5999999999999996,2.6333333333333333,6.72563041023711,10.722666666666667,5.307333333333333,7.377069999999999,0.12569687490272896
F3,imitation,,fixed_two_independent,555,86b7a5ed3584deda167589a3f079f13ae16ce95aa03d96018c31d7f1bdf065ff,3000,88.9,38.666666666666664,4.1000000000000005,2.4,7.088113985751781,10.939666666666668,5.229333333333333,7.400963333333333,0.129627267599518
F3,ppo_seed_101,101,fixed_two_independent,101,68c14e9a36e11c3447dcd045f8c967b645e75485c50c82da8a118f701d991fe7,3000,89.03333333333333,46.93333333333333,5.366666666666667,1.6,5.259453388244103,8.914,4.216333333333333,8.349546666666667,0.16253229563004634
F3,ppo_seed_101,101,fixed_two_independent,202,68c14e9a36e11c3447dcd045f8c967b645e75485c50c82da8a118f701d991fe7,3000,88.5,46.300000000000004,6.533333333333332,1.4000000000000001,5.381167608286252,9.203,4.257333333333333,8.900879999999999,0.1854295732485985
F3,ppo_seed_101,101,fixed_two_independent,303,68c14e9a36e11c3447dcd045f8c967b645e75485c50c82da8a118f701d991fe7,3000,88.8,47.233333333333334,5.866666666666666,1.7999999999999998,5.403528528528528,9.176666666666666,4.203333333333333,8.484853333333332,0.16518997338111005
F3,ppo_seed_101,101,fixed_two_independent,404,68c14e9a36e11c3447dcd045f8c967b645e75485c50c82da8a118f701d991fe7,3000,88.13333333333333,45.93333333333333,6.033333333333333,1.6666666666666667,5.531770045385779,9.435333333333332,4.469666666666667,8.883316666666666,0.173288035441993
F3,ppo_seed_101,101,fixed_two_independent,555,68c14e9a36e11c3447dcd045f8c967b645e75485c50c82da8a118f701d991fe7,3000,88.1,46.53333333333333,6.2,2.033333333333333,5.494513810064321,9.315333333333333,4.109333333333334,8.869766666666667,0.1739135966451842
F3,ppo_seed_202,202,fixed_two_independent,101,a1d350a77da6e44fc171b196a19a7f8d0d052bddbcf99e72dbd3cc22d4daf9e4,3000,88.66666666666667,40.5,4.366666666666666,2.033333333333333,6.840977443609023,10.703333333333333,5.163333333333333,8.20732,0.14209656835375908
F3,ppo_seed_202,202,fixed_two_independent,202,a1d350a77da6e44fc171b196a19a7f8d0d052bddbcf99e72dbd3cc22d4daf9e4,3000,87.6,39.1,5.433333333333333,2.2666666666666666,7.123668188736682,11.209333333333333,5.244,8.504843333333334,0.1603952477936875
F3,ppo_seed_202,202,fixed_two_independent,303,a1d350a77da6e44fc171b196a19a7f8d0d052bddbcf99e72dbd3cc22d4daf9e4,3000,89.03333333333333,39.266666666666666,4.866666666666666,1.633333333333333,7.092849120179708,10.799666666666667,5.078666666666667,8.53163,0.15225525287160102
F3,ppo_seed_202,202,fixed_two_independent,404,a1d350a77da6e44fc171b196a19a7f8d0d052bddbcf99e72dbd3cc22d4daf9e4,3000,88.0,39.63333333333333,4.833333333333333,2.1999999999999997,7.168181818181818,11.104333333333333,5.186333333333334,8.712393333333333,0.14497433574032834
F3,ppo_seed_202,202,fixed_two_independent,555,a1d350a77da6e44fc171b196a19a7f8d0d052bddbcf99e72dbd3cc22d4daf9e4,3000,88.0,40.06666666666667,5.033333333333333,1.9,7.0821969696969695,11.179666666666666,5.225,8.432519999999998,0.15087126055722036
F3,ppo_seed_303,303,fixed_two_independent,101,f0e1207385d456123ca0299b89f9507f413ac2b4d0cbd0fbf6bdc7af57827e3d,3000,89.3,43.9,4.633333333333333,2.2666666666666666,6.257558790593505,10.051,4.248,7.406669999999999,0.14422821738564984
F3,ppo_seed_303,303,fixed_two_independent,202,f0e1207385d456123ca0299b89f9507f413ac2b4d0cbd0fbf6bdc7af57827e3d,3000,88.93333333333334,44.733333333333334,5.166666666666667,2.0666666666666664,6.326836581709146,10.435666666666666,4.365,7.542003333333332,0.15263638184481965
F3,ppo_seed_303,303,fixed_two_independent,303,f0e1207385d456123ca0299b89f9507f413ac2b4d0cbd0fbf6bdc7af57827e3d,3000,89.03333333333333,45.63333333333333,5.133333333333334,2.3,6.33171096967428,10.327666666666667,4.201666666666667,7.572313333333334,0.14491500636384483
F3,ppo_seed_303,303,fixed_two_independent,404,f0e1207385d456123ca0299b89f9507f413ac2b4d0cbd0fbf6bdc7af57827e3d,3000,89.23333333333333,45.0,4.666666666666667,2.4,6.542398206948076,10.336333333333334,4.1433333333333335,7.778943333333332,0.13794357534333015
F3,ppo_seed_303,303,fixed_two_independent,555,f0e1207385d456123ca0299b89f9507f413ac2b4d0cbd0fbf6bdc7af57827e3d,3000,89.03333333333333,43.3,5.333333333333334,2.033333333333333,6.301759640584051,10.323333333333334,4.167666666666666,7.564916666666667,0.1597284186479001
F3,ppo_seed_404,404,fixed_two_independent,101,4fe2b6a0a686b8de2cfae01e5e058f5acd6ab8a61c40b752cfe5b0a47ca61183,3000,89.73333333333333,42.1,3.833333333333333,2.2666666666666666,5.950965824665676,9.539,5.241666666666666,8.093316666666666,0.11339964392165935
F3,ppo_seed_404,404,fixed_two_independent,202,4fe2b6a0a686b8de2cfae01e5e058f5acd6ab8a61c40b752cfe5b0a47ca61183,3000,88.66666666666667,42.0,4.133333333333333,2.1333333333333333,6.078571428571428,10.001333333333333,5.476666666666667,8.52063,0.11768421408392737
F3,ppo_seed_404,404,fixed_two_independent,303,4fe2b6a0a686b8de2cfae01e5e058f5acd6ab8a61c40b752cfe5b0a47ca61183,3000,89.36666666666667,42.3,4.0,1.9333333333333333,6.087653860499813,9.891666666666667,5.299,8.38975,0.1205931008305046
F3,ppo_seed_404,404,fixed_two_independent,404,4fe2b6a0a686b8de2cfae01e5e058f5acd6ab8a61c40b752cfe5b0a47ca61183,3000,90.10000000000001,43.3,4.233333333333333,1.4000000000000001,6.121716611172771,9.731,5.259333333333333,8.506743333333333,0.12333201045893442
F3,ppo_seed_404,404,fixed_two_independent,555,4fe2b6a0a686b8de2cfae01e5e058f5acd6ab8a61c40b752cfe5b0a47ca61183,3000,89.73333333333333,43.03333333333333,3.8666666666666667,2.0666666666666664,6.106240713224368,9.673,5.241666666666666,8.259003333333332,0.11691967484773265
F3,ppo_seed_555,555,fixed_two_independent,101,7c9dfc88572fd1cdcb358f9058fe4d65f6b150ed1d752b175556ba3a73d1abf8,3000,91.2,41.66666666666667,3.4666666666666663,1.7666666666666668,5.775584795321637,8.796333333333333,4.110666666666667,7.858256666666667,0.11824211073771551
F3,ppo_seed_555,555,fixed_two_independent,202,7c9dfc88572fd1cdcb358f9058fe4d65f6b150ed1d752b175556ba3a73d1abf8,3000,90.4,42.9,4.1000000000000005,2.0666666666666664,5.988569321533923,9.363,4.499666666666666,8.097553333333334,0.12809514154899926
F3,ppo_seed_555,555,fixed_two_independent,303,7c9dfc88572fd1cdcb358f9058fe4d65f6b150ed1d752b175556ba3a73d1abf8,3000,90.16666666666666,42.266666666666666,4.0,2.1999999999999997,5.956007393715342,9.254333333333333,4.454,8.120013333333334,0.12448337841742174
F3,ppo_seed_555,555,fixed_two_independent,404,7c9dfc88572fd1cdcb358f9058fe4d65f6b150ed1d752b175556ba3a73d1abf8,3000,90.83333333333333,42.233333333333334,3.3666666666666663,1.9,6.093211009174312,9.065333333333333,4.343333333333334,8.12706,0.11392732128234062
F3,ppo_seed_555,555,fixed_two_independent,555,7c9dfc88572fd1cdcb358f9058fe4d65f6b150ed1d752b175556ba3a73d1abf8,3000,90.93333333333334,44.266666666666666,3.833333333333333,2.0,6.045087976539589,9.068,4.220666666666666,8.114676666666666,0.11757074311987906
F4,imitation,,fixed_two_independent,101,d8c13daf416bf7f7d181a0e6df3baf3b1c3d86963f68af37569acd7d5bd80c48,3000,88.73333333333333,36.9,3.5333333333333337,2.833333333333333,7.312922614575507,11.193666666666667,5.307333333333333,7.524136666666665,0.1220170311724786
F4,imitation,,fixed_two_independent,202,d8c13daf416bf7f7d181a0e6df3baf3b1c3d86963f68af37569acd7d5bd80c48,3000,88.96666666666667,36.833333333333336,3.8666666666666667,2.1999999999999997,7.312851255151743,11.293666666666667,5.289333333333333,7.652926666666667,0.12834913538010043
F4,imitation,,fixed_two_independent,303,d8c13daf416bf7f7d181a0e6df3baf3b1c3d86963f68af37569acd7d5bd80c48,3000,88.8,38.233333333333334,3.5666666666666664,3.033333333333333,7.086711711711712,10.861,5.063666666666666,7.5520299999999985,0.12079909374478158
F4,imitation,,fixed_two_independent,404,d8c13daf416bf7f7d181a0e6df3baf3b1c3d86963f68af37569acd7d5bd80c48,3000,88.66666666666667,37.733333333333334,3.933333333333333,2.466666666666667,7.207518796992481,11.17,5.3613333333333335,7.667036666666667,0.12776000917580055
F4,imitation,,fixed_two_independent,555,d8c13daf416bf7f7d181a0e6df3baf3b1c3d86963f68af37569acd7d5bd80c48,3000,88.56666666666668,36.6,3.7666666666666666,2.6,7.3375987956341735,11.362,5.349666666666667,7.715189999999999,0.12573577995491778
F4,ppo_seed_101,101,fixed_two_independent,101,27de74bd980a6e3d329987b49fbefc34e98a4a6dee121898918093a4e911fa29,3000,88.16666666666667,33.2,4.866666666666666,2.4,8.16937618147448,11.191333333333333,4.150333333333333,8.708526666666668,0.1647174683677084
F4,ppo_seed_101,101,fixed_two_independent,202,27de74bd980a6e3d329987b49fbefc34e98a4a6dee121898918093a4e911fa29,3000,87.96666666666667,35.6,4.733333333333333,2.5,8.224706328154603,11.465333333333334,4.356333333333334,8.86242,0.16152401611540346
F4,ppo_seed_101,101,fixed_two_independent,303,27de74bd980a6e3d329987b49fbefc34e98a4a6dee121898918093a4e911fa29,3000,88.53333333333333,34.36666666666667,4.766666666666667,2.6333333333333333,7.929593373493976,10.875,3.9673333333333334,8.640486666666668,0.16124522456640944
F4,ppo_seed_101,101,fixed_two_independent,404,27de74bd980a6e3d329987b49fbefc34e98a4a6dee121898918093a4e911fa29,3000,88.5,33.6,4.6,2.3333333333333335,7.952542372881356,11.212,4.3613333333333335,8.813533333333332,0.15671289341801722
F4,ppo_seed_101,101,fixed_two_independent,555,27de74bd980a6e3d329987b49fbefc34e98a4a6dee121898918093a4e911fa29,3000,89.1,33.46666666666667,4.833333333333333,2.2666666666666666,8.238309016086793,11.052333333333333,3.868333333333333,8.717453333333333,0.16870088537545844
F4,ppo_seed_202,202,fixed_two_independent,101,b9f0e743e4e3e2526ba61fc6364a3e3241e577c70aedc41c7551c3ab49e47992,3000,90.63333333333333,39.900000000000006,2.7666666666666666,2.3333333333333335,6.230231702831923,9.475666666666667,3.607,6.5304433333333325,0.10908133050494
F4,ppo_seed_202,202,fixed_two_independent,202,b9f0e743e4e3e2526ba61fc6364a3e3241e577c70aedc41c7551c3ab49e47992,3000,91.06666666666666,42.266666666666666,3.1,1.8333333333333333,6.292825768667643,9.537666666666667,3.740666666666667,6.686693333333334,0.11384023587810098
F4,ppo_seed_202,202,fixed_two_independent,303,b9f0e743e4e3e2526ba61fc6364a3e3241e577c70aedc41c7551c3ab49e47992,3000,91.16666666666666,42.86666666666667,2.466666666666667,1.7333333333333332,6.197440585009141,9.429333333333334,3.7323333333333335,6.61672,0.10074530385606249
F4,ppo_seed_202,202,fixed_two_independent,404,b9f0e743e4e3e2526ba61fc6364a3e3241e577c70aedc41c7551c3ab49e47992,3000,90.60000000000001,40.96666666666667,2.8000000000000003,2.0666666666666664,6.311994113318617,9.700333333333333,3.8223333333333334,6.684153333333333,0.11241999880598727
F4,ppo_seed_202,202,fixed_two_independent,555,b9f0e743e4e3e2526ba61fc6364a3e3241e577c70aedc41c7551c3ab49e47992,3000,90.23333333333333,41.96666666666667,2.933333333333333,2.666666666666667,6.373845585519025,9.692,3.696,6.706173333333332,0.10725138958417904
F4,ppo_seed_303,303,fixed_two_independent,101,c42df2916bab5bc295583f2bc23852da709aabcb0b6aac2a333e602fdd4c1803,3000,92.43333333333334,41.03333333333333,2.4,2.1,6.0360620266859,8.599666666666666,3.9873333333333334,6.8479866666666664,0.09825354155614964
F4,ppo_seed_303,303,fixed_two_independent,202,c42df2916bab5bc295583f2bc23852da709aabcb0b6aac2a333e602fdd4c1803,3000,92.23333333333333,43.03333333333333,2.933333333333333,1.7000000000000002,6.0119262739428985,8.798666666666668,4.273,7.088506666666666,0.10019838895395489
F4,ppo_seed_303,303,fixed_two_independent,303,c42df2916bab5bc295583f2bc23852da709aabcb0b6aac2a333e602fdd4c1803,3000,92.23333333333333,41.9,2.7,2.433333333333333,5.920852909288038,8.412333333333333,3.903,6.9292066666666665,0.09840630178433862
F4,ppo_seed_303,303,fixed_two_independent,404,c42df2916bab5bc295583f2bc23852da709aabcb0b6aac2a333e602fdd4c1803,3000,92.73333333333333,42.96666666666666,2.466666666666667,1.9666666666666666,6.14450035945363,8.598,4.004666666666667,6.984186666666667,0.10022158402590094
F4,ppo_seed_303,303,fixed_two_independent,555,c42df2916bab5bc295583f2bc23852da709aabcb0b6aac2a333e602fdd4c1803,3000,92.33333333333333,41.699999999999996,2.8666666666666667,1.9666666666666666,5.96245487364621,8.632333333333333,4.081666666666667,6.939266666666667,0.10313419806293699
F4,ppo_seed_404,404,fixed_two_independent,101,245195cca3ba41d4fcb5b1c98494ee89e3b52569e9365989b3860cd71d8e3f90,3000,88.73333333333333,36.9,3.5333333333333337,2.833333333333333,7.312922614575507,11.193666666666667,5.307333333333333,7.524136666666665,0.1220170311724786
F4,ppo_seed_404,404,fixed_two_independent,202,245195cca3ba41d4fcb5b1c98494ee89e3b52569e9365989b3860cd71d8e3f90,3000,88.96666666666667,36.833333333333336,3.8666666666666667,2.1999999999999997,7.312851255151743,11.293666666666667,5.289333333333333,7.652926666666667,0.12834913538010043
F4,ppo_seed_404,404,fixed_two_independent,303,245195cca3ba41d4fcb5b1c98494ee89e3b52569e9365989b3860cd71d8e3f90,3000,88.8,38.233333333333334,3.5666666666666664,3.033333333333333,7.086711711711712,10.861,5.063666666666666,7.5520299999999985,0.12079909374478158
F4,ppo_seed_404,404,fixed_two_independent,404,245195cca3ba41d4fcb5b1c98494ee89e3b52569e9365989b3860cd71d8e3f90,3000,88.66666666666667,37.733333333333334,3.933333333333333,2.466666666666667,7.207518796992481,11.17,5.3613333333333335,7.667036666666667,0.12776000917580055
F4,ppo_seed_404,404,fixed_two_independent,555,245195cca3ba41d4fcb5b1c98494ee89e3b52569e9365989b3860cd71d8e3f90,3000,88.56666666666668,36.6,3.7666666666666666,2.6,7.3375987956341735,11.362,5.349666666666667,7.715189999999999,0.12573577995491778
F4,ppo_seed_555,555,fixed_two_independent,101,218d55a92bbe14904c9344a648452981751a184d0e719e3e9dba817d22af16fd,3000,88.73333333333333,35.6,4.366666666666666,2.566666666666667,8.149135987978964,11.866,4.227333333333333,7.698816666666667,0.13754979362709238
F4,ppo_seed_555,555,fixed_two_independent,202,218d55a92bbe14904c9344a648452981751a184d0e719e3e9dba817d22af16fd,3000,88.76666666666667,36.56666666666666,4.666666666666667,2.533333333333333,8.097258730754788,11.731333333333334,4.208666666666667,7.819126666666666,0.15446695171059102
F4,ppo_seed_555,555,fixed_two_independent,303,218d55a92bbe14904c9344a648452981751a184d0e719e3e9dba817d22af16fd,3000,89.33333333333333,37.3,3.6999999999999997,2.966666666666667,8.31231343283582,11.661333333333333,4.141333333333334,7.727556666666666,0.13186571571124656
F4,ppo_seed_555,555,fixed_two_independent,404,218d55a92bbe14904c9344a648452981751a184d0e719e3e9dba817d22af16fd,3000,89.73333333333333,39.2,3.8666666666666667,2.566666666666667,8.179791976225854,11.459,4.106,7.760443333333334,0.13231422262997708
F4,ppo_seed_555,555,fixed_two_independent,555,218d55a92bbe14904c9344a648452981751a184d0e719e3e9dba817d22af16fd,3000,88.0,37.2,4.433333333333334,2.966666666666667,8.11590909090909,11.946333333333333,4.176,7.74324,0.14452328037114803
F5,imitation,,fixed_two_independent,101,14473cef89eff27dfdabb5051acaaaf7fa7eebf5d6804835f71c66f0e4f58479,3000,86.76666666666667,34.93333333333333,3.7666666666666666,3.1,8.15674222051479,12.678,4.742666666666667,7.391906666666667,0.12855554483003653
F5,imitation,,fixed_two_independent,202,14473cef89eff27dfdabb5051acaaaf7fa7eebf5d6804835f71c66f0e4f58479,3000,86.3,34.233333333333334,4.466666666666667,2.7666666666666666,8.196987253765933,12.970666666666666,5.036,7.670139999999999,0.1382861228878134
F5,imitation,,fixed_two_independent,303,14473cef89eff27dfdabb5051acaaaf7fa7eebf5d6804835f71c66f0e4f58479,3000,87.1,36.666666666666664,3.6666666666666665,2.566666666666667,7.863758132414849,12.517666666666667,4.822666666666667,7.55214,0.11949332449001072
F5,imitation,,fixed_two_independent,404,14473cef89eff27dfdabb5051acaaaf7fa7eebf5d6804835f71c66f0e4f58479,3000,87.4,34.46666666666667,3.8,2.566666666666667,7.988176964149504,12.407333333333334,4.848333333333334,7.5598,0.12902988152505782
F5,imitation,,fixed_two_independent,555,14473cef89eff27dfdabb5051acaaaf7fa7eebf5d6804835f71c66f0e4f58479,3000,86.4,36.833333333333336,3.9,2.833333333333333,8.17361111111111,12.981666666666667,4.746666666666667,7.44785,0.12555037364718266
F5,ppo_seed_101,101,fixed_two_independent,101,845a5bfe19c7f64d01a037dffb37bf5cd7ca11e948d822bed13801c5e195c3fe,3000,88.4,38.36666666666667,3.5666666666666664,2.1999999999999997,7.004524886877828,10.968333333333334,5.007666666666666,8.24421,0.12082483936513091
F5,ppo_seed_101,101,fixed_two_independent,202,845a5bfe19c7f64d01a037dffb37bf5cd7ca11e948d822bed13801c5e195c3fe,3000,87.5,38.0,4.133333333333333,2.0666666666666664,7.419428571428571,11.858,5.375333333333334,8.578706666666667,0.13061564766983152
F5,ppo_seed_101,101,fixed_two_independent,303,845a5bfe19c7f64d01a037dffb37bf5cd7ca11e948d822bed13801c5e195c3fe,3000,88.83333333333333,38.766666666666666,3.733333333333334,2.4,7.267917448405253,11.031666666666666,4.776,8.454206666666666,0.12444541254516647
F5,ppo_seed_101,101,fixed_two_independent,404,845a5bfe19c7f64d01a037dffb37bf5cd7ca11e948d822bed13801c5e195c3fe,3000,87.9,39.766666666666666,3.6666666666666665,2.6333333333333333,7.159651118695487,11.323,5.054666666666667,8.54984,0.12028103460660365
F5,ppo_seed_101,101,fixed_two_independent,555,845a5bfe19c7f64d01a037dffb37bf5cd7ca11e948d822bed13801c5e195c3fe,3000,88.3,40.0,3.6999999999999997,2.166666666666667,7.156662891657229,11.287666666666667,4.789,8.315073333333334,0.12185277490619789
F5,ppo_seed_202,202,fixed_two_independent,101,2401c79adc707d0ca208dd52ee7e5158c27733a5351089567ce54349ac3acbb2,3000,91.2,43.96666666666667,3.1333333333333333,2.4,5.645833333333333,8.485666666666667,4.580666666666667,8.175563333333331,0.10932108543826187
F5,ppo_seed_202,202,fixed_two_independent,202,2401c79adc707d0ca208dd52ee7e5158c27733a5351089567ce54349ac3acbb2,3000,90.66666666666666,44.9,3.8,2.1,5.6933823529411764,8.841666666666667,4.836,8.50331,0.11980007180767037
F5,ppo_seed_202,202,fixed_two_independent,303,2401c79adc707d0ca208dd52ee7e5158c27733a5351089567ce54349ac3acbb2,3000,90.8,45.766666666666666,3.8,2.1999999999999997,5.555433186490455,8.663333333333334,4.670333333333334,8.21044,0.11594435718485348
F5,ppo_seed_202,202,fixed_two_independent,404,2401c79adc707d0ca208dd52ee7e5158c27733a5351089567ce54349ac3acbb2,3000,90.86666666666666,44.43333333333334,3.733333333333334,1.9333333333333333,5.745414526779164,8.854666666666667,4.787,8.632573333333333,0.12209664693689073
F5,ppo_seed_202,202,fixed_two_independent,555,2401c79adc707d0ca208dd52ee7e5158c27733a5351089567ce54349ac3acbb2,3000,90.83333333333333,44.166666666666664,3.4666666666666663,2.1333333333333333,5.881834862385321,9.015333333333333,4.7763333333333335,8.349323333333334,0.11776425204150363
F5,ppo_seed_303,303,fixed_two_independent,101,3ee597d015a7dde484183862278e178012ccada133e5b3903f362bff3ee084d1,3000,87.23333333333333,38.6,4.366666666666666,2.033333333333333,7.0840657241115785,11.440333333333333,4.137666666666667,7.690973333333333,0.13813597883364523
F5,ppo_seed_303,303,fixed_two_independent,202,3ee597d015a7dde484183862278e178012ccada133e5b3903f362bff3ee084d1,3000,86.6,37.93333333333334,4.2,2.433333333333333,7.347959969207082,11.867333333333333,4.049333333333333,7.844866666666666,0.14478325568017267
F5,ppo_seed_303,303,fixed_two_independent,303,3ee597d015a7dde484183862278e178012ccada133e5b3903f362bff3ee084d1,3000,86.66666666666667,39.83333333333333,3.7666666666666666,2.966666666666667,6.9580769230769235,11.425333333333333,4.019,7.698956666666667,0.13133725863518667
F5,ppo_seed_303,303,fixed_two_independent,404,3ee597d015a7dde484183862278e178012ccada133e5b3903f362bff3ee084d1,3000,86.6,38.13333333333333,4.2,2.3666666666666667,7.283294842186297,11.855,4.126333333333333,7.769506666666666,0.14631270738285992
F5,ppo_seed_303,303,fixed_two_independent,555,3ee597d015a7dde484183862278e178012ccada133e5b3903f362bff3ee084d1,3000,86.63333333333333,36.86666666666667,4.2,2.533333333333333,7.370527125817622,11.99,4.07,7.872109999999999,0.13838782107808054
F5,ppo_seed_404,404,fixed_two_independent,101,d6bd6e4ef01e6f50d008279e9e95c1958345aa56e20a3e837b08fef21be11857,3000,88.43333333333334,42.199999999999996,2.7666666666666666,2.166666666666667,6.269129287598944,10.563,4.255333333333334,8.059303333333334,0.1112139221549501
F5,ppo_seed_404,404,fixed_two_independent,202,d6bd6e4ef01e6f50d008279e9e95c1958345aa56e20a3e837b08fef21be11857,3000,88.2,42.66666666666667,3.1,1.7333333333333332,6.23318216175359,10.735666666666667,4.378333333333333,8.24297,0.11524684114645066
F5,ppo_seed_404,404,fixed_two_independent,303,d6bd6e4ef01e6f50d008279e9e95c1958345aa56e20a3e837b08fef21be11857,3000,87.93333333333334,43.03333333333333,3.0666666666666664,2.0666666666666664,6.237300985595148,10.760666666666667,4.226666666666667,8.16751,0.116798531757552
F5,ppo_seed_404,404,fixed_two_independent,404,d6bd6e4ef01e6f50d008279e9e95c1958345aa56e20a3e837b08fef21be11857,3000,88.06666666666668,41.36666666666667,3.0,1.7333333333333332,6.434897804693414,10.99,4.392333333333333,8.387396666666667,0.11116265970831385
F5,ppo_seed_404,404,fixed_two_independent,555,d6bd6e4ef01e6f50d008279e9e95c1958345aa56e20a3e837b08fef21be11857,3000,86.86666666666667,41.43333333333333,3.0,2.5,6.488871834228703,11.178333333333333,4.328666666666667,8.099670000000001,0.11766030398893744
F5,ppo_seed_555,555,fixed_two_independent,101,7770bd4cea4634d9ec360287065ef1a215df7b2799d2ffdb2617bc5b4b226be1,3000,90.96666666666667,45.63333333333333,3.4000000000000004,1.7666666666666668,5.9109563942836205,8.9,3.8596666666666666,8.694149999999999,0.11693589092204684
F5,ppo_seed_555,555,fixed_two_independent,202,7770bd4cea4634d9ec360287065ef1a215df7b2799d2ffdb2617bc5b4b226be1,3000,89.63333333333333,45.6,4.133333333333333,1.4000000000000001,5.842320565265898,9.432333333333334,4.249666666666666,8.998256666666666,0.13907078040381105
F5,ppo_seed_555,555,fixed_two_independent,303,7770bd4cea4634d9ec360287065ef1a215df7b2799d2ffdb2617bc5b4b226be1,3000,90.0,46.766666666666666,3.933333333333333,1.4666666666666666,5.807037037037037,9.328666666666667,4.17,8.855013333333334,0.1278247698822894
F5,ppo_seed_555,555,fixed_two_independent,404,7770bd4cea4634d9ec360287065ef1a215df7b2799d2ffdb2617bc5b4b226be1,3000,89.86666666666666,44.766666666666666,3.7666666666666666,2.1999999999999997,5.869436201780416,9.203,4.043333333333333,8.863776666666666,0.1287994549192007
F5,ppo_seed_555,555,fixed_two_independent,555,7770bd4cea4634d9ec360287065ef1a215df7b2799d2ffdb2617bc5b4b226be1,3000,90.3,45.9,3.4666666666666663,1.6,6.0490956072351425,9.339333333333334,4.021333333333334,8.866046666666666,0.1254482352342838
F6,imitation,,fixed_two_independent,101,0cbd0012ab44f3d3f5d38b2217db004975fdb1346bf023dbf4ebe62efc8d6eef,3000,89.23333333333333,36.93333333333334,3.4000000000000004,2.8666666666666667,7.545013074336945,11.207666666666666,4.778333333333333,7.2612,0.11090715593697398
F6,imitation,,fixed_two_independent,202,0cbd0012ab44f3d3f5d38b2217db004975fdb1346bf023dbf4ebe62efc8d6eef,3000,89.2,37.5,3.6333333333333337,2.6,7.537369207772795,11.304333333333334,5.057666666666667,7.436043333333332,0.10964500910812765
F6,imitation,,fixed_two_independent,303,0cbd0012ab44f3d3f5d38b2217db004975fdb1346bf023dbf4ebe62efc8d6eef,3000,88.6,37.5,3.4333333333333336,3.1,7.158013544018059,11.039,4.834333333333333,7.351526666666665,0.11436200262229386
F6,imitation,,fixed_two_independent,404,0cbd0012ab44f3d3f5d38b2217db004975fdb1346bf023dbf4ebe62efc8d6eef,3000,88.73333333333333,38.1,3.8666666666666667,2.8666666666666667,7.377911344853493,11.213,4.909,7.47744,0.11971412667141772
F6,imitation,,fixed_two_independent,555,0cbd0012ab44f3d3f5d38b2217db004975fdb1346bf023dbf4ebe62efc8d6eef,3000,88.63333333333333,37.4,3.4666666666666663,2.966666666666667,7.496803309514855,11.322666666666667,4.911,7.407743333333332,0.10981286315601262
F6,ppo_seed_101,101,fixed_two_independent,101,2ac6d2bf853d274107cfb321594f157b74b1226bb15f99d6b269b8fbb3c8d9c0,3000,91.3,42.46666666666667,2.9000000000000004,2.666666666666667,6.405622489959839,9.170333333333334,3.6976666666666667,7.281013333333334,0.10283031098280952
F6,ppo_seed_101,101,fixed_two_independent,202,2ac6d2bf853d274107cfb321594f157b74b1226bb15f99d6b269b8fbb3c8d9c0,3000,91.2,42.0,3.1333333333333333,2.0666666666666664,6.485745614035087,9.538666666666666,3.9276666666666666,7.593656666666667,0.1100302384414393
F6,ppo_seed_101,101,fixed_two_independent,303,2ac6d2bf853d274107cfb321594f157b74b1226bb15f99d6b269b8fbb3c8d9c0,3000,91.60000000000001,40.43333333333333,2.8666666666666667,2.433333333333333,6.288573508005823,9.037,3.699333333333333,7.327483333333335,0.11079103433653692
F6,ppo_seed_101,101,fixed_two_independent,404,2ac6d2bf853d274107cfb321594f157b74b1226bb15f99d6b269b8fbb3c8d9c0,3000,91.60000000000001,41.9,3.1,2.3333333333333335,6.543668122270742,9.231333333333334,3.760666666666667,7.586833333333334,0.12282271486552274
