domain,family,policy,training_seed,benchmark_sets,tasks_total,success_rate_percent_mean,success_rate_percent_sample_sd,strict_success_rate_percent_mean,strict_success_rate_percent_sample_sd,severe_failure_rate_percent_mean,severe_failure_rate_percent_sample_sd,false_stop_rate_percent_mean,false_stop_rate_percent_sample_sd,successful_additions_mean_mean,successful_additions_mean_sample_sd,additions_per_task_mean_mean,additions_per_task_mean_sample_sd,overshoots_per_task_mean_mean,overshoots_per_task_mean_sample_sd,total_volume_mean_ml_mean,total_volume_mean_ml_sample_sd,final_abs_error_mean_mean,final_abs_error_mean_sample_sd
sequential_k123,F2,imitation,,5,15000,87.01333333333332,0.2724375565560352,33.68666666666667,0.49754955085454056,3.8600000000000003,0.3546516287538768,2.9066666666666663,0.20466775244011645,7.937732514103996,0.10361690648296563,12.516933333333334,0.11988916177499608,3.8746666666666663,0.15162270425119204,7.667918666666665,0.1277304794957814,0.13226025167591823,0.008667828416300967
sequential_k123,F2,ppo_seed_101,101,5,15000,88.37333333333333,0.4165999946658109,39.86,0.9984432326822044,4.206666666666667,0.25970068241043276,1.6600000000000001,0.18165902124584943,5.959479736044903,0.10474807551187378,10.1616,0.1752532136335563,3.159933333333334,0.16398770279099179,8.248947333333334,0.16852649146186016,0.13455202390765136,0.005524692444961057
sequential_k123,F2,ppo_seed_202,202,5,15000,88.68,0.18499249234015475,38.526666666666664,1.0528796491316352,5.56,0.43678115547465857,1.6533333333333335,0.19090428084368474,5.987034677413293,0.1603262809645869,10.060533333333334,0.2329839765591905,4.495266666666667,0.09067812427604682,8.264296666666667,0.1127041425098874,0.16146113960217753,0.010273515086778097
sequential_k123,F2,ppo_seed_303,303,5,15000,91.58000000000001,0.2683281572999713,42.00666666666667,0.8377880930694162,3.88,0.27748873851023226,1.7600000000000002,0.06411794687223792,5.627981561504652,0.07067493487509005,8.273666666666667,0.17909293056337466,3.0397333333333334,0.13603745399296802,8.392969333333332,0.10895417047242029,0.14269432576322122,0.006382566327861557
sequential_k123,F2,ppo_seed_404,404,5,15000,89.23333333333332,0.6624868971450579,38.08,0.15383974345619006,4.113333333333333,0.41872823326512537,1.8666666666666667,0.20000000000000004,6.132476122580934,0.11624245766403239,9.698333333333334,0.3357959863435602,3.2110666666666665,0.164835338713787,8.493893333333332,0.10170683310377929,0.1378430584118659,0.006203775018348007
sequential_k123,F2,ppo_seed_555,555,5,15000,85.43333333333332,0.9483904493637878,35.62,1.0452538235067868,6.093333333333334,0.30858098162755,2.4266666666666667,0.3192003898633097,7.190270691461665,0.14865764368121936,10.963666666666667,0.33555087377160725,2.397533333333333,0.0971029236314631,9.601718000000002,0.17351991972745393,0.2120261588603661,0.010612300169491346
sequential_k123,F3,imitation,,5,15000,88.78,0.5014423640304483,33.7,0.5410894360249333,3.793333333333333,0.2597006824104324,2.773333333333334,0.2487747754272706,7.228538029877482,0.10111963357562179,11.102533333333334,0.1642421315551459,4.382266666666666,0.19055494978847648,7.737415333333333,0.11348883901560969,0.12896045282818552,0.007450588301937592
sequential_k123,F3,ppo_seed_101,101,5,15000,89.38,0.6185107562165412,43.2,1.257422407590667,5.300000000000001,0.5158595846847389,1.8,0.18559214542766733,5.17380920094913,0.0512214564412219,8.655933333333333,0.20021341391403144,3.6353999999999997,0.0920058573014663,8.912297333333333,0.19305853440803278,0.15694828141974293,0.015671971399732164
sequential_k123,F3,ppo_seed_202,202,5,15000,89.4,0.3205897343611864,39.31333333333334,0.7614314005724869,4.22,0.4862555341016125,2.1,0.2248456260538672,6.737300675620101,0.09214588124176154,10.337066666666667,0.1699686899271615,4.124466666666667,0.2119242002855424,8.508666666666667,0.13251536877325226,0.1360767554660422,0.008105912997695757
sequential_k123,F3,ppo_seed_303,303,5,15000,89.68666666666667,0.5036533199202294,41.11333333333333,1.4411800720243122,4.493333333333332,0.2919284539441512,2.3066666666666666,0.254296414970142,6.017520489128212,0.09068555869464386,9.665533333333334,0.2216376672760198,3.5076,0.20241862562521254,8.013688666666665,0.137446609444459,0.13892938152438344,0.00885312077120569
sequential_k123,F3,ppo_seed_404,404,5,15000,88.96000000000001,0.5960052199622252,39.86666666666666,0.784219357067907,4.0200000000000005,0.5505552752550024,2.7,0.2121320343559645,6.086954158745604,0.16089872141344524,9.846533333333333,0.30707731563529406,4.397866666666667,0.13316084676477197,8.589519999999998,0.12417560171431007,0.12437731070755782,0.007419056730622915
sequential_k123,F3,ppo_seed_555,555,5,15000,91.52,0.43881152623370473,39.94666666666667,0.6898470039718159,3.5200000000000005,0.40041644987853975,1.9466666666666665,0.2734552573599159,5.783047158015203,0.09640904628466163,8.613933333333332,0.16362871250350758,3.4197333333333333,0.10107598901596535,8.22231,0.07245404999798843,0.12146737372214096,0.007950956040636135
sequential_k123,F4,imitation,,5,15000,85.86,0.4780748430481964,32.29333333333333,0.6456693340161719,3.88,0.5946988033169958,3.7600000000000002,0.25647178748895105,8.159157427180384,0.13159706352633935,12.942266666666665,0.20332341505864757,4.5228,0.17507436515187838,7.888323333333332,0.09913154277132119,0.13205042746792586,0.01039417774057376
sequential_k123,F4,ppo_seed_101,101,5,15000,85.94666666666667,0.7034044197883456,27.880000000000003,0.5220685353050463,4.946666666666667,0.6508968172196471,3.0733333333333333,0.35699361961307435,9.62144085531211,0.1392924797968223,13.607333333333333,0.15331376686752934,3.5464666666666664,0.23897531253248724,8.845590666666668,0.14126078508284687,0.15805545461402065,0.009972894023281404
sequential_k123,F4,ppo_seed_202,202,5,15000,89.08000000000001,0.7610665031534513,33.666666666666664,0.6227180564089797,2.906666666666667,0.5345818719127854,3.233333333333333,0.4606758320361752,7.518217892891224,0.13226890454831314,11.027933333333333,0.22971013134915153,3.0894,0.19043698286951619,7.2346293333333325,0.11153526715298989,0.11394414625182556,0.0091683033029392
