"method","particle_count","benchmark_seed","task_seed","task_id","step_index","before_true_ph","before_measured_ph","target_ph","action_reagent","requested_volume_ml","actual_volume_ml","true_ph_after","measured_ph_after","observe_time_ms","recommend_time_ms","total_decision_time_ms","next_action_stop","next_action_reason","next_action_reagent","next_action_volume_ml"
"pf_100000","100000","303","1000303","2526","11","6.110999595272331","6.11","5.367","acid","0.02","0.02","5.887842405232991","5.89","525.1426","30.8522","555.9948","0","running","acid","0.02"
"pf_100000","100000","303","1000303","2526","12","5.887842405232991","5.89","5.367","acid","0.02","0.02","5.4272977105250195","5.43","470.006","0.3212","470.3272","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","2684","1","8.085","8.09","7.098","acid","2.54","2.54","6.129247587091349","6.13","1478.1726","33.6591","1511.8317","0","running","base","1.27"
"pf_100000","100000","303","1000303","2684","2","6.129247587091349","6.13","7.098","base","1.27","1.27","7.129659141213693","7.13","481.7253","0.4105","482.1358","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","2842","1","2.628","2.63","3.771","base","2.94","2.94","3.428749695607305","3.43","1032.0483","6.5708","1038.6191","0","running","base","0.67"
"pf_100000","100000","303","1000303","2842","2","3.428749695607305","3.43","3.771","base","0.67","0.67","3.5431048503954914","3.54","513.4862","10.6961","524.1823","0","running","base","0.59"
"pf_100000","100000","303","1000303","2842","3","3.5431048503954914","3.54","3.771","base","0.59","0.59","3.6369129727712126","3.64","508.9983","11.8935","520.8918","0","running","base","0.34"
"pf_100000","100000","303","1000303","2842","4","3.6369129727712126","3.64","3.771","base","0.34","0.34","3.6890021938572577","3.69","512.5427","1.9742","514.5169","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","3000","1","2.325","2.33","3.311","base","2.54","2.54","2.821986170684972","2.82","906.1694","34.5611","940.7305","0","running","base","2.32"
"pf_100000","100000","303","1000303","3000","2","2.821986170684972","2.82","3.311","base","2.32","2.32","3.143640153189743","3.14","477.7927","41.378","519.1707","0","running","base","0.88"
"pf_100000","100000","303","1000303","3000","3","3.143640153189743","3.14","3.311","base","0.88","0.88","3.2512722397018727","3.25","661.34","1.9083","663.2483","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1","1","2.936","2.94","3.143","base","0.55","0.55","3.2091138424418695","3.21","1012.7835","2.1709","1014.9544","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","159","1","4.211","4.21","1.901","acid","6.6","6.6","1.9054601634263917","1.91","1483.8725","1.9417","1485.8142","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","317","1","5.819","5.82","4.604","acid","3.14","3.14","5.214325345617718","5.21","995.6228","33.8874","1029.5102","0","running","acid","2.04"
"pf_100000","100000","404","1000404","317","2","5.214325345617718","5.21","4.604","acid","2.04","2.04","4.816312862914213","4.82","1167.0747","38.7204","1205.7951","0","running","acid","0.53"
"pf_100000","100000","404","1000404","317","3","4.816312862914213","4.82","4.604","acid","0.53","0.53","4.694099151079621","4.69","519.3671","1.9967","521.3638","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","475","1","7.472","7.47","3.758","acid","7.7","7.7","1.4597669526004724","1.46","1567.727","30.7584","1598.4854","0","running","base","3.85"
"pf_100000","100000","404","1000404","475","2","1.4597669526004724","1.46","3.758","base","3.85","3.85","2.0693776980522154","2.07","490.8405","40.665","531.5055","0","running","base","3.82"
"pf_100000","100000","404","1000404","475","3","2.0693776980522154","2.07","3.758","base","3.82","3.82","7.45046460547603","7.45","483.4517","34.005","517.4567","0","running","acid","1.91"
"pf_100000","100000","404","1000404","475","4","7.45046460547603","7.45","3.758","acid","1.91","1.91","5.956736601020783","5.96","1072.1736","31.0529","1103.2265","0","running","acid","1.91"
"pf_100000","100000","404","1000404","475","5","5.956736601020783","5.96","3.758","acid","1.91","1.91","2.2109950092894675","2.21","482.564","29.8127","512.3767","0","running","base","0.95"
"pf_100000","100000","404","1000404","475","6","2.2109950092894675","2.21","3.758","base","0.95","0.95","2.5846993792725304","2.58","463.0251","30.5345","493.5596","0","running","base","0.95"
"pf_100000","100000","404","1000404","475","7","2.5846993792725304","2.58","3.758","base","0.95","0.95","5.935211809925038","5.94","496.085","52.3896","548.4746","0","running","acid","0.47"
"pf_100000","100000","404","1000404","475","8","5.935211809925038","5.94","3.758","acid","0.47","0.47","3.0607632448667097","3.06","1012.0982","33.576","1045.6742","0","running","base","0.23"
"pf_100000","100000","404","1000404","475","9","3.0607632448667097","3.06","3.758","base","0.23","0.23","3.979212729698217","3.98","476.148","30.8549","507.0029","0","running","acid","0.11"
"pf_100000","100000","404","1000404","475","10","3.979212729698217","3.98","3.758","acid","0.11","0.11","3.3346793215261306","3.33","558.9929","39.8907","598.8836","0","running","base","0.05"
"pf_100000","100000","404","1000404","475","11","3.3346793215261306","3.33","3.758","base","0.05","0.05","3.5264687609134038","3.53","480.4154","30.5972","511.0126","0","running","base","0.05"
"pf_100000","100000","404","1000404","475","12","3.5264687609134038","3.5300000000000002","3.758","base","0.05","0.05","3.868549637251138","3.87","534.3076","49.4318","583.7394","0","running","acid","0.02"
"pf_100000","100000","404","1000404","475","13","3.868549637251138","3.87","3.758","acid","0.02","0.02","3.7006409732590866","3.7","548.3429","0.3141","548.657","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","632","1","7.326","7.33","4.493","acid","6.28","6.28","6.869637295037853","6.87","1190.3407","30.2278","1220.5685","0","running","acid","5.6"
"pf_100000","100000","404","1000404","632","2","6.869637295037853","6.87","4.493","acid","5.6","5.6","6.135523793587842","6.14","1004.9158","29.9854","1034.9012","0","running","acid","3.33"
"pf_100000","100000","404","1000404","632","3","6.135523793587842","6.140000000000001","4.493","acid","3.33","3.33","2.291941112933049","2.29","1113.0439","38.8367","1151.8806","0","running","base","1.66"
"pf_100000","100000","404","1000404","632","4","2.291941112933049","2.29","4.493","base","1.66","1.66","4.954827606217734","4.95","520.5837","43.9094","564.4931","0","running","acid","0.83"
"pf_100000","100000","404","1000404","632","5","4.954827606217734","4.95","4.493","acid","0.83","0.83","2.663456566901189","2.66","547.1372","36.6055","583.7427","0","running","base","0.41"
"pf_100000","100000","404","1000404","632","6","2.663456566901189","2.66","4.493","base","0.41","0.41","3.043845455481809","3.04","527.6555","38.2938","565.9493","0","running","base","0.41"
"pf_100000","100000","404","1000404","632","7","3.043845455481809","3.04","4.493","base","0.41","0.41","4.920769925913575","4.92","585.0318","31.2866","616.3184","0","running","acid","0.2"
"pf_100000","100000","404","1000404","632","8","4.920769925913575","4.92","4.493","acid","0.2","0.2","3.562954394849891","3.56","530.8468","34.014","564.8608","0","running","base","0.09"
"pf_100000","100000","404","1000404","632","9","3.562954394849891","3.56","4.493","base","0.09","0.09","4.220847366939038","4.22","520.6417","30.4236","551.0653","0","running","base","0.09"
"pf_100000","100000","404","1000404","632","10","4.220847366939038","4.22","4.493","base","0.09","0.09","4.842936344436778","4.84","757.0551","30.4376","787.4927","0","running","acid","0.04"
"pf_100000","100000","404","1000404","632","11","4.842936344436778","4.84","4.493","acid","0.04","0.04","4.636319672709165","4.64","494.4075","30.2096","524.6171","0","running","acid","0.04"
"pf_100000","100000","404","1000404","632","12","4.636319672709165","4.64","4.493","acid","0.04","0.04","4.319324324819021","4.32","491.3627","37.0027","528.3654","0","running","base","0.02"
"pf_100000","100000","404","1000404","632","13","4.319324324819021","4.32","4.493","base","0.02","0.02","4.494580802233042","4.49","465.7596","0.363","466.1226","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","790","1","5.379","5.38","5.83","base","1.17","1.17","5.616277240699796","5.62","933.4828","6.4827","939.9655","0","running","base","0.51"
"pf_100000","100000","404","1000404","790","2","5.616277240699796","5.62","5.83","base","0.51","0.51","5.714307469220156","5.71","516.564","7.7949","524.3589","0","running","base","0.31"
"pf_100000","100000","404","1000404","790","3","5.714307469220156","5.71","5.83","base","0.31","0.31","5.773605797434918","5.77","493.5199","2.0396","495.5595","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","948","1","8.743","8.74","8.245","acid","1.29","1.29","8.331811813671454","8.33","1064.7355","0.5994","1065.3349","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1106","1","8.284","8.28","11.417","base","6.76","6.76","12.187529277966373","12.19","1688.4538","7.7472","1696.201","0","running","acid","1.35"
"pf_100000","100000","404","1000404","1106","2","12.187529277966373","12.19","11.417","acid","1.35","1.35","11.944029026990126","11.94","519.6916","7.0465","526.7381","0","running","acid","1.26"
"pf_100000","100000","404","1000404","1106","3","11.944029026990126","11.94","11.417","acid","1.26","1.26","11.515467389140053","11.52","707.5165","9.9194","717.4359","0","running","acid","0.24"
"pf_100000","100000","404","1000404","1106","4","11.515467389140053","11.52","11.417","acid","0.24","0.24","11.360516500549178","11.36","500.6801","1.8481","502.5282","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1264","1","6.675","6.68","5.134","acid","5.71","5.71","4.757437250932346","4.76","1610.2658","35.203","1645.4688","0","running","base","0.83"
"pf_100000","100000","404","1000404","1264","2","4.757437250932346","4.76","5.134","base","0.83","0.83","4.991801259634416","4.99","457.8973","38.0771","495.9744","0","running","base","0.49"
"pf_100000","100000","404","1000404","1264","3","4.991801259634416","4.99","5.134","base","0.49","0.49","5.129921168827609","5.13","577.6781","3.4901","581.1682","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1422","1","6.814","6.8100000000000005","7.397","base","3.34","3.34","11.466643705335485","11.47","1551.747","30.9958","1582.7428","0","running","acid","1.66"
"pf_100000","100000","404","1000404","1422","2","11.466643705335485","11.47","7.397","acid","1.66","1.66","7.434474576399474","7.43","1030.5084","1.7709","1032.2793","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1579","1","8.034","8.03","7.546","acid","1.28","1.28","7.057637568470968","7.06","1749.6333","42.3154","1791.9487","0","running","base","0.64"
"pf_100000","100000","404","1000404","1579","2","7.057637568470968","7.0600000000000005","7.546","base","0.64","0.64","7.36961547758413","7.37","531.3077","35.7543","567.062","0","running","base","0.64"
"pf_100000","100000","404","1000404","1579","3","7.36961547758413","7.37","7.546","base","0.64","0.64","8.034012498831348","8.03","1104.8492","8.4886","1113.3378","0","running","acid","0.32"
"pf_100000","100000","404","1000404","1579","4","8.034012498831348","8.03","7.546","acid","0.32","0.32","7.605418573681783","7.61","470.0118","1.9262","471.938","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1737","1","3.505","3.5","3.83","base","0.86","0.86","3.7684041141639044","3.77","997.7435","0.3056","998.0491","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","1895","1","1.968","1.97","3.622","base","4.11","4.11","3.58164725729766","3.58","1670.2056","0.5296","1670.7352","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","2053","1","5.247","5.25","8.479","base","6.93","6.93","6.360566193960681","6.36","1675.4342","6.9422","1682.3764","0","running","base","3.58"
"pf_100000","100000","404","1000404","2053","2","6.360566193960681","6.36","8.479","base","3.58","3.58","6.892460507654048","6.89","582.1613","6.9987","589.16","0","running","base","3.33"
"pf_100000","100000","404","1000404","2053","3","6.892460507654048","6.890000000000001","8.479","base","3.33","3.33","7.52030190605392","7.52","982.9713","6.492","989.4633","0","running","base","1.98"
"pf_100000","100000","404","1000404","2053","4","7.52030190605392","7.5200000000000005","8.479","base","1.98","1.98","10.742263468478534","10.74","1008.138","35.7907","1043.9287","0","running","acid","0.99"
"pf_100000","100000","404","1000404","2053","5","10.742263468478534","10.74","8.479","acid","0.99","0.99","7.900785042954331","7.9","1018.1757","37.4416","1055.6173","0","running","base","0.49"
"pf_100000","100000","404","1000404","2053","6","7.900785042954331","7.9","8.479","base","0.49","0.49","8.301111258682475","8.3","1016.3614","6.0994","1022.4608","0","running","base","0.44"
"pf_100000","100000","404","1000404","2053","7","8.301111258682475","8.3","8.479","base","0.44","0.44","10.501727523315104","10.5","726.8151","35.1677","761.9828","0","running","acid","0.22"
"pf_100000","100000","404","1000404","2053","8","10.501727523315104","10.5","8.479","acid","0.22","0.22","8.738787862909874","8.74","1087.5148","39.3979","1126.9127","0","running","acid","0.22"
"pf_100000","100000","404","1000404","2053","9","8.738787862909874","8.74","8.479","acid","0.22","0.22","8.301088751379062","8.3","464.9689","34.4575","499.4264","0","running","base","0.11"
"pf_100000","100000","404","1000404","2053","10","8.301088751379062","8.3","8.479","base","0.11","0.11","8.469367698200386","8.47","469.4527","1.8632","471.3159","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","2211","1","3.391","3.39","2.345","acid","4.41","4.41","2.7326869575345603","2.73","1302.7546","45.1871","1347.9417","0","running","acid","1.37"
"pf_100000","100000","404","1000404","2211","2","2.7326869575345603","2.73","2.345","acid","1.37","1.37","2.466269835326772","2.47","756.2908","41.2333","797.5241","0","running","acid","0.67"
"pf_100000","100000","404","1000404","2211","3","2.466269835326772","2.47","2.345","acid","0.67","0.67","2.3225772719277256","2.32","522.1085","2.0032","524.1117","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","2369","1","3.864","3.86","2.885","acid","2.5","2.5","3.7154392231576105","3.72","990.0711","3.1116","993.1827","0","running","acid","2.06"
"pf_100000","100000","404","1000404","2369","2","3.7154392231576105","3.72","2.885","acid","2.06","2.06","3.589279443773842","3.59","457.2101","3.6622","460.8723","0","running","acid","1.75"
"pf_100000","100000","404","1000404","2369","3","3.589279443773842","3.59","2.885","acid","1.75","1.75","3.4770474569522474","3.48","527.9169","3.1032","531.0201","0","running","acid","1.5"
"pf_100000","100000","404","1000404","2369","4","3.4770474569522474","3.48","2.885","acid","1.5","1.5","3.3751044990193666","3.38","703.8843","30.5148","734.3991","0","running","acid","3.56"
"pf_100000","100000","404","1000404","2369","5","3.3751044990193666","3.38","2.885","acid","3.56","3.56","3.0948400453682714","3.09","841.0769","32.5255","873.6024","0","running","acid","1.93"
"pf_100000","100000","404","1000404","2369","6","3.0948400453682714","3.09","2.885","acid","1.93","1.93","2.9011527161109605","2.9","471.2361","2.0958","473.3319","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","2526","1","7.524","7.5200000000000005","9.229","base","4.18","4.18","12.498116715825546","12.5","1628.0821","34.9559","1663.038","0","running","acid","2.09"
"pf_100000","100000","404","1000404","2526","2","12.498116715825546","12.5","9.229","acid","2.09","2.09","12.096580570783765","12.1","1010.9263","43.7717","1054.698","0","running","acid","2.09"
"pf_100000","100000","404","1000404","2526","3","12.096580570783765","12.1","9.229","acid","2.09","2.09","7.5240468579718325","7.52","705.9647","55.245","761.2097","0","running","base","1.04"
"pf_100000","100000","404","1000404","2526","4","7.5240468579718325","7.5200000000000005","9.229","base","1.04","1.04","11.633664112418408","11.63","1129.929","36.7407","1166.6697","0","running","acid","0.52"
"pf_100000","100000","404","1000404","2526","5","11.633664112418408","11.63","9.229","acid","0.52","0.52","11.116776959312354","11.12","1190.1136","41.4525","1231.5661","0","running","acid","0.52"
"pf_100000","100000","404","1000404","2526","6","11.116776959312354","11.120000000000001","9.229","acid","0.52","0.52","7.524036568985981","7.52","711.8884","38.889","750.7774","0","running","base","0.26"
"pf_100000","100000","404","1000404","2526","7","7.524036568985981","7.5200000000000005","9.229","base","0.26","0.26","8.622384886186993","8.62","1031.1294","30.9906","1062.12","0","running","base","0.26"
"pf_100000","100000","404","1000404","2526","8","8.622384886186993","8.620000000000001","9.229","base","0.26","0.26","11.092543687846494","11.09","842.2139","30.9117","873.1256","0","running","acid","0.13"
"pf_100000","100000","404","1000404","2526","9","11.092543687846494","11.09","9.229","acid","0.13","0.13","10.744791864648835","10.74","493.3932","30.0652","523.4584","0","running","acid","0.13"
"pf_100000","100000","404","1000404","2526","10","10.744791864648835","10.74","9.229","acid","0.13","0.13","8.621999018971252","8.62","871.0884","32.1793","903.2677","0","running","base","0.06"
"pf_100000","100000","404","1000404","2526","11","8.621999018971252","8.620000000000001","9.229","base","0.06","0.06","10.284575928690504","10.28","927.5326","34.8793","962.4119","0","running","acid","0.03"
"pf_100000","100000","404","1000404","2526","12","10.284575928690504","10.28","9.229","acid","0.03","0.03","9.670140410632825","9.67","887.7191","35.9916","923.7107","0","running","acid","0.03"
"pf_100000","100000","404","1000404","2526","13","9.670140410632825","9.67","9.229","acid","0.03","0.03","8.621910115028118","8.62","926.2886","38.4177","964.7063","0","running","base","0.01"
"pf_100000","100000","404","1000404","2526","14","8.621910115028118","8.620000000000001","9.229","base","0.01","0.01","8.84231644317147","8.84","535.9386","30.1736","566.1122","0","running","base","0.01"
"pf_100000","100000","404","1000404","2526","15","8.84231644317147","8.84","9.229","base","0.01","0.01","9.209442145547314","9.21","537.6996","0.434","538.1336","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","2684","1","4.788","4.79","1.859","acid","6.48","6.48","2.9503306088067607","2.95","1716.6151","49.1076","1765.7227","0","running","acid","2.52"
"pf_100000","100000","404","1000404","2684","2","2.9503306088067607","2.95","1.859","acid","2.52","2.52","2.0601613641601038","2.06","1190.5009","40.6166","1231.1175","0","running","acid","0.57"
"pf_100000","100000","404","1000404","2684","3","2.0601613641601038","2.06","1.859","acid","0.57","0.57","1.9446502387334954","1.94","623.2722","3.677","626.9492","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","2842","1","3.52","3.52","3.018","acid","3.22","3.22","3.1010667177794344","3.1","1185.5678","2.6673","1188.2351","1","measured_success","","0.0"
"pf_100000","100000","404","1000404","3000","1","3.14","3.14","2.799","acid","1.58","1.58","2.7492360667676596","2.75","990.2246","3.685","993.9096","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","1","1","5.258","5.26","4.769","acid","3.61","3.61","4.451370314100899","4.45","1527.5183","7.0684","1534.5867","0","running","base","0.62"
"pf_100000","100000","555","1000555","1","2","4.451370314100899","4.45","4.769","base","0.62","0.62","4.616321305174745","4.62","668.286","6.324","674.61","0","running","base","0.38"
"pf_100000","100000","555","1000555","1","3","4.616321305174745","4.62","4.769","base","0.38","0.38","4.706815358717334","4.71","594.1245","1.8403","595.9648","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","159","1","7.884","7.88","8.572","base","3.75","3.75","12.06697571181439","12.07","1625.1549","30.4603","1655.6152","0","running","acid","1.87"
"pf_100000","100000","555","1000555","159","2","12.06697571181439","12.07","8.572","acid","1.87","1.87","9.161496228514963","9.16","1109.6719","32.8978","1142.5697","0","running","acid","1.2"
"pf_100000","100000","555","1000555","159","3","9.161496228514963","9.16","8.572","acid","1.2","1.2","8.32974082301886","8.33","584.7824","41.9704","626.7528","0","running","base","0.6"
"pf_100000","100000","555","1000555","159","4","8.32974082301886","8.33","8.572","base","0.6","0.6","8.682338260041128","8.68","552.6669","3.1178","555.7847","0","running","acid","0.28"
"pf_100000","100000","555","1000555","159","5","8.682338260041128","8.68","8.572","acid","0.28","0.28","8.513826829627028","8.51","441.4366","0.328","441.7646","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","317","1","3.139","3.14","2.26","acid","2.29","2.29","2.748677473939882","2.75","939.7403","31.3402","971.0805","0","running","acid","2.87"
"pf_100000","100000","555","1000555","317","2","2.748677473939882","2.75","2.26","acid","2.87","2.87","2.3894625393322038","2.39","504.9511","52.3258","557.2769","0","running","acid","1.35"
"pf_100000","100000","555","1000555","317","3","2.3894625393322038","2.39","2.26","acid","1.35","1.35","2.236607469545554","2.24","726.0938","2.0081","728.1019","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","475","1","6.165","6.16","7.891","base","5.24","5.24","11.974395084398985","11.97","1734.9173","43.4405","1778.3578","0","running","acid","2.62"
"pf_100000","100000","555","1000555","475","2","11.974395084398985","11.97","7.891","acid","2.62","2.62","6.840670668014978","6.84","978.7931","34.0918","1012.8849","0","running","base","1.31"
"pf_100000","100000","555","1000555","475","3","6.840670668014978","6.84","7.891","base","1.31","1.31","10.973276621328996","10.97","1044.2363","7.4181","1051.6544","0","running","acid","0.65"
"pf_100000","100000","555","1000555","475","4","10.973276621328996","10.97","7.891","acid","0.65","0.65","7.25630063373646","7.26","1066.1603","36.4115","1102.5718","0","running","base","0.32"
"pf_100000","100000","555","1000555","475","5","7.25630063373646","7.26","7.891","base","0.32","0.32","7.778717811325567","7.78","1006.6864","38.0181","1044.7045","0","running","base","0.29"
"pf_100000","100000","555","1000555","475","6","7.778717811325567","7.78","7.891","base","0.29","0.29","10.8415356781009","10.84","989.6809","42.2437","1031.9246","0","running","acid","0.14"
"pf_100000","100000","555","1000555","475","7","10.8415356781009","10.84","7.891","acid","0.14","0.14","9.593915994914088","9.59","1140.1682","39.2191","1179.3873","0","running","acid","0.14"
"pf_100000","100000","555","1000555","475","8","9.593915994914088","9.59","7.891","acid","0.14","0.14","7.8103672487816524","7.81","934.5971","0.3676","934.9647","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","632","1","6.678","6.68","8.183","base","3.72","3.72","12.109738103918808","12.11","1719.237","35.0429","1754.2799","0","running","acid","1.86"
"pf_100000","100000","555","1000555","632","2","12.109738103918808","12.11","8.183","acid","1.86","1.86","10.651518270604441","10.65","1109.6726","6.8475","1116.5201","0","running","acid","1.86"
"pf_100000","100000","555","1000555","632","3","10.651518270604441","10.65","8.183","acid","1.86","1.86","6.678417988080506","6.68","994.4505","36.9993","1031.4498","0","running","base","0.93"
"pf_100000","100000","555","1000555","632","4","6.678417988080506","6.68","8.183","base","0.93","0.93","7.02861738026445","7.03","492.3336","46.7242","539.0578","0","running","base","0.93"
"pf_100000","100000","555","1000555","632","5","7.02861738026445","7.03","8.183","base","0.93","0.93","10.565358106864203","10.57","777.9826","47.7321","825.7147","0","running","acid","0.46"
"pf_100000","100000","555","1000555","632","6","10.565358106864203","10.57","8.183","acid","0.46","0.46","7.39004620232838","7.39","941.0415","36.8011","977.8426","0","running","base","0.23"
"pf_100000","100000","555","1000555","632","7","7.39004620232838","7.390000000000001","8.183","base","0.23","0.23","7.792722409407228","7.79","943.8097","40.9373","984.747","0","running","base","0.23"
"pf_100000","100000","555","1000555","632","8","7.792722409407228","7.79","8.183","base","0.23","0.23","10.546462407440782","10.55","967.0513","31.8733","998.9246","0","running","acid","0.11"
"pf_100000","100000","555","1000555","632","9","10.546462407440782","10.55","8.183","acid","0.11","0.11","8.440436849346142","8.44","981.9365","32.3577","1014.2942","0","running","acid","0.11"
"pf_100000","100000","555","1000555","632","10","8.440436849346142","8.44","8.183","acid","0.11","0.11","7.822024537121024","7.82","697.592","54.0957","751.6877","0","running","base","0.05"
"pf_100000","100000","555","1000555","632","11","7.822024537121024","7.82","8.183","base","0.05","0.05","8.007396188415733","8.01","549.6765","30.0607","579.7372","0","running","base","0.05"
"pf_100000","100000","555","1000555","632","12","8.007396188415733","8.01","8.183","base","0.05","0.05","8.332462899806501","8.33","579.8029","49.5686","629.3715","0","running","acid","0.02"
"pf_100000","100000","555","1000555","632","13","8.332462899806501","8.33","8.183","acid","0.02","0.02","8.173015698423274","8.17","532.3471","0.361","532.7081","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","790","1","5.273","5.2700000000000005","4.065","acid","4.28","4.28","3.4514090880013493","3.45","1582.4538","44.6685","1627.1223","0","running","base","1.4"
"pf_100000","100000","555","1000555","790","2","3.4514090880013493","3.45","4.065","base","1.4","1.4","4.020591033566642","4.02","502.1053","1.9977","504.103","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","948","1","6.948","6.95","5.218","acid","5.52","5.52","5.256103890387902","5.26","1533.669","2.155","1535.824","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","1106","1","5.799","5.8","9.685","base","7.72","7.72","7.669309504316891","7.67","1586.8354","8.7928","1595.6282","0","running","base","3.41"
"pf_100000","100000","555","1000555","1106","2","7.669309504316891","7.67","9.685","base","3.41","3.41","8.505898033110508","8.51","1031.5922","6.7653","1038.3575","0","running","base","2.2"
"pf_100000","100000","555","1000555","1106","3","8.505898033110508","8.51","9.685","base","2.2","2.2","11.662008969385958","11.66","1014.3549","34.7872","1049.1421","0","running","acid","1.1"
"pf_100000","100000","555","1000555","1106","4","11.662008969385958","11.66","9.685","acid","1.1","1.1","10.598146501371858","10.6","1197.0602","6.6382","1203.6984","0","running","acid","1.1"
"pf_100000","100000","555","1000555","1106","5","10.598146501371858","10.6","9.685","acid","1.1","1.1","8.505830566270557","8.51","887.3373","35.2881","922.6254","0","running","base","0.55"
"pf_100000","100000","555","1000555","1106","6","8.505830566270557","8.51","9.685","base","0.55","0.55","8.874830706586408","8.87","656.5833","49.0114","705.5947","0","running","base","0.55"
"pf_100000","100000","555","1000555","1106","7","8.874830706586408","8.870000000000001","9.685","base","0.55","0.55","10.567061242262117","10.57","973.0793","35.3354","1008.4147","0","running","acid","0.27"
"pf_100000","100000","555","1000555","1106","8","10.567061242262117","10.57","9.685","acid","0.27","0.27","9.295234076163219","9.3","914.2355","34.8545","949.09","0","running","base","0.13"
"pf_100000","100000","555","1000555","1106","9","9.295234076163219","9.3","9.685","base","0.13","0.13","9.777750232688696","9.78","527.7598","3.6959","531.4557","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","1264","1","4.381","4.38","6.678","base","5.54","5.54","12.361594094915958","12.36","1559.3382","30.9297","1590.2679","0","running","acid","2.77"
"pf_100000","100000","555","1000555","1264","2","12.361594094915958","12.36","6.678","acid","2.77","2.77","11.88789725953114","11.89","931.193","30.3245","961.5175","0","running","acid","2.77"
"pf_100000","100000","555","1000555","1264","3","11.88789725953114","11.89","6.678","acid","2.77","2.77","4.383387770797222","4.38","522.7062","30.432","553.1382","0","running","base","1.38"
"pf_100000","100000","555","1000555","1264","4","4.383387770797222","4.38","6.678","base","1.38","1.38","11.100776779398977","11.1","1109.5958","40.0576","1149.6534","0","running","acid","0.68"
"pf_100000","100000","555","1000555","1264","5","11.100776779398977","11.1","6.678","acid","0.68","0.68","4.90845661270699","4.91","732.8711","30.737","763.6081","0","running","base","0.34"
"pf_100000","100000","555","1000555","1264","6","4.90845661270699","4.91","6.678","base","0.34","0.34","6.671887214135893","6.67","1097.3503","0.3055","1097.6558","1","measured_success","","0.0"
"pf_100000","100000","555","1000555","1422","1","2.234","2.23","4.202","base","4.74","4.74","2.6095868577552057","2.61","1464.7252","4.1849","1468.9101","0","running","base","3.48"
"pf_100000","100000","555","1000555","1422","2","2.6095868577552057","2.61","4.202","base","3.48","3.48","2.9216351958135673","2.92","715.3098","6.1613","721.4711","0","running","base","2.92"
"pf_100000","100000","555","1000555","1422","3","2.9216351958135673","2.92","4.202","base","2.92","2.92","3.3846843889442795","3.38","536.1069","9.096","545.2029","0","running","base","1.8"
"pf_100000","100000","555","1000555","1422","4","3.3846843889442795","3.38","4.202","base","1.8","1.8","10.59747101414608","10.6","1121.3909","31.4395","1152.8304","0","running","acid","0.9"
"pf_100000","100000","555","1000555","1422","5","10.59747101414608","10.6","4.202","acid","0.9","0.9","3.7142510198867695","3.71","616.7518","3.6835","620.4353","0","running","base","0.45"
"pf_100000","100000","555","1000555","1422","6","3.7142510198867695","3.71","4.202","base","0.45","0.45","4.063855031632302","4.06","1145.805","3.3464","1149.1514","0","running","base","0.36"
"pf_100000","100000","555","1000555","1422","7","4.063855031632302","4.0600000000000005","4.202","base","0.36","0.36","5.83750813241727","5.84","1208.2103","32.867","1241.0773","0","running","acid","0.18"
"pf_100000","100000","555","1000555","1422","8","5.83750813241727","5.84","4.202","acid","0.18","0.18","4.358408926085893","4.36","463.9742","38.4538","502.428","0","running","acid","0.18"
"pf_100000","100000","555","1000555","1422","9","4.358408926085893","4.36","4.202","acid","0.18","0.18","4.064592575783076","4.06","519.7688","45.0779","564.8467","0","running","base","0.09"
"pf_100000","100000","555","1000555","1422","10","4.064592575783076","4.0600000000000005","4.202","base","0.09","0.09","4.187318971274749","4.19","621.9951","0.5115","622.5066","1","measured_success","","0.0"
