task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,initial_ph,target_ph,overshoot_cap_events,overshoot_cap_applied_steps,overshoot_cap_final_ml,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,label,training_seed,benchmark_seed,checkpoint_sha256,checkpoint_reward_variant,step_cost
1000202,911,diprotic,medium,base,separated,2,5.929,7.106,3,0,0.35,1,1,0,1,0,4,3,0.03619647939846615,6.85,2.13,4.72,7.142196479398466,7.140000000000001,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,912,monoprotic,medium,acid,single,1,5.722,4.464,0,0,,1,0,0,1,0,1,0,0.06822883786420952,3.19,3.19,0.0,4.53222883786421,4.53,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,913,triprotic,medium,base,separated,3,4.286,5.183,0,0,,1,1,0,1,0,1,1,0.0002050170736342949,2.75,0.0,2.75,5.183205017073634,5.18,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,914,triprotic,near,base,separated,3,3.594,4.055,0,0,,1,1,0,1,0,2,0,0.002189796649794573,3.1100000000000003,0.0,3.1100000000000003,4.052810203350205,4.05,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,915,diprotic,medium,acid,separated,2,3.783,3.05,0,0,,1,1,0,1,0,1,0,0.018042341494437508,2.75,2.75,0.0,3.0680423414944373,3.0700000000000003,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,916,monoprotic,far,acid,single,1,5.128,1.901,0,0,,1,1,0,1,0,3,0,0.022880749582117277,11.68,11.68,0.0,1.9238807495821173,1.92,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,917,diprotic,near,acid,separated,2,8.015,7.486,3,1,0.135,1,0,0,1,0,4,3,0.05349561404882852,3.97,2.33,1.6400000000000001,7.432504385951171,7.43,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,918,diprotic,medium,base,overlapping,2,4.201,5.353,1,0,1.375,1,1,0,1,0,2,1,0.02767514473731758,4.02,1.27,2.75,5.380675144737317,5.38,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,919,monoprotic,near,acid,single,1,6.336,6.097,2,1,0.215,1,1,0,1,0,3,2,0.01854529399739402,3.52,2.06,1.46,6.115545293997394,6.12,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,920,monoprotic,near,acid,single,1,6.333,5.93,2,0,0.44,1,1,0,1,0,4,2,0.048589035573975536,4.09,2.33,1.76,5.978589035573975,5.98,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,921,monoprotic,medium,base,single,1,6.398,8.056,2,0,0.525,1,0,0,1,0,5,2,0.0670085728049159,12.57,1.05,11.52,7.988991427195083,7.99,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,922,diprotic,medium,base,separated,2,2.461,4.025,1,0,1.865,1,0,0,1,0,2,1,0.0653700092725753,7.75,0.0,7.75,4.090370009272576,4.09,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,923,diprotic,far,base,separated,2,4.505,6.764,1,0,0.4,1,0,0,1,0,13,1,0.09782813020835857,23.250000000000004,0.44000000000000006,22.810000000000002,6.861828130208359,6.86,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,924,monoprotic,far,acid,single,1,7.26,4.742,45,8,0.01,0,0,0,0,0,50,45,0.13074850822423567,18.58999999999999,10.139999999999995,8.449999999999996,4.611251491775764,4.61,max_steps,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,925,diprotic,medium,acid,separated,2,6.215,4.216,1,0,0.305,1,1,0,1,0,3,1,0.020104183455734947,5.6000000000000005,5.3100000000000005,0.29,4.195895816544265,4.2,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,926,diprotic,medium,base,separated,2,6.293,8.177,3,1,0.135,1,1,0,1,0,10,3,0.044228883413460096,12.65,5.83,6.82,8.22122888341346,8.22,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,927,monoprotic,near,acid,single,1,5.312,4.793,2,2,0.515,1,1,0,1,0,3,2,0.03564351455554604,3.6000000000000005,2.5700000000000003,1.03,4.828643514555546,4.83,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,928,monoprotic,near,base,single,1,7.388,7.958,1,0,0.305,1,1,0,1,0,2,1,0.04696018611007169,2.67,0.0,2.67,8.004960186110072,8.0,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,929,diprotic,medium,acid,separated,2,4.495,2.518,3,2,0.26,1,1,0,1,0,4,3,0.017978261325978018,8.620000000000001,5.220000000000001,3.4000000000000004,2.5000217386740218,2.5,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,930,monoprotic,medium,acid,single,1,7.272,5.996,0,0,,1,0,0,1,0,2,0,0.0719390186894664,5.65,5.65,0.0,6.067939018689467,6.07,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,931,monoprotic,medium,base,single,1,4.441,5.882,0,0,,1,1,0,1,0,3,0,0.014670751406589133,5.249999999999999,0.0,5.249999999999999,5.8673292485934105,5.87,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,932,diprotic,near,acid,separated,2,2.315,1.879,1,0,1.53,1,0,0,1,0,2,1,0.06452551390140382,3.67,3.06,0.61,1.8144744860985962,1.81,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,933,monoprotic,medium,base,single,1,4.073,5.584,2,2,0.265,1,0,0,1,0,4,2,0.07401513464734322,5.87,0.53,5.34,5.509984865352656,5.51,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,934,diprotic,near,acid,separated,2,3.095,2.558,0,0,,1,1,0,1,0,2,0,0.019981375075156294,3.8,3.8,0.0,2.577981375075156,2.58,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,935,diprotic,medium,base,separated,2,2.019,3.602,0,0,,1,0,0,1,0,15,0,0.08153866821534761,18.419999999999995,0.0,18.419999999999995,3.5204613317846523,3.52,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,936,diprotic,near,base,separated,2,3.878,4.541,1,0,0.525,1,0,0,1,0,2,1,0.05987872270337391,3.1100000000000003,0.0,3.1100000000000003,4.600878722703374,4.6000000000000005,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,937,triprotic,medium,acid,separated,3,3.456,1.856,0,0,,1,0,0,1,0,2,0,0.08692010150738994,8.43,8.43,0.0,1.94292010150739,1.94,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,938,diprotic,medium,base,separated,2,4.16,5.756,5,2,0.02,1,1,0,1,0,10,5,0.028673693508196152,9.27,4.079999999999999,5.1899999999999995,5.784673693508196,5.78,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,939,diprotic,medium,base,separated,2,5.176,6.678,1,0,2.01,1,0,0,1,0,2,1,0.05058613499217035,4.819999999999999,0.8,4.02,6.72858613499217,6.73,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,940,monoprotic,far,base,single,1,4.918,7.768,2,1,0.305,1,0,0,1,0,5,2,0.07748142403119385,12.469999999999999,4.38,8.09,7.690518575968806,7.69,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,941,diprotic,near,acid,separated,2,5.493,5.006,2,1,0.305,1,0,0,1,0,3,2,0.08148608113706324,3.7,2.06,1.6400000000000001,5.0874860811370635,5.09,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,942,monoprotic,medium,acid,single,1,3.664,1.928,0,0,,1,0,0,1,0,2,0,0.057778538431153326,5.3100000000000005,5.3100000000000005,0.0,1.9857785384311533,1.99,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,943,monoprotic,near,base,single,1,6.609,7.086,1,0,0.525,1,1,0,1,0,2,1,0.02718965174689103,3.1100000000000003,0.0,3.1100000000000003,7.113189651746891,7.11,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,944,monoprotic,far,acid,single,1,5.9,3.423,5,4,0.035,1,1,0,1,0,11,5,0.010804093305442741,14.670000000000002,7.680000000000001,6.990000000000001,3.4121959066945573,3.41,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,945,monoprotic,near,acid,single,1,7.025,6.659,2,1,0.215,1,1,0,1,0,3,2,0.03974762731501702,3.52,2.06,1.46,6.698747627315017,6.7,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,946,diprotic,medium,base,overlapping,2,3.474,5.319,3,1,0.145,1,0,0,1,0,11,3,0.08802506783917874,9.68,0.9700000000000001,8.709999999999999,5.407025067839179,5.41,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,947,triprotic,medium,acid,separated,3,6.563,4.646,3,1,0.305,1,0,0,1,0,5,3,0.05381277122532335,8.610000000000001,6.1000000000000005,2.5100000000000002,4.5921872287746766,4.59,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,948,triprotic,near,base,separated,3,2.995,3.693,1,0,1.375,1,0,0,1,0,1,1,0.0940086936556388,2.75,0.0,2.75,3.787008693655639,3.79,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,949,triprotic,near,acid,separated,3,2.227,1.898,0,0,,1,1,0,1,0,1,0,0.03690227504138721,2.75,2.75,0.0,1.9349022750413871,1.93,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,950,monoprotic,medium,base,single,1,3.758,5.379,4,0,0.135,1,1,0,1,0,5,4,0.042676554530155286,8.75,4.029999999999999,4.72,5.336323445469844,5.34,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,951,diprotic,near,acid,separated,2,2.719,2.25,2,0,0.4,1,0,0,1,0,3,2,0.060616629347270745,4.65,2.75,1.9000000000000001,2.3106166293472707,2.31,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,952,monoprotic,far,base,single,1,2.13,5.084,4,0,0.025,1,0,0,1,0,10,4,0.09713919434771512,19.44,2.2699999999999996,17.17,4.9868608056522845,4.99,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,953,monoprotic,medium,acid,single,1,3.071,1.734,0,0,,1,0,0,1,0,5,0,0.05207181526151983,10.95,10.95,0.0,1.7860718152615198,1.79,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,954,diprotic,medium,base,separated,2,4.592,5.351,0,0,,1,0,0,1,0,11,0,0.08315528600424127,7.010000000000001,0.0,7.010000000000001,5.267844713995759,5.2700000000000005,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,955,monoprotic,medium,acid,single,1,7.126,5.736,1,0,1.03,1,1,0,1,0,7,1,0.03007241162770935,10.290000000000001,10.290000000000001,0.0,5.70592758837229,5.71,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,956,diprotic,medium,base,separated,2,7.159,7.878,2,0,0.26,1,1,0,1,0,4,2,0.01493544340424613,3.9000000000000004,1.84,2.06,7.863064556595754,7.86,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,957,diprotic,near,acid,separated,2,5.03,4.616,3,2,0.255,1,1,0,1,0,3,3,0.027028747650795992,3.6000000000000005,2.5700000000000003,1.03,4.588971252349204,4.59,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,958,monoprotic,near,acid,single,1,9.703,9.342,0,0,,1,0,0,1,0,15,0,0.09605118328076578,0.15,0.15,0.0,9.438051183280766,9.44,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,959,monoprotic,medium,acid,single,1,5.562,4.098,2,0,0.145,1,0,0,1,0,3,2,0.06843192433488188,5.340000000000001,5.050000000000001,0.29,4.166431924334882,4.17,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,960,triprotic,medium,base,separated,3,2.818,3.972,2,1,0.26,1,1,0,1,0,3,1,0.0017386983161755687,4.32,0.52,3.8,3.9737386983161755,3.97,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,961,monoprotic,far,acid,single,1,7.63,4.951,10,8,0.01,1,0,0,1,0,14,10,0.053654371975141224,17.15,9.53,7.62,5.004654371975141,5.0,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,962,monoprotic,medium,acid,single,1,3.439,2.676,2,0,0.4,1,1,0,1,0,3,2,0.03204800555021592,5.09,3.19,1.9000000000000001,2.708048005550216,2.71,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,963,monoprotic,medium,acid,single,1,5.585,4.693,0,0,,1,0,0,1,0,11,0,0.08769366353484287,6.500000000000001,6.500000000000001,0.0,4.7806936635348425,4.78,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,964,diprotic,near,acid,separated,2,6.246,6.042,2,1,0.305,1,1,0,1,0,3,2,0.0033400744163785134,3.7,2.06,1.6400000000000001,6.045340074416378,6.05,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,965,monoprotic,medium,base,single,1,5.894,6.83,1,0,0.305,1,1,0,1,0,5,1,0.013569541929001616,5.9,0.27,5.63,6.843569541929002,6.84,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,966,monoprotic,near,acid,single,1,7.136,6.561,2,2,0.515,1,0,0,1,0,3,2,0.05914318584063416,3.6000000000000005,2.5700000000000003,1.03,6.620143185840634,6.62,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,967,diprotic,near,base,separated,2,6.545,7.106,3,0,0.13,1,0,0,1,0,8,3,0.08365283885615149,4.3100000000000005,1.9900000000000002,2.3200000000000003,7.189652838856151,7.19,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,968,diprotic,medium,base,separated,2,3.215,4.738,0,0,,1,0,0,1,0,2,0,0.05979065436646547,7.75,0.0,7.75,4.678209345633535,4.68,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,969,triprotic,near,acid,separated,3,7.651,7.142,3,2,0.255,1,1,0,1,0,3,3,0.001212306830438159,3.6000000000000005,2.5700000000000003,1.03,7.140787693169562,7.140000000000001,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,970,monoprotic,medium,base,single,1,1.659,3.067,1,0,0.305,1,1,0,1,0,5,1,0.045577114687270104,11.43,0.0,11.43,3.1125771146872703,3.11,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,971,diprotic,medium,acid,separated,2,3.876,2.667,2,1,0.215,1,0,0,1,0,4,2,0.0977524789543942,5.16,4.22,0.94,2.764752478954394,2.7600000000000002,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,972,monoprotic,medium,acid,single,1,6.469,4.52,5,2,0.06,1,1,0,1,0,7,5,0.015177698859583089,9.820000000000002,7.050000000000002,2.7700000000000005,4.5048223011404165,4.5,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,973,diprotic,medium,base,separated,2,3.838,4.881,2,0,0.145,1,1,0,1,0,4,1,0.003960533654010945,4.7,0.29,4.41,4.884960533654011,4.88,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,974,monoprotic,near,base,single,1,7.72,8.151,3,1,0.215,1,1,0,1,0,3,3,0.028333687056132817,3.5200000000000005,1.03,2.49,8.179333687056133,8.18,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,975,monoprotic,medium,acid,single,1,3.306,1.942,2,0,0.305,1,1,0,1,0,2,2,0.022857612549813888,3.8,3.19,0.61,1.9648576125498138,1.96,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,976,monoprotic,medium,acid,single,1,3.811,2.682,3,1,0.105,1,1,0,1,0,3,3,0.0003656811951429084,3.83,3.4,0.43,2.681634318804857,2.68,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,977,triprotic,far,base,separated,3,5.746,8.696,1,0,2.285,1,0,0,1,0,4,1,0.05565297469692432,17.71,1.86,15.85,8.751652974696924,8.75,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,978,monoprotic,near,acid,single,1,2.769,2.173,0,0,,1,1,0,1,0,1,0,0.03189483701738105,3.06,3.06,0.0,2.204894837017381,2.2,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,979,diprotic,near,acid,separated,2,5.465,5.062,1,0,1.03,1,1,0,1,0,1,1,0.03387006826139416,2.06,2.06,0.0,5.028129931738606,5.03,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,980,triprotic,far,base,separated,3,4.19,7.108,4,1,0.135,1,0,0,1,0,9,4,0.05478040574418497,23.319999999999997,2.13,21.189999999999998,7.053219594255815,7.05,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,981,diprotic,near,acid,separated,2,6.548,5.882,0,0,,1,0,0,1,0,4,0,0.06519708820067116,3.99,3.99,0.0,5.947197088200671,5.95,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,982,diprotic,far,acid,separated,2,4.723,2.672,3,2,0.15,1,1,0,1,0,4,3,0.033461640859808295,5.76,5.0,0.76,2.638538359140192,2.64,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,983,monoprotic,near,acid,single,1,4.898,4.344,2,1,0.305,1,1,0,1,0,3,2,0.020405749750001867,3.7,2.06,1.6400000000000001,4.364405749750002,4.36,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,984,triprotic,medium,acid,separated,3,7.903,6.659,0,0,,1,0,0,1,0,8,0,0.07987363877369891,9.610000000000001,9.610000000000001,0.0,6.738873638773699,6.74,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,985,triprotic,medium,base,overlapping,3,1.727,2.95,0,0,,1,0,0,1,0,14,0,0.06737000689029227,14.199999999999994,0.0,14.199999999999994,2.882629993109708,2.88,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,986,diprotic,near,acid,separated,2,3.219,2.67,3,2,0.2,1,1,0,1,0,5,3,0.021536643324464144,5.25,3.15,2.1,2.648463356675536,2.65,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,987,diprotic,near,acid,separated,2,3.962,3.596,2,2,0.305,1,1,0,1,0,4,2,0.014685478913492922,4.0,2.36,1.6400000000000001,3.610685478913493,3.61,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,988,triprotic,near,acid,separated,3,1.766,1.508,1,0,1.53,1,1,0,1,0,1,1,0.008763098200726294,3.06,3.06,0.0,1.4992369017992737,1.5,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,989,monoprotic,far,acid,single,1,6.301,3.062,5,5,0.065,1,0,0,1,0,9,5,0.07891380507730217,12.259999999999998,8.28,3.9799999999999995,2.9830861949226977,2.98,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,990,monoprotic,medium,acid,single,1,3.843,2.901,0,0,,1,0,0,1,0,3,0,0.0693619853723968,6.16,6.16,0.0,2.9703619853723966,2.97,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,991,monoprotic,far,acid,single,1,6.501,3.218,4,2,0.145,1,1,0,1,0,7,4,0.04612248956232534,14.35,11.77,2.58,3.2641224895623253,3.2600000000000002,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,992,diprotic,medium,acid,separated,2,3.609,2.056,0,0,,1,0,0,1,0,4,0,0.09396440343260437,14.02,14.02,0.0,2.1499644034326044,2.15,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,993,monoprotic,medium,acid,single,1,3.452,2.413,3,1,0.145,1,1,0,1,0,5,3,0.034420753260511194,5.78,3.88,1.9000000000000001,2.3785792467394886,2.38,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,994,monoprotic,medium,base,single,1,3.222,4.361,5,3,0.015,1,1,0,1,0,8,5,0.04024540557112655,5.329999999999999,2.26,3.0699999999999994,4.401245405571126,4.4,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,995,diprotic,far,base,separated,2,3.448,7.362,4,1,0.065,1,0,0,1,0,13,4,0.09473491317834792,23.630000000000003,3.09,20.540000000000003,7.267265086821652,7.2700000000000005,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,996,diprotic,medium,base,separated,2,5.248,7.058,1,0,2.475,1,1,0,1,0,3,1,0.0014031739219415584,6.18,1.23,4.95,7.059403173921941,7.0600000000000005,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,997,monoprotic,medium,acid,single,1,7.172,5.71,3,1,0.135,1,0,0,1,0,7,3,0.0525802732024081,7.709999999999999,5.6899999999999995,2.02,5.657419726797592,5.66,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,998,diprotic,near,base,separated,2,3.378,3.789,1,0,0.525,1,1,0,1,0,2,1,0.02778243149384574,3.1100000000000003,0.0,3.1100000000000003,3.816782431493846,3.8200000000000003,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,999,monoprotic,medium,base,single,1,6.201,6.944,4,0,0.045,1,0,0,1,0,7,4,0.0669163261617216,4.34,2.02,2.3200000000000003,6.877083673838278,6.88,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,1000,monoprotic,medium,acid,single,1,6.929,5.151,1,1,0.215,1,0,0,1,0,3,1,0.07115498027918044,5.08,4.87,0.21,5.079845019720819,5.08,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000202,1001,monoprotic,near,base,single,1,6.748,7.442,1,1,0.55,1,1,0,1,0,3,1,0.017588472528135668,3.71,0.55,3.16,7.459588472528136,7.46,measured_success,original_full,303,202,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
