scenario,task_seed,task_id,direction,difficulty,true_pair_count,success,strict_success,severe_failure,steps,total_volume_ml,final_abs_error,estimated_pair_count,estimated_concentration_m,benchmark_seed
pka_prior_narrow,7000404,158,base,far,2,0,0,0,50,21.459999999999994,0.15953303776760563,2,0.03950306143320916,404
pka_prior_wide,7000404,158,base,far,2,0,0,0,50,21.459999999999994,0.15953303776760563,3,0.026336020052146938,404
concentration_prior_narrow,7000404,158,base,far,2,0,0,0,50,21.499999999999993,0.15959633374390947,1,0.0790103631674274,404
concentration_prior_wide,7000404,158,base,far,2,0,0,0,50,21.499999999999993,0.15959633374430737,1,0.07900487348686955,404
likelihood_scale_0p05,7000404,158,base,far,2,0,0,0,50,21.459999999999994,0.15953303776760563,3,0.02677868271190672,404
likelihood_scale_0p10,7000404,158,base,far,2,0,0,0,50,21.459999999999994,0.15953303776760563,3,0.026336789257735093,404
likelihood_scale_0p40,7000404,158,base,far,2,0,0,0,50,21.459999999999994,0.15953303776760563,3,0.026335398054309712,404
pair_count_prior_favors_k1,7000404,158,base,far,2,0,0,0,50,21.459999999999994,0.15953303776760563,3,0.026336929630469574,404
pair_count_prior_favors_k3,7000404,158,base,far,2,0,0,1,50,19.38999999999999,0.742112043961324,3,0.026335224056100736,404
nominal,7000404,159,base,medium,1,1,0,0,6,10.299999999999999,0.0572353746461971,3,0.1155105465743381,404
pka_prior_narrow,7000404,159,base,medium,1,1,0,0,6,10.21,0.07997636264082608,3,0.12538023349107424,404
pka_prior_wide,7000404,159,base,medium,1,1,1,0,6,10.379999999999999,0.03621573988734372,3,0.11460113947835693,404
concentration_prior_narrow,7000404,159,base,medium,1,1,0,0,6,10.27,0.06491817103676834,3,0.10055182305965928,404
concentration_prior_wide,7000404,159,base,medium,1,1,0,0,6,10.21,0.07997636264082608,3,0.15343325567507016,404
likelihood_scale_0p05,7000404,159,base,medium,1,1,1,0,5,10.36,0.04154560937799889,3,0.06957749567102506,404
likelihood_scale_0p10,7000404,159,base,medium,1,1,0,0,5,10.209999999999999,0.07997636264082608,3,0.09120247330274987,404
likelihood_scale_0p40,7000404,159,base,medium,1,1,0,0,6,10.23,0.0750014045222338,3,0.12715012204713166,404
pair_count_prior_favors_k1,7000404,159,base,medium,1,1,0,0,6,10.21,0.07997636264082608,1,0.16019036820145321,404
pair_count_prior_favors_k3,7000404,159,base,medium,1,1,1,0,6,10.329999999999998,0.04944569236301177,3,0.11797995251764595,404
nominal,7000404,160,base,medium,2,1,0,0,6,7.529999999999999,0.09421239925139702,1,0.17284302686927042,404
pka_prior_narrow,7000404,160,base,medium,2,1,0,0,6,7.529999999999999,0.09421239925139702,1,0.17280281752373444,404
pka_prior_wide,7000404,160,base,medium,2,1,1,0,8,7.6,0.012238193483673498,1,0.1728468113658302,404
concentration_prior_narrow,7000404,160,base,medium,2,1,0,0,8,7.73,0.05429149863570082,1,0.1728422141849824,404
concentration_prior_wide,7000404,160,base,medium,2,1,1,0,8,7.6,0.012238193483673498,2,0.08641986443009302,404
likelihood_scale_0p05,7000404,160,base,medium,2,1,0,0,6,7.57,0.09421236649640541,2,0.08617206560772786,404
likelihood_scale_0p10,7000404,160,base,medium,2,1,0,0,6,7.529999999999999,0.09421239925139702,1,0.1729735946160756,404
likelihood_scale_0p40,7000404,160,base,medium,2,1,0,0,6,7.529999999999999,0.09421239925139702,1,0.17263945045965656,404
pair_count_prior_favors_k1,7000404,160,base,medium,2,1,0,0,6,7.529999999999999,0.09421239925139702,1,0.17284302686927042,404
pair_count_prior_favors_k3,7000404,160,base,medium,2,1,0,0,7,10.19,0.05428685102982023,1,0.1730567778719177,404
nominal,7000404,161,base,medium,1,0,0,0,50,14.669999999999991,0.19588675251820842,1,0.07084111310145158,404
pka_prior_narrow,7000404,161,base,medium,1,0,0,0,50,14.669999999999991,0.19588675251820842,2,0.035420265709141294,404
pka_prior_wide,7000404,161,base,medium,1,0,0,0,50,14.679999999999993,0.4565974674686091,3,0.023613092482219843,404
concentration_prior_narrow,7000404,161,base,medium,1,0,0,0,50,14.539999999999992,0.4570546737962191,1,0.07083216818674545,404
concentration_prior_wide,7000404,161,base,medium,1,0,0,0,50,15.02999999999999,0.19595442612225877,3,0.02361313516216788,404
likelihood_scale_0p05,7000404,161,base,medium,1,0,0,0,50,14.669999999999991,0.19588675251820842,1,0.07083959603135367,404
likelihood_scale_0p10,7000404,161,base,medium,1,0,0,0,50,14.669999999999991,0.19588675251820842,1,0.07083861458452194,404
likelihood_scale_0p40,7000404,161,base,medium,1,0,0,0,50,14.669999999999991,0.19588675251820842,1,0.07084093166591976,404
pair_count_prior_favors_k1,7000404,161,base,medium,1,0,0,0,50,14.669999999999991,0.19588675251820842,1,0.07084111310145158,404
pair_count_prior_favors_k3,7000404,161,base,medium,1,0,0,0,50,12.869999999999992,0.19554789169149966,1,0.07084026756007791,404
nominal,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,2,0.061353686896610166,404
pka_prior_narrow,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,3,0.050344876193574306,404
pka_prior_wide,7000404,162,acid,medium,1,1,0,0,1,4.36,0.06293401462276371,2,0.06197264668423454,404
concentration_prior_narrow,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,1,0.0814885097843484,404
concentration_prior_wide,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,2,0.060138558239158244,404
likelihood_scale_0p05,7000404,162,acid,medium,1,1,1,0,3,4.5,0.021058440251911392,2,0.05868959018224612,404
likelihood_scale_0p10,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,2,0.054938903418610296,404
likelihood_scale_0p40,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,2,0.08524484435991511,404
pair_count_prior_favors_k1,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,1,0.09205426764360744,404
pair_count_prior_favors_k3,7000404,162,acid,medium,1,1,1,0,3,4.470000000000001,0.03017695723064584,3,0.055420784762293236,404
nominal,7000404,163,base,medium,1,1,1,0,2,6.4,0.01591628362425812,1,0.16186401911354448,404
pka_prior_narrow,7000404,163,base,medium,1,1,0,0,3,5.9399999999999995,0.06698127567473033,3,0.10377228828350459,404
pka_prior_wide,7000404,163,base,medium,1,1,0,0,3,5.8,0.09131683168583482,1,0.1484322321744337,404
concentration_prior_narrow,7000404,163,base,medium,1,1,0,0,2,5.99,0.058200878117079746,1,0.12372102248412109,404
concentration_prior_wide,7000404,163,base,medium,1,1,1,0,2,6.26,0.009856531924079981,1,0.13853753371002908,404
likelihood_scale_0p05,7000404,163,base,medium,1,1,0,0,2,5.88,0.07745433184201911,1,0.11744049707721246,404
likelihood_scale_0p10,7000404,163,base,medium,1,1,0,0,2,5.86,0.08093057195645503,1,0.13329003104770865,404
likelihood_scale_0p40,7000404,163,base,medium,1,1,0,0,3,5.8999999999999995,0.07397079296524733,3,0.12552119492498845,404
pair_count_prior_favors_k1,7000404,163,base,medium,1,1,1,0,2,6.4,0.01591628362425812,1,0.16186401911354448,404
pair_count_prior_favors_k3,7000404,163,base,medium,1,1,0,0,5,5.98,0.059960917961530136,3,0.12711771376547576,404
nominal,7000404,164,acid,near,2,1,0,0,1,1.24,0.0946911512313049,1,0.10521783196048898,404
pka_prior_narrow,7000404,164,acid,near,2,1,0,0,1,1.2,0.07885012806216007,1,0.10574518550860487,404
pka_prior_wide,7000404,164,acid,near,2,1,1,0,2,1.54,0.011392350944777085,1,0.1055179690010524,404
concentration_prior_narrow,7000404,164,acid,near,2,1,0,0,1,1.24,0.0946911512313049,1,0.1003352367072024,404
concentration_prior_wide,7000404,164,acid,near,2,1,0,0,1,1.23,0.09069312137746977,2,0.12352768270871343,404
likelihood_scale_0p05,7000404,164,acid,near,2,1,0,0,1,1.24,0.0946911512313049,1,0.13177706684090576,404
likelihood_scale_0p10,7000404,164,acid,near,2,1,0,0,1,1.24,0.0946911512313049,1,0.11399959166182877,404
likelihood_scale_0p40,7000404,164,acid,near,2,1,0,0,1,1.24,0.0946911512313049,1,0.10290026781884946,404
pair_count_prior_favors_k1,7000404,164,acid,near,2,1,0,0,1,1.24,0.0946911512313049,1,0.10521783196048898,404
pair_count_prior_favors_k3,7000404,164,acid,near,2,1,0,0,1,0.71,0.08786976326768059,3,0.10238551946344468,404
nominal,7000404,165,acid,medium,3,1,0,0,6,8.64,0.09315265699116804,2,0.11341031162512841,404
pka_prior_narrow,7000404,165,acid,medium,3,1,0,0,4,9.959999999999999,0.09648636769166874,3,0.09944866836213216,404
pka_prior_wide,7000404,165,acid,medium,3,1,0,0,9,12.08,0.05980130572220421,3,0.11074646346980724,404
concentration_prior_narrow,7000404,165,acid,medium,3,1,0,0,3,8.73,0.07996423576665901,3,0.09740631131606692,404
concentration_prior_wide,7000404,165,acid,medium,3,1,0,0,6,8.64,0.09315265699116804,2,0.10828637484258569,404
likelihood_scale_0p05,7000404,165,acid,medium,3,1,1,0,3,9.58,0.04277910716005717,3,0.11733435523381094,404
likelihood_scale_0p10,7000404,165,acid,medium,3,1,0,0,3,8.74,0.0785008733678163,3,0.12670112268439385,404
likelihood_scale_0p40,7000404,165,acid,medium,3,1,0,0,6,8.64,0.09315265699116804,2,0.09639952309496194,404
pair_count_prior_favors_k1,7000404,165,acid,medium,3,1,0,0,6,8.64,0.09315265699116804,1,0.1037050127285154,404
pair_count_prior_favors_k3,7000404,165,acid,medium,3,1,0,0,3,8.84,0.06389027823171833,3,0.10724782286110457,404
nominal,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.0838454818456249,404
pka_prior_narrow,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.029278095892697885,404
pka_prior_wide,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.0711075194957127,404
concentration_prior_narrow,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.099010736209954,404
concentration_prior_wide,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.07438767960054987,404
likelihood_scale_0p05,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.06198294519333487,404
likelihood_scale_0p10,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.08605476485978014,404
likelihood_scale_0p40,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.08873615733806695,404
pair_count_prior_favors_k1,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.0838454818456249,404
pair_count_prior_favors_k3,7000404,166,acid,near,1,1,1,0,4,1.21,0.04575374822875222,1,0.0838454818456249,404
nominal,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,2,0.05471328541248378,404
pka_prior_narrow,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,1,0.1094002728720288,404
pka_prior_wide,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,3,0.03647761508340823,404
concentration_prior_narrow,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,1,0.10941479545173029,404
concentration_prior_wide,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,1,0.10941041919544386,404
likelihood_scale_0p05,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,1,0.10947832731986122,404
likelihood_scale_0p10,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,2,0.05471121245673071,404
likelihood_scale_0p40,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,2,0.054705769948147104,404
pair_count_prior_favors_k1,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,2,0.05471328541248378,404
pair_count_prior_favors_k3,7000404,167,base,far,3,1,0,0,14,18.059999999999995,0.059163509563001426,2,0.05471328541248378,404
nominal,7000404,168,base,medium,3,1,1,0,6,7.5699999999999985,0.015334633599701775,3,0.08295809271127733,404
pka_prior_narrow,7000404,168,base,medium,3,1,1,0,6,7.71,0.015335314319672833,2,0.08768636197508654,404
pka_prior_wide,7000404,168,base,medium,3,1,1,0,8,10.69,0.027301482684103817,1,0.17321938624524197,404
concentration_prior_narrow,7000404,168,base,medium,3,1,1,0,6,10.600000000000001,0.035260148355027,3,0.05780226668654069,404
concentration_prior_wide,7000404,168,base,medium,3,1,0,0,7,11.89,0.09025360052609521,2,0.08695970084891959,404
likelihood_scale_0p05,7000404,168,base,medium,3,1,1,0,6,7.5699999999999985,0.015334633599701775,1,0.1733101805302182,404
likelihood_scale_0p10,7000404,168,base,medium,3,1,1,0,7,8.179999999999998,0.03524954855087792,1,0.17324016938990242,404
likelihood_scale_0p40,7000404,168,base,medium,3,1,1,0,6,7.5699999999999985,0.015334633599701775,3,0.1074501364423085,404
pair_count_prior_favors_k1,7000404,168,base,medium,3,1,0,0,5,7.76,0.09995538004356597,1,0.1724403593945808,404
pair_count_prior_favors_k3,7000404,168,base,medium,3,1,1,0,6,7.5699999999999985,0.015334633599701775,3,0.08295809271127733,404
nominal,7000404,169,base,medium,2,1,1,0,4,7.76,0.01630120093122933,2,0.16043878363673514,404
pka_prior_narrow,7000404,169,base,medium,2,1,1,0,4,11.040000000000001,0.042677686881683385,2,0.16045231062338985,404
pka_prior_wide,7000404,169,base,medium,2,1,0,0,5,7.8900000000000015,0.05646569069971896,3,0.1070474177007136,404
concentration_prior_narrow,7000404,169,base,medium,2,1,0,0,5,7.8900000000000015,0.05646569069971896,3,0.12807304293123065,404
concentration_prior_wide,7000404,169,base,medium,2,1,0,0,4,10.77,0.08618377762535623,2,0.15663362766087932,404
likelihood_scale_0p05,7000404,169,base,medium,2,1,1,0,6,7.64,0.008593966721614166,2,0.16061928014033752,404
likelihood_scale_0p10,7000404,169,base,medium,2,1,0,0,4,7.249999999999999,0.0653606388319492,2,0.16045448800437595,404
likelihood_scale_0p40,7000404,169,base,medium,2,1,0,0,5,7.8900000000000015,0.05646569069971896,2,0.15108076661423603,404
pair_count_prior_favors_k1,7000404,169,base,medium,2,1,0,0,5,7.8900000000000015,0.05646569069971896,3,0.10799920067928798,404
pair_count_prior_favors_k3,7000404,169,base,medium,2,1,1,0,4,7.76,0.01630120093122933,2,0.16043878363673514,404
nominal,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08087999466588805,404
pka_prior_narrow,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08088005996267408,404
pka_prior_wide,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08088004616723851,404
concentration_prior_narrow,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,2,0.12161602979335126,404
concentration_prior_wide,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,2,0.12189939906619038,404
likelihood_scale_0p05,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08088138412079407,404
likelihood_scale_0p10,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08088078695454692,404
likelihood_scale_0p40,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08109475195868024,404
pair_count_prior_favors_k1,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08087999466588805,404
pair_count_prior_favors_k3,7000404,170,base,near,3,1,0,0,2,1.0499999999999998,0.08896512569319448,3,0.08087999466588805,404
nominal,7000404,171,acid,near,1,1,0,0,1,1.94,0.060054274489163895,1,0.08284882412064416,404
pka_prior_narrow,7000404,171,acid,near,1,1,0,0,2,1.7600000000000002,0.0935846044547981,1,0.09074258480125236,404
pka_prior_wide,7000404,171,acid,near,1,1,0,0,2,3.1399999999999997,0.0661650170840753,1,0.07281232678223076,404
concentration_prior_narrow,7000404,171,acid,near,1,1,0,0,1,1.94,0.060054274489163895,2,0.08951550325815874,404
concentration_prior_wide,7000404,171,acid,near,1,1,0,0,1,1.92,0.06373260255703084,1,0.08015235837032511,404
likelihood_scale_0p05,7000404,171,acid,near,1,1,0,0,1,1.94,0.060054274489163895,3,0.040838210280559825,404
likelihood_scale_0p10,7000404,171,acid,near,1,1,0,0,1,1.94,0.060054274489163895,1,0.060327723217427714,404
likelihood_scale_0p40,7000404,171,acid,near,1,1,0,0,1,1.94,0.060054274489163895,1,0.09846442342610517,404
pair_count_prior_favors_k1,7000404,171,acid,near,1,1,0,0,1,1.94,0.060054274489163895,1,0.08284882412064416,404
pair_count_prior_favors_k3,7000404,171,acid,near,1,1,0,0,2,1.7600000000000002,0.0935846044547981,3,0.08923981792255153,404
nominal,7000404,172,acid,medium,3,1,1,0,3,6.43,0.0008943758446049443,2,0.05883249274139833,404
pka_prior_narrow,7000404,172,acid,medium,3,1,0,0,2,6.12,0.09519075915896735,2,0.05564244275421455,404
pka_prior_wide,7000404,172,acid,medium,3,1,1,0,3,6.46,0.004626874275809989,2,0.0578983713802651,404
concentration_prior_narrow,7000404,172,acid,medium,3,1,1,0,3,6.43,0.0008943758446049443,2,0.06811331194600595,404
concentration_prior_wide,7000404,172,acid,medium,3,1,1,0,3,6.43,0.0008943758446049443,2,0.060235744968881774,404
likelihood_scale_0p05,7000404,172,acid,medium,3,1,1,0,3,6.43,0.0008943758446049443,2,0.04505415449242282,404
likelihood_scale_0p10,7000404,172,acid,medium,3,1,1,0,3,6.43,0.0008943758446049443,2,0.049730969574511424,404
likelihood_scale_0p40,7000404,172,acid,medium,3,1,1,0,2,6.31,0.0461570455775,3,0.06637411340525588,404
pair_count_prior_favors_k1,7000404,172,acid,medium,3,1,1,0,3,6.43,0.0008943758446049443,2,0.05883249274139833,404
pair_count_prior_favors_k3,7000404,172,acid,medium,3,1,1,0,2,4.82,0.02161665531705559,3,0.05147281350897168,404
nominal,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.07046630735939882,404
pka_prior_narrow,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.07245019123764251,404
pka_prior_wide,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.07032262641393164,404
concentration_prior_narrow,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.07397084690268682,404
concentration_prior_wide,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,3,0.07712645224821715,404
likelihood_scale_0p05,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.06267675146856858,404
likelihood_scale_0p10,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.06061084848659739,404
likelihood_scale_0p40,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,2,0.08785014498579104,404
pair_count_prior_favors_k1,7000404,173,base,medium,3,1,0,0,2,2.6399999999999997,0.0583770979214977,1,0.10060003605768716,404
pair_count_prior_favors_k3,7000404,173,base,medium,3,1,1,0,3,5.0,0.032802915230432994,3,0.05827699733335544,404
nominal,7000404,174,acid,medium,3,1,0,0,8,14.869999999999997,0.0744283176719982,3,0.14557967260506344,404
pka_prior_narrow,7000404,174,acid,medium,3,1,0,0,7,14.67,0.08527076918129817,3,0.16088566792742065,404
pka_prior_wide,7000404,174,acid,medium,3,0,0,0,9,14.36,0.10249554069371847,3,0.15237972929933016,404
concentration_prior_narrow,7000404,174,acid,medium,3,1,0,0,8,15.03,0.0659064206359039,3,0.11432568605182139,404
concentration_prior_wide,7000404,174,acid,medium,3,1,0,0,8,14.989999999999998,0.06802425748569485,3,0.2079989466162445,404
likelihood_scale_0p05,7000404,174,acid,medium,3,1,0,0,7,14.53,0.09298655636418607,3,0.1199322305374147,404
likelihood_scale_0p10,7000404,174,acid,medium,3,1,0,0,8,14.82,0.07711909812305295,3,0.12390000009571053,404
likelihood_scale_0p40,7000404,174,acid,medium,3,1,0,0,8,15.079999999999998,0.06327094650299525,3,0.14437744373044137,404
pair_count_prior_favors_k1,7000404,174,acid,medium,3,1,0,0,8,15.069999999999999,0.06379699142891937,1,0.18174862208648507,404
pair_count_prior_favors_k3,7000404,174,acid,medium,3,1,0,0,8,14.869999999999997,0.0744283176719982,3,0.14557967260506344,404
nominal,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.09766144454380879,404
pka_prior_narrow,7000404,175,acid,near,2,1,0,0,5,5.32,0.08915562154297785,1,0.09939137174851889,404
pka_prior_wide,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.09771494878859363,404
concentration_prior_narrow,7000404,175,acid,near,2,1,0,0,5,3.22,0.07923536592383851,3,0.11174756717611618,404
concentration_prior_wide,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.10315540615281893,404
likelihood_scale_0p05,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.09151559286149606,404
likelihood_scale_0p10,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.09548874714677154,404
likelihood_scale_0p40,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.09885422390942579,404
pair_count_prior_favors_k1,7000404,175,acid,near,2,1,0,0,6,3.16,0.08395556290295847,1,0.09766144454380879,404
pair_count_prior_favors_k3,7000404,175,acid,near,2,1,0,0,5,3.11,0.0878863807436181,3,0.12683028464166013,404
nominal,7000404,176,base,medium,2,1,0,0,2,6.2700000000000005,0.09718546970577346,3,0.050329871768620416,404
pka_prior_narrow,7000404,176,base,medium,2,1,1,0,3,6.47,0.02068214613326358,2,0.06349662975823633,404
pka_prior_wide,7000404,176,base,medium,2,1,0,0,1,5.87,0.09126570889184737,2,0.04963861387529968,404
concentration_prior_narrow,7000404,176,base,medium,2,1,0,0,2,6.130000000000001,0.07004484779242315,2,0.06492708361314253,404
concentration_prior_wide,7000404,176,base,medium,2,1,1,0,3,6.760000000000001,0.012499593339998505,3,0.04445919126873571,404
likelihood_scale_0p05,7000404,176,base,medium,2,1,1,0,3,6.44,0.01249920141427463,2,0.07172828507799298,404
likelihood_scale_0p10,7000404,176,base,medium,2,1,0,0,2,6.2700000000000005,0.09718546970577346,3,0.04839008177066562,404
likelihood_scale_0p40,7000404,176,base,medium,2,1,0,0,2,6.2700000000000005,0.09718546970577346,3,0.058131718040109956,404
pair_count_prior_favors_k1,7000404,176,base,medium,2,1,1,0,3,6.67,0.04148005336471261,2,0.06737850341557278,404
pair_count_prior_favors_k3,7000404,176,base,medium,2,1,0,0,3,7.630000000000001,0.08378085507928734,2,0.048135264883767404,404
nominal,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,2,0.0938515328399713,404
pka_prior_narrow,7000404,177,acid,near,2,1,0,0,2,1.9300000000000002,0.08568605649906358,2,0.08618149565966118,404
pka_prior_wide,7000404,177,acid,near,2,1,1,0,4,2.43,0.03486120635249934,2,0.08437574550885071,404
concentration_prior_narrow,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,2,0.10215319321815937,404
concentration_prior_wide,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,3,0.05662244124452787,404
likelihood_scale_0p05,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,2,0.09164036869404829,404
likelihood_scale_0p10,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,2,0.10920130999655696,404
likelihood_scale_0p40,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,2,0.09887673697554117,404
pair_count_prior_favors_k1,7000404,177,acid,near,2,1,0,0,2,1.96,0.09640245938562186,1,0.08439764577987846,404
pair_count_prior_favors_k3,7000404,177,acid,near,2,1,1,0,2,1.62,0.02335062316367198,3,0.07585137839683731,404
nominal,7000404,178,base,medium,2,1,1,0,5,10.81,0.03853717998850392,3,0.13251934907822682,404
pka_prior_narrow,7000404,178,base,medium,2,1,1,0,5,10.81,0.03853717998850392,3,0.12350965665016517,404
pka_prior_wide,7000404,178,base,medium,2,1,0,0,4,11.389999999999999,0.05430095461273332,3,0.15704401900675694,404
concentration_prior_narrow,7000404,178,base,medium,2,1,1,0,4,11.140000000000002,0.027170109458877434,3,0.1180072020244642,404
concentration_prior_wide,7000404,178,base,medium,2,1,1,0,5,10.81,0.03853717998850392,3,0.1451958381381871,404
likelihood_scale_0p05,7000404,178,base,medium,2,1,1,0,5,10.81,0.03853717998850392,2,0.1477392908926155,404
likelihood_scale_0p10,7000404,178,base,medium,2,1,1,0,5,10.81,0.03853717998850392,2,0.17181335183123544,404
likelihood_scale_0p40,7000404,178,base,medium,2,1,1,0,5,14.1,0.02717233369499894,1,0.27304064886866874,404
pair_count_prior_favors_k1,7000404,178,base,medium,2,1,0,0,6,13.05,0.054302004123460534,2,0.13956442643873807,404
pair_count_prior_favors_k3,7000404,178,base,medium,2,1,1,0,4,10.69,0.03271934108727059,3,0.13728362858596324,404
nominal,7000404,179,acid,near,2,1,0,0,2,2.06,0.057187992929758735,1,0.0983634776000443,404
pka_prior_narrow,7000404,179,acid,near,2,1,1,0,1,1.44,0.03941281158004628,3,0.10263166521867828,404
pka_prior_wide,7000404,179,acid,near,2,1,0,0,3,2.9400000000000004,0.057138613806985816,1,0.09723433113182903,404
concentration_prior_narrow,7000404,179,acid,near,2,1,0,0,2,2.06,0.057187992929758735,1,0.09474769854056284,404
concentration_prior_wide,7000404,179,acid,near,2,0,0,0,1,1.79,0.10150511555302089,1,0.08818897823089988,404
likelihood_scale_0p05,7000404,179,acid,near,2,1,0,0,2,2.06,0.057187992929758735,1,0.0517917284387656,404
likelihood_scale_0p10,7000404,179,acid,near,2,1,0,0,2,2.06,0.057187992929758735,1,0.07588666802005306,404
likelihood_scale_0p40,7000404,179,acid,near,2,1,0,0,2,2.06,0.057187992929758735,3,0.10859976262373351,404
pair_count_prior_favors_k1,7000404,179,acid,near,2,1,0,0,2,2.06,0.057187992929758735,1,0.0983634776000443,404
pair_count_prior_favors_k3,7000404,179,acid,near,2,1,0,0,2,0.9099999999999999,0.056214781187165386,3,0.10805555457749334,404
nominal,7000404,180,acid,medium,2,1,0,0,4,12.39,0.07428000143159919,2,0.15698822122923237,404
pka_prior_narrow,7000404,180,acid,medium,2,1,0,0,4,12.33,0.0878812215634448,2,0.15076285746859858,404
pka_prior_wide,7000404,180,acid,medium,2,1,0,0,4,12.389999999999999,0.07428000143160096,2,0.16590389039995962,404
concentration_prior_narrow,7000404,180,acid,medium,2,1,0,0,6,12.37,0.07884142128498217,3,0.1144807138682057,404
concentration_prior_wide,7000404,180,acid,medium,2,1,0,0,4,12.36,0.08111166965881589,1,0.0990797726013113,404
likelihood_scale_0p05,7000404,180,acid,medium,2,1,0,0,5,12.969999999999999,0.07242938276243871,3,0.09697348541127918,404
likelihood_scale_0p10,7000404,180,acid,medium,2,1,0,0,4,12.39,0.07428000143159919,1,0.19213798602475418,404
likelihood_scale_0p40,7000404,180,acid,medium,2,1,0,0,4,12.39,0.07428000143159919,3,0.15809043031858516,404
pair_count_prior_favors_k1,7000404,180,acid,medium,2,1,0,0,4,12.39,0.07428000143159919,1,0.2007305096164438,404
pair_count_prior_favors_k3,7000404,180,acid,medium,2,1,0,0,6,12.45,0.06042431635474932,3,0.14660666993441923,404
nominal,7000404,181,base,far,1,1,1,0,5,11.29,0.026917570917474265,2,0.02585564293984642,404
pka_prior_narrow,7000404,181,base,far,1,1,0,0,5,11.05,0.09233367770543843,2,0.03334627922773186,404
pka_prior_wide,7000404,181,base,far,1,1,1,0,6,11.27,0.032709501371959604,2,0.029746538447209495,404
