"spectrum_number","wavelength_nm","absorbance"
"9","509.0016174","0.00505365245"
"10","509.0016174","0.004519726"
"11","509.0016174","0.001993751"
"1","508.0168457","0.003324021"
"2","508.0168457","0.003261396"
"3","508.0168457","0.005454738"
"4","508.0168457","0.00667673"
"5","508.0168457","0.004873562"
"6","508.0168457","0.005663157"
"7","508.0168457","0.007340695"
"8","508.0168457","0.005198004"
"9","508.0168457","0.004723797087"
"10","508.0168457","0.005711598"
"11","508.0168457","0.002387542"
"1","506.9939575","0.004487633"
"2","506.9939575","0.00279998"
"3","506.9939575","0.006116337"
"4","506.9939575","0.007345223"
"5","506.9939575","0.005439247"
"6","506.9939575","0.005379146"
"7","506.9939575","0.007283701"
"8","506.9939575","0.00646299"
"9","506.9939575","0.004469717387"
"10","506.9939575","0.005698589"
"11","506.9939575","0.003218782"
"1","506.0087585","0.004198065"
"2","506.0087585","0.002917862"
"3","506.0087585","0.00654111"
"4","506.0087585","0.007480489"
"5","506.0087585","0.004554333"
"6","506.0087585","0.005465145"
"7","506.0087585","0.007158943"
"8","506.0087585","0.004991092"
"9","506.0087585","0.005616109818"
"10","506.0087585","0.005414844"
"11","506.0087585","0.002556892"
"1","504.9854431","0.003008666"
"2","504.9854431","0.002354539"
"3","504.9854431","0.005957902"
"4","504.9854431","0.007000391"
"5","504.9854431","0.004668453"
"6","504.9854431","0.004940688"
"7","504.9854431","0.007012887"
"8","504.9854431","0.005077354"
"9","504.9854431","0.0037789708"
"10","504.9854431","0.005035033"
"11","504.9854431","0.002193125"
"1","503.9998474","0.002937902"
"2","503.9998474","0.00287033"
"3","503.9998474","0.005367903"
"4","503.9998474","0.006985844"
"5","503.9998474","0.005181998"
"6","503.9998474","0.005679076"
"7","503.9998474","0.008209229"
"8","503.9998474","0.005130681"
"9","503.9998474","0.005175081547"
"10","503.9998474","0.004906339"
"11","503.9998474","0.00230556"
"1","503.0140381","0.003355977"
"2","503.0140381","0.002631057"
"3","503.0140381","0.006854888"
"4","503.0140381","0.006638773"
"5","503.0140381","0.005140294"
"6","503.0140381","0.0048944"
"7","503.0140381","0.005991496"
"8","503.0140381","0.005144878"
"9","503.0140381","0.004912988283"
"10","503.0140381","0.004330811"
"11","503.0140381","0.001745161"
"1","501.9899902","0.003838955"
"2","501.9899902","0.003139432"
"3","501.9899902","0.007987246"
"4","501.9899902","0.008699329"
"5","501.9899902","0.006054175"
"6","501.9899902","0.00651746"
"7","501.9899902","0.008078853"
"8","501.9899902","0.006023989"
"9","501.9899902","0.004604142625"
"10","501.9899902","0.004890683"
"11","501.9899902","0.00328414"
"1","501.0037842","0.002851647"
"2","501.0037842","0.004028962"
"3","501.0037842","0.007387034"
"4","501.0037842","0.008539236"
"5","501.0037842","0.006485455"
"6","501.0037842","0.007218291"
"7","501.0037842","0.008146345"
"8","501.0037842","0.005899593"
"9","501.0037842","0.004728769418"
"10","501.0037842","0.005045115"
"11","501.0037842","0.002724119"
"1","500.0173645","0.002914865"
"2","500.0173645","0.002610952"
"3","500.0173645","0.007370367"
"4","500.0173645","0.008511596"
"5","500.0173645","0.006586864"
"6","500.0173645","0.0056983"
"7","500.0173645","0.007379029"
"8","500.0173645","0.006211909"
"9","500.0173645","0.005301653873"
"10","500.0173645","0.004371417"
"11","500.0173645","0.00244093"
"1","498.9927368","0.00319333"
"2","498.9927368","0.003319587"
"3","498.9927368","0.007962252"
"4","498.9927368","0.007914349"
"5","498.9927368","0.005799027"
"6","498.9927368","0.00636626"
"7","498.9927368","0.007842334"
"8","498.9927368","0.005398069"
"9","498.9927368","0.006009263918"
"10","498.9927368","0.004553104"
"11","498.9927368","0.002377782"
"1","498.0058899","0.003699414"
"2","498.0058899","0.003549296"
"3","498.0058899","0.008221206"
"4","498.0058899","0.008608514"
"5","498.0058899","0.006709564"
"6","498.0058899","0.007739657"
"7","498.0058899","0.0085296"
"8","498.0058899","0.006743057"
"9","498.0058899","0.006635960657"
"10","498.0058899","0.005585221"
"11","498.0058899","0.002769134"
"1","497.0187988","0.003941132"
"2","497.0187988","0.003898529"
"3","497.0187988","0.008186755"
"4","497.0187988","0.008494094"
"5","497.0187988","0.006825356"
"6","497.0187988","0.00775502"
"7","497.0187988","0.009856691"
"8","497.0187988","0.006597535"
"9","497.0187988","0.005019189324"
"10","497.0187988","0.006238011"
"11","497.0187988","0.002745688"
"1","495.9935608","0.004066744"
"2","495.9935608","0.004367913"
"3","495.9935608","0.008332046"
"4","495.9935608","0.009055028"
"5","495.9935608","0.007254008"
"6","495.9935608","0.007698366"
"7","495.9935608","0.008837949"
"8","495.9935608","0.00711884"
"9","495.9935608","0.005949950777"
"10","495.9935608","0.005497625"
"11","495.9935608","0.003092371"
"1","495.006073","0.004543242"
"2","495.006073","0.004827282"
"3","495.006073","0.009014405"
"4","495.006073","0.009053363"
"5","495.006073","0.008164545"
"6","495.006073","0.007806041"
"7","495.006073","0.009633705"
"8","495.006073","0.00679814"
"9","495.006073","0.00697771553"
"10","495.006073","0.005414214"
"11","495.006073","0.003493006"
"1","494.0184021","0.004624157"
"2","494.0184021","0.004355048"
"3","494.0184021","0.009888467"
"4","494.0184021","0.010149899"
"5","494.0184021","0.007713859"
"6","494.0184021","0.008642894"
"7","494.0184021","0.010142426"
"8","494.0184021","0.008015855"
"9","494.0184021","0.006601397879"
"10","494.0184021","0.006559611"
"11","494.0184021","0.00292667"
"1","492.9924622","0.003630992"
"2","492.9924622","0.004182409"
"3","492.9924622","0.008891555"
"4","492.9924622","0.010523682"
"5","492.9924622","0.008262889"
"6","492.9924622","0.008220757"
"7","492.9924622","0.010205469"
"8","492.9924622","0.007435299"
"9","492.9924622","0.007740842644"
"10","492.9924622","0.005861337"
"11","492.9924622","0.003146394"
"1","492.004425","0.004675623"
"2","492.004425","0.004473745"
"3","492.004425","0.010594685"
"4","492.004425","0.010439937"
"5","492.004425","0.00907131"
"6","492.004425","0.00944869"
"7","492.004425","0.010854816"
"8","492.004425","0.008742061"
"9","492.004425","0.007653443608"
"10","492.004425","0.006458734"
"11","492.004425","0.003132783"
"1","491.0160522","0.004533433"
"2","491.0160522","0.005048493"
"3","491.0160522","0.0103451"
"4","491.0160522","0.010819438"
"5","491.0160522","0.009449245"
"6","491.0160522","0.010005428"
"7","491.0160522","0.011405043"
"8","491.0160522","0.008929365"
"9","491.0160522","0.00683805719"
"10","491.0160522","0.006511154"
"11","491.0160522","0.003387282"
"1","489.9895935","0.004600402"
"2","489.9895935","0.005143045"
"3","489.9895935","0.010617232"
"4","489.9895935","0.010700453"
"5","489.9895935","0.009874089"
"6","489.9895935","0.01007881"
"7","489.9895935","0.011937343"
"8","489.9895935","0.008973125"
"9","489.9895935","0.007078502327"
"10","489.9895935","0.005991469"
"11","489.9895935","0.003352272"
"1","489.0009155","0.004536153"
"2","489.0009155","0.005877159"
"3","489.0009155","0.011764349"
"4","489.0009155","0.011869978"
"5","489.0009155","0.010567603"
"6","489.0009155","0.010666654"
"7","489.0009155","0.012493286"
"8","489.0009155","0.009515706"
"9","489.0009155","0.007186339702"
"10","489.0009155","0.006637538"
"11","489.0009155","0.003714348"
"1","488.0119934","0.004872698"
"2","488.0119934","0.005791524"
"3","488.0119934","0.012027019"
"4","488.0119934","0.011600651"
"5","488.0119934","0.010646863"
"6","488.0119934","0.011444535"
"7","488.0119934","0.012593657"
"8","488.0119934","0.010037456"
"9","488.0119934","0.007703003474"
"10","488.0119934","0.006769296"
"11","488.0119934","0.003503418"
"1","486.9848938","0.004726466"
"2","486.9848938","0.005455184"
"3","486.9848938","0.012572472"
"4","486.9848938","0.011691746"
"5","486.9848938","0.011025907"
"6","486.9848938","0.011457717"
"7","486.9848938","0.013507538"
"8","486.9848938","0.01026208"
"9","486.9848938","0.008541585878"
"10","486.9848938","0.006678465"
"11","486.9848938","0.003821928"
"1","485.995575","0.00471927"
"2","485.995575","0.006076645"
"3","485.995575","0.01238985"
"4","485.995575","0.011645877"
"5","485.995575","0.011286085"
"6","485.995575","0.011810391"
"7","485.995575","0.012931227"
"8","485.995575","0.01037588"
"9","485.995575","0.008977749385"
"10","485.995575","0.006664533"
"11","485.995575","0.003989539"
"1","485.006073","0.005124028"
"2","485.006073","0.006187069"
"3","485.006073","0.013331702"
"4","485.006073","0.013246827"
"5","485.006073","0.012582678"
"6","485.006073","0.012621957"
"7","485.006073","0.014485005"
"8","485.006073","0.011242117"
"9","485.006073","0.00889601931"
"10","485.006073","0.007719446"
"11","485.006073","0.004274"
"1","484.0163574","0.005270263"
"2","484.0163574","0.006393291"
"3","484.0163574","0.013823558"
"4","484.0163574","0.013326604"
"5","484.0163574","0.013036792"
"6","484.0163574","0.013539236"
"7","484.0163574","0.015199251"
"8","484.0163574","0.011853457"
"9","484.0163574","0.008617466316"
"10","484.0163574","0.007581682"
"11","484.0163574","0.004547924"
"1","482.9883423","0.005103545"
"2","482.9883423","0.006781233"
"3","482.9883423","0.014527803"
"4","482.9883423","0.013282083"
"5","482.9883423","0.013254886"
"6","482.9883423","0.014253158"
"7","482.9883423","0.015017532"
"8","482.9883423","0.012378983"
"9","482.9883423","0.009365522303"
"10","482.9883423","0.007946222"
"11","482.9883423","0.004188394"
"1","481.9982605","0.00565306"
"2","481.9982605","0.00741871"
"3","481.9982605","0.015481631"
"4","481.9982605","0.01427916"
"5","481.9982605","0.013945807"
"6","481.9982605","0.014746808"
"7","481.9982605","0.015847335"
"8","481.9982605","0.012103511"
"9","481.9982605","0.01095345337"
"10","481.9982605","0.008001695"
"11","481.9982605","0.004834271"
"1","481.0079651","0.005944624"
"2","481.0079651","0.007602914"
"3","481.0079651","0.015792327"
"4","481.0079651","0.015995238"
"5","481.0079651","0.015539122"
"6","481.0079651","0.015521039"
"7","481.0079651","0.016857725"
"8","481.0079651","0.013373345"
"9","481.0079651","0.01048143674"
"10","481.0079651","0.008803184"
"11","481.0079651","0.004915528"
"1","480.0174561","0.00705527"
"2","480.0174561","0.007938392"
"3","480.0174561","0.01732835"
"4","480.0174561","0.016008183"
"5","480.0174561","0.016010601"
"6","480.0174561","0.015895206"
"7","480.0174561","0.017807925"
"8","480.0174561","0.014003281"
"9","480.0174561","0.01099484228"
"10","480.0174561","0.00892268"
"11","480.0174561","0.005760517"
"1","478.9887085","0.006585051"
"2","478.9887085","0.008743171"
"3","478.9887085","0.017067194"
"4","478.9887085","0.016969848"
"5","478.9887085","0.01649894"
"6","478.9887085","0.017339179"
"7","478.9887085","0.017806064"
"8","478.9887085","0.015723234"
"9","478.9887085","0.01123356353"
"10","478.9887085","0.008985863"
"11","478.9887085","0.005302781"
"1","477.9978333","0.007813632"
"2","477.9978333","0.010113862"
"3","477.9978333","0.018090818"
"4","477.9978333","0.018142557"
"5","477.9978333","0.018094867"
"6","477.9978333","0.018732505"
"7","477.9978333","0.019579761"
"8","477.9978333","0.017050367"
"9","477.9978333","0.01082193293"
"10","477.9978333","0.010266108"
"11","477.9978333","0.005958716"
"1","477.0067444","0.007152707"
"2","477.0067444","0.009910555"
"3","477.0067444","0.019248702"
"4","477.0067444","0.018964458"
"5","477.0067444","0.018638974"
"6","477.0067444","0.019476464"
"7","477.0067444","0.020527419"
"8","477.0067444","0.017313909"
"9","477.0067444","0.01245737541"
"10","477.0067444","0.010091104"
"11","477.0067444","0.006651837"
"1","476.0154419","0.006892416"
"2","476.0154419","0.010345604"
"3","476.0154419","0.019250596"
"4","476.0154419","0.01966664"
"5","476.0154419","0.019702043"
"6","476.0154419","0.020467337"
"7","476.0154419","0.020996524"
"8","476.0154419","0.017812105"
"9","476.0154419","0.01224356797"
"10","476.0154419","0.010387254"
"11","476.0154419","0.005392591"
"1","474.9858093","0.007520705"
"2","474.9858093","0.011086581"
"3","474.9858093","0.020598285"
"4","474.9858093","0.02013365"
"5","474.9858093","0.020787461"
"6","474.9858093","0.02200049"
"7","474.9858093","0.022808861"
"8","474.9858093","0.018270347"
"9","474.9858093","0.01309780218"
"10","474.9858093","0.011263289"
"11","474.9858093","0.006539192"
"1","473.9941711","0.008065035"
"2","473.9941711","0.011278619"
"3","473.9941711","0.021366304"
"4","473.9941711","0.020588649"
"5","473.9941711","0.021406604"
"6","473.9941711","0.022005718"
"7","473.9941711","0.023638446"
"8","473.9941711","0.019002561"
"9","473.9941711","0.01409239601"
"10","473.9941711","0.011192868"
"11","473.9941711","0.006967825"
"1","473.0022888","0.008243287"
"2","473.0022888","0.011807412"
"3","473.0022888","0.02127892"
"4","473.0022888","0.021078823"
"5","473.0022888","0.022096625"
"6","473.0022888","0.022957135"
"7","473.0022888","0.024019759"
"8","473.0022888","0.020879608"
"9","473.0022888","0.01430607215"
"10","473.0022888","0.011339515"
"11","473.0022888","0.007096131"
"1","472.0102539","0.008677858"
"2","472.0102539","0.01191337"
"3","472.0102539","0.02287939"
"4","472.0102539","0.022327848"
"5","472.0102539","0.022678172"
"6","472.0102539","0.024942758"
"7","472.0102539","0.024698438"
"8","472.0102539","0.021590799"
"9","472.0102539","0.01560359634"
"10","472.0102539","0.012757011"
"11","472.0102539","0.007094789"
"1","471.0180054","0.007914534"
"2","471.0180054","0.012513428"
"3","471.0180054","0.021687934"
"4","471.0180054","0.021937944"
"5","471.0180054","0.023319604"
"6","471.0180054","0.024396067"
"7","471.0180054","0.025060005"
"8","471.0180054","0.020691179"
"9","471.0180054","0.01679258049"
"10","471.0180054","0.01196137"
"11","471.0180054","0.006475734"
"1","469.9874268","0.009401576"
"2","469.9874268","0.013434563"
"3","469.9874268","0.023237888"
"4","469.9874268","0.023826599"
"5","469.9874268","0.024921155"
"6","469.9874268","0.026801627"
"7","469.9874268","0.02769166"
"8","469.9874268","0.022552622"
"9","469.9874268","0.01657332107"
"10","469.9874268","0.014039187"
"11","469.9874268","0.008293733"
"1","468.994751","0.009069196"
"2","468.994751","0.015368309"
"3","468.994751","0.024966775"
"4","468.994751","0.026052309"
"5","468.994751","0.027440386"
"6","468.994751","0.028823121"
"7","468.994751","0.028249038"
"8","468.994751","0.02379786"
"9","468.994751","0.01653516106"
"10","468.994751","0.014686263"
"11","468.994751","0.009067636"
"1","468.0018616","0.009379066"
"2","468.0018616","0.014966139"
"3","468.0018616","0.025914762"
"4","468.0018616","0.027080579"
"5","468.0018616","0.027788816"
"6","468.0018616","0.028997455"
"7","468.0018616","0.029351043"
"8","468.0018616","0.024758423"
"9","468.0018616","0.01702145301"
"10","468.0018616","0.014670251"
"11","468.0018616","0.008420425"
"1","467.0088501","0.009849805"
"2","467.0088501","0.015154216"
"3","467.0088501","0.026442267"
"4","467.0088501","0.028467556"
"5","467.0088501","0.02887203"
"6","467.0088501","0.029574718"
"7","467.0088501","0.030471928"
"8","467.0088501","0.025886735"
"9","467.0088501","0.01816873811"
"10","467.0088501","0.014713522"
"11","467.0088501","0.008725818"
"1","466.0157166","0.01022728"
"2","466.0157166","0.015280487"
"3","466.0157166","0.026649667"
"4","466.0157166","0.028356211"
"5","466.0157166","0.029486137"
"6","466.0157166","0.03050142"
"7","466.0157166","0.031224024"
"8","466.0157166","0.02627209"
"9","466.0157166","0.01790359616"
"10","466.0157166","0.01555106"
"11","466.0157166","0.008951482"
"1","464.9840088","0.011775121"
"2","464.9840088","0.01783859"
"3","464.9840088","0.028852858"
"4","464.9840088","0.031048654"
"5","464.9840088","0.032677758"
"6","464.9840088","0.033294566"
"7","464.9840088","0.034112297"
"8","464.9840088","0.028995739"
"9","464.9840088","0.02055331133"
"10","464.9840088","0.01742731"
"11","464.9840088","0.01035984"
"1","463.990448","0.012174506"
"2","463.990448","0.017803609"
"3","463.990448","0.029789496"
"4","463.990448","0.032242738"
"5","463.990448","0.034257986"
"6","463.990448","0.035376936"
"7","463.990448","0.035167459"
"8","463.990448","0.029898882"
"9","463.990448","0.02018899284"
"10","463.990448","0.0176927"
"11","463.990448","0.010599963"
"1","462.9966736","0.010954357"
"2","462.9966736","0.017525511"
"3","462.9966736","0.029458821"
"4","462.9966736","0.031340059"
"5","462.9966736","0.033544775"
"6","462.9966736","0.035488863"
"7","462.9966736","0.034824282"
"8","462.9966736","0.029664092"
"9","462.9966736","0.02188915573"
"10","462.9966736","0.017172666"
"11","462.9966736","0.01004731"
"1","462.002655","0.012465021"
"2","462.002655","0.019979859"
"3","462.002655","0.032086466"
"4","462.002655","0.034699935"
"5","462.002655","0.037046749"
"6","462.002655","0.037758451"
"7","462.002655","0.037987374"
"8","462.002655","0.032876797"
"9","462.002655","0.02228822559"
"10","462.002655","0.018798808"
"11","462.002655","0.010881995"
"1","461.0084839","0.012677551"
"2","461.0084839","0.020158242"
"3","461.0084839","0.032232534"
"4","461.0084839","0.03507299"
"5","461.0084839","0.037865058"
"6","461.0084839","0.039321624"
"7","461.0084839","0.038957872"
"8","461.0084839","0.03395037"
"9","461.0084839","0.02394365519"
"10","461.0084839","0.019258469"
"11","461.0084839","0.011390162"
"1","460.0141296","0.012547825"
"2","460.0141296","0.02101489"
"3","460.0141296","0.033404611"
"4","460.0141296","0.037057575"
"5","460.0141296","0.039366089"
"6","460.0141296","0.040548369"
"7","460.0141296","0.040468659"
"8","460.0141296","0.034782827"
"9","460.0141296","0.02413465083"
"10","460.0141296","0.019713447"
"11","460.0141296","0.011528713"
"1","458.9813232","0.013552002"
"2","458.9813232","0.022571191"
"3","458.9813232","0.034402825"
"4","458.9813232","0.038479213"
"5","458.9813232","0.041112658"
"6","458.9813232","0.042398274"
"7","458.9813232","0.041924417"
"8","458.9813232","0.036377359"
"9","458.9813232","0.02532519028"
"10","458.9813232","0.020300353"
"11","458.9813232","0.01208456"
"1","457.9866333","0.014262574"
"2","457.9866333","0.023065958"
"3","457.9866333","0.035854045"
"4","457.9866333","0.04027316"
"5","457.9866333","0.042896252"
"6","457.9866333","0.044542965"
"7","457.9866333","0.044588543"
"8","457.9866333","0.038370304"
"9","457.9866333","0.02594303712"
"10","457.9866333","0.021844292"
"11","457.9866333","0.01249326"
"1","456.9916992","0.014743354"
"2","456.9916992","0.024191355"
"3","456.9916992","0.037132654"
"4","456.9916992","0.042169727"
"5","456.9916992","0.045423616"
"6","456.9916992","0.046545494"
"7","456.9916992","0.045400079"
"8","456.9916992","0.039529711"
"9","456.9916992","0.02716770582"
"10","456.9916992","0.022185782"
"11","456.9916992","0.013796033"
"1","455.996582","0.01597566"
"2","455.996582","0.025049448"
"3","455.996582","0.038155083"
"4","455.996582","0.044274844"
"5","455.996582","0.04718478"
"6","455.996582","0.048436575"
"7","455.996582","0.047295373"
"8","455.996582","0.041974001"
"9","455.996582","0.02835845016"
"10","455.996582","0.023850692"
"11","455.996582","0.01443207"
"1","455.0013123","0.015358144"
"2","455.0013123","0.026220283"
"3","455.0013123","0.040123738"
"4","455.0013123","0.046478305"
"5","455.0013123","0.049070682"
"6","455.0013123","0.050403573"
"7","455.0013123","0.049984738"
"8","455.0013123","0.043660719"
"9","455.0013123","0.02898187563"
"10","455.0013123","0.024718223"
"11","455.0013123","0.014617828"
"1","454.0058289","0.016288752"
"2","454.0058289","0.027820056"
"3","454.0058289","0.041262619"
"4","454.0058289","0.047582842"
"5","454.0058289","0.050913293"
"6","454.0058289","0.052391727"
"7","454.0058289","0.051714379"
"8","454.0058289","0.045115631"
"9","454.0058289","0.03091418371"
"10","454.0058289","0.026063001"
"11","454.0058289","0.014854799"
"1","453.0101624","0.017876433"
"2","453.0101624","0.028900195"
"3","453.0101624","0.042561531"
"4","453.0101624","0.050443895"
"5","453.0101624","0.053481236"
"6","453.0101624","0.055165276"
"7","453.0101624","0.053659726"
"8","453.0101624","0.047156241"
"9","453.0101624","0.0314549543"
"10","453.0101624","0.026919736"
"11","453.0101624","0.015961722"
"1","452.0143127","0.017844038"
"2","452.0143127","0.029337695"
"3","452.0143127","0.04424512"
"4","452.0143127","0.05214411"
"5","452.0143127","0.055489209"
"6","452.0143127","0.057030026"
"7","452.0143127","0.055442296"
"8","452.0143127","0.048212551"
"9","452.0143127","0.03238149732"
"10","452.0143127","0.027639298"
"11","452.0143127","0.016445383"
"1","451.01828","0.017881908"
"2","451.01828","0.030534716"
"3","451.01828","0.044573024"
"4","451.01828","0.053828325"
"5","451.01828","0.057723112"
"6","451.01828","0.05884907"
"7","451.01828","0.057475068"
"8","451.01828","0.050323866"
"9","451.01828","0.03375123441"
"10","451.01828","0.028903017"
"11","451.01828","0.01676737"
"1","449.9836731","0.019082483"
"2","449.9836731","0.031803891"
"3","449.9836731","0.046342514"
"4","449.9836731","0.055950753"
"5","449.9836731","0.059636611"
"6","449.9836731","0.061056063"
"7","449.9836731","0.058745127"
"8","449.9836731","0.052543677"
"9","449.9836731","0.03559988737"
"10","449.9836731","0.029762411"
"11","449.9836731","0.016982581"
"1","448.9872742","0.01929806"
"2","448.9872742","0.032869119"
"3","448.9872742","0.047838997"
"4","448.9872742","0.058009993"
"5","448.9872742","0.061377771"
"6","448.9872742","0.063608982"
"7","448.9872742","0.061414715"
"8","448.9872742","0.053685296"
"9","448.9872742","0.03732587397"
"10","448.9872742","0.030526662"
"11","448.9872742","0.017885037"
"1","447.9906921","0.0198029"
"2","447.9906921","0.034380298"
"3","447.9906921","0.049590882"
"4","447.9906921","0.060298271"
"5","447.9906921","0.063801579"
"6","447.9906921","0.066031955"
"7","447.9906921","0.063808262"
"8","447.9906921","0.056156803"
"9","447.9906921","0.03862984851"
"10","447.9906921","0.031862553"
"11","447.9906921","0.018772181"
"1","446.993988","0.021481965"
"2","446.993988","0.035844233"
"3","446.993988","0.051469713"
"4","446.993988","0.062682129"
"5","446.993988","0.066923983"
"6","446.993988","0.068970263"
"7","446.993988","0.066078492"
"8","446.993988","0.059048314"
"9","446.993988","0.03939811885"
"10","446.993988","0.032944847"
"11","446.993988","0.019443922"
"1","445.9970093","0.021824013"
"2","445.9970093","0.037413415"
"3","445.9970093","0.053238939"
"4","445.9970093","0.065092795"
"5","445.9970093","0.069390967"
"6","445.9970093","0.071552232"
"7","445.9970093","0.069149889"
"8","445.9970093","0.060877636"
"9","445.9970093","0.04086783156"
"10","445.9970093","0.035201874"
"11","445.9970093","0.020706356"
"1","444.9998474","0.023438873"
"2","444.9998474","0.039082535"
"3","444.9998474","0.055387244"
"4","444.9998474","0.067723326"
"5","444.9998474","0.071918406"
"6","444.9998474","0.074088052"
"7","444.9998474","0.071701422"
"8","444.9998474","0.063375078"
"9","444.9998474","0.04239279777"
"10","444.9998474","0.035850614"
"11","444.9998474","0.02115198"
"1","444.002533","0.023543771"
"2","444.002533","0.040446755"
"3","444.002533","0.056003112"
"4","444.002533","0.070052914"
"5","444.002533","0.074306607"
"6","444.002533","0.076887809"
"7","444.002533","0.074151576"
"8","444.002533","0.065106027"
"9","444.002533","0.04416682199"
"10","444.002533","0.036921401"
"11","444.002533","0.022107139"
"1","443.0050354","0.024179367"
"2","443.0050354","0.04159281"
"3","443.0050354","0.05760983"
"4","443.0050354","0.071480207"
"5","443.0050354","0.077547893"
"6","443.0050354","0.079150409"
"7","443.0050354","0.076608814"
"8","443.0050354","0.0675468"
"9","443.0050354","0.04496172071"
"10","443.0050354","0.038018789"
"11","443.0050354","0.022075953"
"1","442.0073547","0.024848348"
"2","442.0073547","0.043176588"
"3","442.0073547","0.059642106"
"4","442.0073547","0.073877342"
"5","442.0073547","0.080004029"
"6","442.0073547","0.082019247"
"7","442.0073547","0.078220293"
"8","442.0073547","0.069856919"
"9","442.0073547","0.04715459794"
"10","442.0073547","0.03931842"
"11","442.0073547","0.023561044"
"1","441.009491","0.025652237"
"2","441.009491","0.04429511"
"3","441.009491","0.061940487"
"4","441.009491","0.077987708"
"5","441.009491","0.082556456"
"6","441.009491","0.084921725"
"7","441.009491","0.080811836"
"8","441.009491","0.072503217"
"9","441.009491","0.0476830788"
"10","441.009491","0.040936321"
"11","441.009491","0.023590587"
"1","440.0114746","0.027020825"
"2","440.0114746","0.046304416"
"3","440.0114746","0.063646056"
"4","440.0114746","0.080564305"
"5","440.0114746","0.08587727"
"6","440.0114746","0.088473506"
"7","440.0114746","0.084649287"
"8","440.0114746","0.075504169"
"9","440.0114746","0.0494037047"
"10","440.0114746","0.042785544"
"11","440.0114746","0.025092751"
"1","439.0132751","0.027384276"
"2","439.0132751","0.047462415"
"3","439.0132751","0.065013267"
"4","439.0132751","0.082921982"
"5","439.0132751","0.088299632"
"6","439.0132751","0.090878233"
"7","439.0132751","0.086991638"
"8","439.0132751","0.077233933"
"9","439.0132751","0.05076089129"
"10","439.0132751","0.043919265"
"11","439.0132751","0.025560858"
"1","438.0148621","0.028429195"
"2","438.0148621","0.049304869"
"3","438.0148621","0.067473523"
"4","438.0148621","0.085192323"
"5","438.0148621","0.091524057"
"6","438.0148621","0.093606994"
"7","438.0148621","0.089573182"
"8","438.0148621","0.078979425"
"9","438.0148621","0.05346088856"
"10","438.0148621","0.045295857"
"11","438.0148621","0.026691865"
"1","437.0162964","0.030024381"
"2","437.0162964","0.05125463"
"3","437.0162964","0.06899754"
"4","437.0162964","0.088585071"
"5","437.0162964","0.094715156"
"6","437.0162964","0.097793907"
"7","437.0162964","0.093132183"
"8","437.0162964","0.08285334"
"9","437.0162964","0.05463199317"
"10","437.0162964","0.04742514"
"11","437.0162964","0.027182229"
"1","436.0175476","0.030235415"
"2","436.0175476","0.051900018"
"3","436.0175476","0.070288651"
"4","436.0175476","0.090752654"
"5","436.0175476","0.09773422"
"6","436.0175476","0.099975079"
"7","436.0175476","0.095680095"
"8","436.0175476","0.085227974"
"9","436.0175476","0.05596677214"
"10","436.0175476","0.047986299"
"11","436.0175476","0.028151365"
"1","435.0185852","0.031115834"
"2","435.0185852","0.054943394"
"3","435.0185852","0.073215947"
"4","435.0185852","0.093670353"
"5","435.0185852","0.100961201"
"6","435.0185852","0.102940403"
"7","435.0185852","0.09950199"
"8","435.0185852","0.087653488"
"9","435.0185852","0.05797147378"
"10","435.0185852","0.050125215"
"11","435.0185852","0.029028505"
"1","433.9810791","0.032519098"
"2","433.9810791","0.056356344"
"3","433.9810791","0.075141855"
"4","433.9810791","0.097367167"
"5","433.9810791","0.1043709"
"6","433.9810791","0.106752135"
"7","433.9810791","0.10157837"
"8","433.9810791","0.090250872"
"9","433.9810791","0.05994039029"
"10","433.9810791","0.051425096"
"11","433.9810791","0.029537892"
"1","432.981781","0.032825619"
"2","432.981781","0.05804671"
"3","432.981781","0.076975979"
"4","432.981781","0.099238664"
"5","432.981781","0.107846975"
"6","432.981781","0.110435925"
"7","432.981781","0.10476432"
"8","432.981781","0.093466781"
"9","432.981781","0.06076894701"
"10","432.981781","0.0531899"
"11","432.981781","0.031107603"
"1","431.9822998","0.033618834"
"2","431.9822998","0.059410535"
"3","431.9822998","0.07956291"
"4","431.9822998","0.102597669"
"5","431.9822998","0.111290582"
"6","431.9822998","0.113168865"
"7","431.9822998","0.107048534"
"8","431.9822998","0.0957679"
"9","431.9822998","0.06366487592"
"10","431.9822998","0.054777183"
"11","431.9822998","0.031369299"
"1","430.982666","0.035133384"
"2","430.982666","0.06227788"
"3","430.982666","0.081350461"
"4","430.982666","0.107088454"
"5","430.982666","0.115302406"
"6","430.982666","0.117432877"
"7","430.982666","0.110885166"
"8","430.982666","0.099958755"
"9","430.982666","0.06514022499"
"10","430.982666","0.05723387"
"11","430.982666","0.033128053"
"1","429.9828491","0.036468934"
"2","429.9828491","0.063611589"
"3","429.9828491","0.083759099"
"4","429.9828491","0.109509587"
"5","429.9828491","0.118275471"
"6","429.9828491","0.120986797"
"7","429.9828491","0.113976121"
"8","429.9828491","0.102490023"
"9","429.9828491","0.06808371097"
"10","429.9828491","0.058410142"
"11","429.9828491","0.033825465"
"1","428.9828796","0.03662096"
"2","428.9828796","0.064973429"
"3","428.9828796","0.084709376"
"4","428.9828796","0.112768807"
"5","428.9828796","0.120818861"
"6","428.9828796","0.123431958"
