experiment,acid_type,true_buffer_count,step,current_pH,target_pH,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices
84,triprotic,3,3,7.18,9.57,2.3900000000000006,0.19961891401505594,0.20187875717620024,0.8675605868582283,1.069905917057339,1.7070730309581919,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8652480106577009,0.0,0.0,1.667353632226586,"[3.3563, 3.7534, 5.8809]","[0.1976, 0.1994, 0.2019]","[0.1750, 0.1494, 0.2072]","[3.3711, 3.7616, 5.8944]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[]
84,triprotic,3,4,8.11,9.57,1.4600000000000009,0.2052387377616012,0.2085577736733207,0.8696769251000643,1.0734471959951946,1.7133282612792717,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8655940526667637,0.0,0.0,1.6930251723527903,"[3.3551, 3.7521, 5.8746]","[0.2086, 0.2028, 0.2044]","[0.1752, 0.1493, 0.2077]","[3.3710, 3.7614, 5.8934]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[]
84,triprotic,3,5,11.2,9.57,1.629999999999999,0.212088122410637,0.217766610719752,0.8797622140704897,1.083345567242662,1.7305133196503322,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8671693471331952,0.0,0.0,0.005175393819808249,"[3.3688, 3.7527, 5.8574]","[0.2157, 0.2028, 0.2178]","[0.1747, 0.1494, 0.2078]","[3.3731, 3.7615, 5.8908]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[]
84,triprotic,3,6,8.63,9.57,0.9399999999999995,0.2134526249692338,0.2344259405065401,0.877869799406798,1.0793150012493322,1.7200466913648187,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8668576486598906,0.0,0.0,1.6989214915037163,"[3.3653, 3.7445, 5.8679]","[0.2123, 0.1937, 0.2344]","[0.1743, 0.1490, 0.2078]","[3.3726, 3.7601, 5.8925]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[]
84,triprotic,3,7,9.52,9.57,0.05000000000000071,0.2095330819245045,0.22969139076103118,0.8812298472174386,1.0786448138513451,1.7172757461062451,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8674079036066643,0.0,1.0,1.6332006645202632,"[3.3787, 3.7450, 5.8706]","[0.2115, 0.1874, 0.2297]","[0.1738, 0.1483, 0.2084]","[3.3747, 3.7602, 5.8929]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[]
85,diprotic,2,0,2.43,10.93,8.5,0.20000000000000004,0.2,0.4402617551968975,0.4598096573194719,0.5729060459718767,0.5,1.0,0.0,1.0,0.4402617551968975,0.31280286349303116,0.0,,"[2.4819, 3.7736, 5.0654]","[0.2000, 0.2000, 0.2000]","[0.3791, 0.2897, 0.3044]","[2.4819, 3.7736, 5.0654]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,1,3.4,10.93,7.529999999999999,0.19900443654672315,0.2038862567391516,0.42782627919671423,0.4457903832763069,0.5531009400437177,0.5,1.0,0.0,1.0,0.43826907030260953,0.3128825673681846,0.0,0.395998847298324,"[2.4870, 3.7934, 5.0757]","[0.1921, 0.2039, 0.2011]","[0.3789, 0.2900, 0.3046]","[2.4827, 3.7767, 5.0671]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,2,4.75,10.93,6.18,0.20295960299508176,0.21102028368679016,0.4251024177727798,0.44100134689131754,0.5424485824467613,0.5,1.0,0.0,1.0,0.4378605216058553,0.31257679842667235,0.0,0.7030618349090219,"[2.4818, 3.8040, 5.0726]","[0.1976, 0.2110, 0.2003]","[0.3788, 0.2903, 0.3043]","[2.4819, 3.7784, 5.0666]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,3,12.13,10.93,1.200000000000001,0.20388806409073243,0.20435997858311816,0.42549260422555646,0.44416145625087067,0.5529109818963152,0.5,1.0,0.0,1.0,0.4379032632615931,0.31237773007459807,0.0,7.056908750087024,"[2.4915, 3.7936, 5.0595]","[0.2043, 0.2044, 0.2030]","[0.3785, 0.2907, 0.3040]","[2.4834, 3.7768, 5.0645]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,4,11.85,10.93,0.9199999999999999,0.20502655302208192,0.21763115382777207,0.4201310361032258,0.44000676323323584,0.5508821898029881,0.5,1.0,0.0,1.0,0.43706705115689526,0.31247681532170946,0.0,7.068855362385511,"[2.5001, 3.7956, 5.0667]","[0.2176, 0.2028, 0.1946]","[0.3784, 0.2912, 0.3044]","[2.4848, 3.7771, 5.0656]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,5,11.05,10.93,0.120000000000001,0.2036083664903303,0.220658456193535,0.41033699972994486,0.42976620480186184,0.5380966860258303,0.5,1.0,0.0,1.0,0.43551472893057874,0.31272361687892997,0.0,6.562390730902553,"[2.5070, 3.8084, 5.0743]","[0.2207, 0.2021, 0.1880]","[0.3774, 0.2919, 0.3045]","[2.4858, 3.7791, 5.0669]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,6,10.71,10.93,0.21999999999999886,0.20646995554509304,0.21988736062014125,0.40597008784319555,0.4237416516815858,0.5274002123857753,0.5,1.0,0.0,1.0,0.4348092792835552,0.31264818145493334,0.0,6.252942738160492,"[2.5050, 3.8191, 5.0870]","[0.2199, 0.2019, 0.1976]","[0.3778, 0.2923, 0.3048]","[2.4855, 3.7809, 5.0689]","[2.7895, 4.3465]","[0, 1]",[2]
85,diprotic,2,7,10.91,10.93,0.019999999999999574,0.215471140923738,0.22546841226303696,0.41071344784086783,0.4282455018065483,0.5319927683378474,0.5,1.0,0.0,1.0,0.43560418218270613,0.31281236071004065,1.0,6.4350114928931,"[2.5001, 3.8145, 5.0926]","[0.2255, 0.2105, 0.2104]","[0.3776, 0.2924, 0.3050]","[2.4847, 3.7800, 5.0698]","[2.7895, 4.3465]","[0, 1]",[2]
83,triprotic,3,0,2.01,10.75,8.74,0.20000000000000004,0.2,1.443255918090202,1.6560598064296892,2.1622499039243266,0.3333333333333333,0.3333333333333333,0.0,0.0,1.443255918090202,0.0,0.0,,"[5.5111, 4.7549, 4.5354]","[0.2000, 0.2000, 0.2000]","[0.2041, 0.2307, 0.3761]","[5.5111, 4.7549, 4.5354]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,1,3.16,10.75,7.59,0.19807478231693812,0.20118016582340228,1.4468746239957306,1.658744787545092,2.168840897240572,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4438386624785793,0.0,0.0,1.6086035792576148,"[5.5125, 4.7606, 4.5420]","[0.1987, 0.2012, 0.1943]","[0.2044, 0.2310, 0.3762]","[5.5113, 4.7558, 4.5365]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,2,4.84,10.75,5.91,0.2070872623783809,0.20958853480016665,1.458962835299235,1.6676421176971272,2.1736761538202103,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4457558436039875,0.0,0.0,0.14110039578750744,"[5.4971, 4.7766, 4.5469]","[0.2096, 0.2066, 0.2051]","[0.2044, 0.2310, 0.3759]","[5.5089, 4.7583, 4.5373]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,3,7.28,10.75,3.4699999999999998,0.20459606781797227,0.2069872188960114,1.4683674617435196,1.6770785099971948,2.183191160449912,0.3333333333333333,0.3333333333333333,0.0,0.0,1.447265723186416,0.0,0.0,2.0642677333392205,"[5.4840, 4.7821, 4.5564]","[0.2002, 0.2066, 0.2070]","[0.2047, 0.2315, 0.3761]","[5.5067, 4.7592, 4.5388]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,4,11.04,10.75,0.28999999999999915,0.20512966978861977,0.20635894862723256,1.458669089559047,1.668823920048221,2.1759852869840444,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4457145484427782,0.0,0.0,0.006920375823973757,"[5.4959, 4.7722, 4.5492]","[0.2063, 0.2064, 0.2027]","[0.2049, 0.2317, 0.3761]","[5.5087, 4.7576, 4.5376]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,5,9.27,10.75,1.4800000000000004,0.20693266075417852,0.21406779524053707,1.4555838589807315,1.6642676857795309,2.1701054897654704,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4452187369059184,0.0,0.0,2.7907766890525814,"[5.5016, 4.7745, 4.5433]","[0.1991, 0.2076, 0.2141]","[0.2047, 0.2318, 0.3759]","[5.5096, 4.7580, 4.5367]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,6,10.59,10.75,0.16000000000000014,0.2038263958742165,0.20838212305797468,1.4541683403015409,1.6662692357591167,2.1774227992310093,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4449993905519933,0.0,0.0,0.016485300064086772,"[5.5031, 4.7644, 4.5506]","[0.1997, 0.2084, 0.2034]","[0.2054, 0.2318, 0.3760]","[5.5098, 4.7564, 4.5379]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,7,11.01,10.75,0.2599999999999998,0.20700482971473969,0.21037055440526434,1.4531306119286933,1.668287026439626,2.1790471624534202,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4448213550275544,0.0,0.0,0.002280113995075439,"[5.4979, 4.7545, 4.5522]","[0.2104, 0.2004, 0.2102]","[0.2061, 0.2313, 0.3759]","[5.5090, 4.7548, 4.5381]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
83,triprotic,3,8,10.85,10.75,0.09999999999999964,0.2033627705706825,0.21077608901695205,1.4590508127293873,1.6684957545825778,2.1698356917331356,0.3333333333333333,0.3333333333333333,0.0,0.0,1.445778736013602,0.0,1.0,0.006087234616279247,"[5.4899, 4.7734, 4.5430]","[0.2108, 0.1977, 0.2016]","[0.2058, 0.2322, 0.3751]","[5.5077, 4.7578, 4.5367]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[]
86,triprotic,3,0,2.29,4.89,2.5999999999999996,0.20000000000000004,0.2,1.3347949712788865,1.4307482132011529,2.0220093781474455,0.0,0.3333333333333333,0.0,0.0,1.3347949712788865,0.0,0.0,,"[4.4830, 4.0582, 4.8175]","[0.2000, 0.2000, 0.2000]","[0.4948, 0.1294, 0.4133]","[4.4830, 4.0582, 4.8175]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[]
86,triprotic,3,1,3.42,4.89,1.4699999999999998,0.1899537631394741,0.19516346569454446,1.3410058597628962,1.4357426919312393,2.0277344077917165,0.0,0.3333333333333333,0.0,0.0,1.3358011173843665,0.0,0.0,0.5535669491346926,"[4.4838, 4.0718, 4.8118]","[0.1894, 0.1952, 0.1853]","[0.4954, 0.1291, 0.4132]","[4.4832, 4.0604, 4.8166]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[]
86,triprotic,3,2,3.92,4.89,0.9699999999999998,0.19109040024412938,0.19675351816596082,1.335040779501831,1.432921492466648,2.0321470063469764,0.0,0.3333333333333333,0.0,0.0,1.3348445194518306,0.0,0.0,0.19071427678689368,"[4.4924, 4.0581, 4.8074]","[0.1968, 0.1950, 0.1815]","[0.4953, 0.1293, 0.4127]","[4.4845, 4.0582, 4.8159]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[]
86,triprotic,3,3,4.63,4.89,0.2599999999999998,0.1945083361331923,0.1988844711871553,1.328276636033218,1.4249899613177062,2.020533196210976,0.0,0.3333333333333333,0.0,0.0,1.3337466614952787,0.0,0.0,0.42443512647412707,"[4.5015, 4.0585, 4.8190]","[0.1989, 0.1930, 0.1916]","[0.4957, 0.1292, 0.4127]","[4.4860, 4.0582, 4.8178]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[]
86,triprotic,3,4,4.81,4.89,0.08000000000000007,0.1959534780936342,0.19992380090217737,1.3273754651839562,1.4219895108963003,2.015791924493713,0.0,0.3333333333333333,0.0,0.0,1.333601162250057,0.0,1.0,0.580950395846739,"[4.5140, 4.0731, 4.8238]","[0.1999, 0.1984, 0.1895]","[0.4957, 0.1288, 0.4129]","[4.4880, 4.0606, 4.8186]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[]
81,diprotic,2,0,2.32,7.98,5.66,0.20000000000000004,0.2,0.864757205850853,1.0103394527779839,1.3872328366402145,0.5,0.5,0.0,0.0,0.864757205850853,0.40794909139439917,0.0,,"[2.2286, 4.6153, 2.1860]","[0.2000, 0.2000, 0.2000]","[0.2270, 0.4304, 0.4530]","[2.2286, 4.6153, 2.1860]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,1,3.8,7.98,4.180000000000001,0.1953606546384494,0.2024368492875443,0.8646835678577949,1.0094426204635283,1.3855450959869025,0.5,0.5,0.0,0.0,0.8647428889202964,0.4081444370449353,0.0,1.0358432528562842,"[2.2303, 4.6168, 2.1816]","[0.1869, 0.2024, 0.1968]","[0.2272, 0.4301, 0.4532]","[2.2289, 4.6155, 2.1853]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,2,4.38,7.98,3.6000000000000005,0.19252924121600845,0.1948740178887644,0.8663361595116978,1.0075110076814022,1.3806707678375587,0.5,0.5,0.0,0.0,0.8650127965587617,0.4081466073867352,0.0,1.1820955030806362,"[2.2352, 4.6250, 2.1880]","[0.1949, 0.1943, 0.1885]","[0.2273, 0.4301, 0.4534]","[2.2297, 4.6168, 2.1863]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,3,11.39,7.98,3.41,0.18817276304749256,0.19323884791681292,0.8655910342687765,1.0004194749061182,1.3671797972658588,0.5,0.5,0.0,0.0,0.8648943362710084,0.4079590848686501,0.0,7.926792159546167,"[2.2487, 4.6370, 2.1812]","[0.1859, 0.1854, 0.1932]","[0.2274, 0.4304, 0.4532]","[2.2319, 4.6188, 2.1852]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,4,4.84,7.98,3.1400000000000006,0.1917358438563467,0.19596271367607068,0.8625887668595877,1.0021498258195665,1.3727307987270305,0.5,0.5,0.0,0.0,0.864413232187484,0.4081289901117246,0.0,1.5024685740098356,"[2.2431, 4.6254, 2.1771]","[0.1932, 0.1861, 0.1960]","[0.2277, 0.4301, 0.4536]","[2.2310, 4.6169, 2.1846]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,5,5.35,7.98,2.630000000000001,0.1873852744006812,0.18814078283878935,0.8561583028734643,0.9936353155886753,1.3604440361694161,0.5,0.5,0.0,0.0,0.8633591613447424,0.40798876885205865,0.0,1.9505740896798667,"[2.2554, 4.6248, 2.1732]","[0.1881, 0.1860, 0.1880]","[0.2278, 0.4306, 0.4537]","[2.2330, 4.6168, 2.1839]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,6,11.3,7.98,3.3200000000000003,0.19146733309181538,0.2066711557165933,0.8603167468170598,0.9904917178940971,1.3511618734740436,0.5,0.5,0.0,0.0,0.8639881220505337,0.4085136043104382,0.0,7.837261304911227,"[2.2647, 4.6424, 2.1821]","[0.1888, 0.2067, 0.1789]","[0.2270, 0.4308, 0.4543]","[2.2345, 4.6196, 2.1854]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,7,6.84,7.98,1.1400000000000006,0.19223986399158813,0.2036521894391092,0.8676408463904595,0.9974458294434919,1.3596749349951645,0.5,0.5,0.0,0.0,0.8651838773629705,0.40896651079604046,0.0,3.4067800032533704,"[2.2562, 4.6486, 2.1842]","[0.1908, 0.2037, 0.1823]","[0.2269, 0.4309, 0.4552]","[2.2331, 4.6206, 2.1857]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,8,10.97,7.98,2.99,0.1965337244589672,0.2021258332858944,0.8700616921424533,0.9988246793251365,1.3606158602983998,0.5,0.5,0.0,0.0,0.8655949766573943,0.40822363195121664,0.0,7.520585439428688,"[2.2552, 4.6525, 2.1759]","[0.1976, 0.2021, 0.1899]","[0.2273, 0.4318, 0.4547]","[2.2329, 4.6212, 2.1844]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,9,10.65,7.98,2.67,0.2028470067732702,0.21331139801196675,0.8746280128511545,0.9984809365842913,1.3562814358207045,0.5,0.5,0.0,0.0,0.866278867832702,0.4086988068223056,0.0,7.208338633272797,"[2.2596, 4.6659, 2.1791]","[0.2006, 0.2133, 0.1946]","[0.2257, 0.4320, 0.4546]","[2.2336, 4.6233, 2.1849]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,10,7.31,7.98,0.6700000000000008,0.20138655399927174,0.20777613826831448,0.8710296294239621,1.0019273607587371,1.3661718523281734,0.5,0.5,0.0,0.0,0.8657327236476866,0.4091633535816892,0.0,3.8744819093868132,"[2.2497, 4.6489, 2.1715]","[0.1969, 0.2078, 0.1995]","[0.2267, 0.4315, 0.4558]","[2.2320, 4.6206, 2.1837]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,11,10.28,7.98,2.299999999999999,0.20770589428884645,0.21616361553866703,0.8677906267261899,0.9929462330787839,1.350368755065543,0.5,0.5,0.0,0.0,0.8652059522583817,0.4093383901988926,0.0,6.843035664148628,"[2.2655, 4.6582, 2.1777]","[0.2080, 0.2162, 0.1990]","[0.2272, 0.4317, 0.4566]","[2.2345, 4.6220, 2.1847]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,12,9.97,7.98,1.9900000000000002,0.20734031703964928,0.21262918616983753,0.8769675449334091,1.0047251879171395,1.3672742126104867,0.5,0.5,0.0,0.0,0.8666775284786943,0.4091100433870997,0.0,6.5332546036504215,"[2.2486, 4.6596, 2.1764]","[0.2073, 0.2126, 0.2021]","[0.2280, 0.4313, 0.4564]","[2.2318, 4.6223, 2.1845]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,13,8.34,7.98,0.35999999999999943,0.21140003252599385,0.21904260252669594,0.8809117095326422,1.0137900073375052,1.3826733451582216,0.5,0.5,0.0,0.0,0.8672849103252089,0.409533460948265,0.0,4.904839718863368,"[2.2332, 4.6521, 2.1819]","[0.2039, 0.2190, 0.2112]","[0.2280, 0.4313, 0.4573]","[2.2293, 4.6210, 2.1854]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,14,6.71,7.98,1.2700000000000005,0.2135060254639006,0.2217600323597098,0.8736897462016531,1.011409636862428,1.3832147023326353,0.5,0.5,0.0,0.0,0.866159412907971,0.40955292653314834,0.0,3.276604266874492,"[2.2326, 4.6371, 2.1828]","[0.2031, 0.2157, 0.2218]","[0.2264, 0.4319, 0.4566]","[2.2293, 4.6187, 2.1855]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,15,7.01,7.98,0.9700000000000006,0.21382595567983645,0.2186261957440651,0.8693317255869186,1.0097946504319166,1.3830900218011863,0.5,0.5,0.0,0.0,0.8654797599410651,0.408856696933252,0.0,3.5768862019665537,"[2.2328, 4.6285, 2.1902]","[0.2104, 0.2125, 0.2186]","[0.2276, 0.4325, 0.4565]","[2.2293, 4.6174, 2.1867]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,16,8.34,7.98,0.35999999999999943,0.21688803979061388,0.21874017975608634,0.8719635524206635,1.0097657323399258,1.3811849163263066,0.5,0.5,0.0,0.0,0.8658914897984444,0.409615788303943,0.0,4.906229285672307,"[2.2347, 4.6357, 2.1766]","[0.2187, 0.2170, 0.2149]","[0.2273, 0.4324, 0.4577]","[2.2296, 4.6185, 2.1845]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,17,7.31,7.98,0.6700000000000008,0.21062628191218458,0.21762026667355922,0.8643495967439081,0.9991805550146844,1.365609565351113,0.5,0.5,0.0,0.0,0.8647070694298415,0.40977313573269564,0.0,3.8770664333738383,"[2.2502, 4.6361, 2.1708]","[0.2176, 0.2106, 0.2036]","[0.2265, 0.4327, 0.4577]","[2.2320, 4.6185, 2.1836]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,18,8.34,7.98,0.35999999999999943,0.20911307213237218,0.21625090584766607,0.8567517856214697,0.9951185626600908,1.3629506907813962,0.5,0.5,0.0,0.0,0.863498145904678,0.4103709275397618,0.0,4.906969938576221,"[2.2529, 4.6235, 2.1742]","[0.2163, 0.2149, 0.1962]","[0.2259, 0.4320, 0.4579]","[2.2324, 4.6166, 2.1841]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,19,7.31,7.98,0.6700000000000008,0.20965776423971386,0.21521527335886861,0.8632627108545499,1.0016989064723296,1.3713750914121534,0.5,0.5,0.0,0.0,0.8645223979507137,0.41117293709874864,0.0,3.8779999617859717,"[2.2445, 4.6281, 2.1740]","[0.2152, 0.2146, 0.1991]","[0.2252, 0.4318, 0.4588]","[2.2311, 4.6173, 2.1841]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,20,7.36,7.98,0.6200000000000001,0.21035515890073922,0.22278702306841708,0.8642760897002819,1.0007864082323323,1.3688553953351472,0.5,0.5,0.0,0.0,0.8646982070095943,0.4102580921727659,0.0,3.9277088703960183,"[2.2470, 4.6327, 2.1724]","[0.2228, 0.2131, 0.1952]","[0.2270, 0.4319, 0.4584]","[2.2315, 4.6180, 2.1838]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,21,7.41,7.98,0.5700000000000003,0.2102742993644362,0.22025362940526821,0.8633187252261352,0.997594537966583,1.3631943506117716,0.5,0.5,0.0,0.0,0.8645373004775421,0.4108272349883498,0.0,3.9774336142838003,"[2.2526, 4.6364, 2.1686]","[0.2203, 0.2176, 0.1930]","[0.2261, 0.4323, 0.4591]","[2.2324, 4.6186, 2.1832]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,22,7.46,7.98,0.5200000000000005,0.21373257569504647,0.22702741045150862,0.8693539706337945,0.9970623726984376,1.3575722095334628,0.5,0.5,0.0,0.0,0.8655070175715558,0.41006131369601967,0.0,4.027371045704931,"[2.2583, 4.6541, 2.1740]","[0.2270, 0.2174, 0.1968]","[0.2253, 0.4325, 0.4572]","[2.2332, 4.6214, 2.1841]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,23,7.53,7.98,0.4500000000000002,0.21770280070071416,0.23443892508977163,0.8642319557726141,0.999683750633852,1.3666966091591064,0.5,0.5,0.0,0.0,0.8647014311854118,0.4095911759731414,0.0,4.095578194335103,"[2.2491, 4.6347, 2.1591]","[0.2344, 0.2209, 0.1978]","[0.2256, 0.4330, 0.4569]","[2.2318, 4.6183, 2.1817]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,24,7.6,7.98,0.3800000000000008,0.22122157255655192,0.2445711127034777,0.87118291236546,1.0058445296476584,1.3739388680980142,0.5,0.5,0.0,0.0,0.8658046884712542,0.40889303243065445,0.0,4.168166871089488,"[2.2419, 4.6414, 2.1500]","[0.2446, 0.2161, 0.2030]","[0.2271, 0.4328, 0.4565]","[2.2306, 4.6194, 2.1803]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,25,7.69,7.98,0.29000000000000004,0.22112531458881643,0.2388766901619866,0.8689177562543586,1.0048640497638637,1.373629249459857,0.5,0.5,0.0,0.0,0.8654509604985137,0.4089620759586206,0.0,4.258353396840394,"[2.2422, 4.6372, 2.1446]","[0.2389, 0.2117, 0.2128]","[0.2265, 0.4317, 0.4554]","[2.2307, 4.6187, 2.1795]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,26,7.8,7.98,0.1800000000000006,0.22050242796780753,0.2404149995487627,0.8722249352416678,1.0088865107706129,1.3792512205145027,0.5,0.5,0.0,0.0,0.8659609940901938,0.40894928801704944,0.0,4.368985080346465,"[2.2366, 4.6382, 2.1366]","[0.2404, 0.2117, 0.2094]","[0.2252, 0.4319, 0.4546]","[2.2298, 4.6189, 2.1782]","[3.6158, 4.2730]","[0, 1]",[2]
81,diprotic,2,27,7.94,7.98,0.040000000000000036,0.2177567415579631,0.24431062868562006,0.8613917363812496,1.0036905674904062,1.3765606715503935,0.5,0.5,0.0,0.0,0.8642598719592316,0.40730790355024643,1.0,4.509521220866591,"[2.2393, 4.6192, 2.1597]","[0.2443, 0.2056, 0.2034]","[0.2258, 0.4347, 0.4539]","[2.2302, 4.6159, 2.1818]","[3.6158, 4.2730]","[0, 1]",[2]
88,diprotic,2,0,1.82,5.31,3.4899999999999993,0.20000000000000004,0.2,0.9253496240183499,1.174698940518041,1.64898328422447,0.5,0.5,0.0,0.0,0.9253496240183499,0.010513178201520127,0.0,,"[3.2084, 2.8867, 4.0602]","[0.2000, 0.2000, 0.2000]","[0.3159, 0.0078, 0.4172]","[3.2084, 2.8867, 4.0602]","[3.4101, 5.7091]","[0, 2]",[1]
88,diprotic,2,1,3.75,5.31,1.5599999999999996,0.19966509460684903,0.20248480958466286,0.9202687415408899,1.171979771884611,1.6459698019297058,0.5,0.5,0.0,0.0,0.9245331017138521,0.01049966375926403,0.0,0.8946065937634557,"[3.2155, 2.8871, 4.0632]","[0.2002, 0.2025, 0.1963]","[0.3162, 0.0078, 0.4174]","[3.2095, 2.8867, 4.0607]","[3.4101, 5.7091]","[0, 2]",[1]
88,diprotic,2,2,4.41,5.31,0.8999999999999995,0.19707973259988662,0.2060847770079227,0.9202828803803051,1.1713898138070729,1.6450128411035374,0.5,0.5,0.0,0.0,0.924535077476208,0.010709119353364079,0.0,1.4105727456882597,"[3.2145, 2.8656, 4.0641]","[0.2061, 0.1977, 0.1874]","[0.3163, 0.0079, 0.4178]","[3.2093, 2.8833, 4.0608]","[3.4101, 5.7091]","[0, 2]",[1]
88,diprotic,2,3,4.99,5.31,0.3199999999999994,0.19717752671384617,0.20947263927054777,0.9237994307977175,1.1666023803880403,1.636228883855952,0.5,0.5,0.0,0.0,0.9250743566775139,0.01115734963396327,0.0,1.9009369018115105,"[3.1987, 2.8621, 4.0729]","[0.2095, 0.1964, 0.1856]","[0.3165, 0.0083, 0.4181]","[3.2068, 2.8827, 4.0622]","[3.4101, 5.7091]","[0, 2]",[1]
88,diprotic,2,4,5.16,5.31,0.14999999999999947,0.2029558166293037,0.2149521213704086,0.9134535173564151,1.1543105385925818,1.6191698138489148,0.5,0.5,0.0,0.0,0.9234121802023856,0.01155943850689659,0.0,2.0379497528448702,"[3.2023, 2.8491, 4.0900]","[0.2150, 0.2006, 0.1933]","[0.3164, 0.0086, 0.4186]","[3.2074, 2.8806, 4.0650]","[3.4101, 5.7091]","[0, 2]",[1]
88,diprotic,2,5,5.24,5.31,0.0699999999999994,0.2044461155930695,0.2155520507803893,0.9137719385662302,1.1508319069635269,1.6133681952559167,0.5,0.5,0.0,0.0,0.9234690183074088,0.011337110734012154,1.0,2.0996412804909053,"[3.1959, 2.8449, 4.0958]","[0.2156, 0.1988, 0.1990]","[0.3160, 0.0084, 0.4180]","[3.2064, 2.8800, 4.0659]","[3.4101, 5.7091]","[0, 2]",[1]
90,monoprotic,1,0,2.47,8.96,6.49,0.20000000000000004,0.2,0.37323513004866626,0.37323513004866626,0.37323513004866626,1.0,1.0,1.0,1.0,0.37323513004866626,0.4757621986083137,0.0,,"[2.0268, 2.9971, 3.7360]","[0.2000, 0.2000, 0.2000]","[0.3800, 0.0587, 0.2862]","[2.0268, 2.9971, 3.7360]",[2.4000],[0],"[1, 2]"
