experiment,acid_type,true_buffer_count,step,current_pH,target_pH,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices
14,triprotic,3,1,1.5,2.0,0.5,0.1787990854623475,0.2677889590924485,3.0530391009745728,3.7211446783834523,5.275113517734651,0.3333333333333333,0.3333333333333333,0.0,0.0,2.8608600168020644,0.0,0.0,0.06387920258566737,"[2.1584, 2.0750, 2.5559]","[0.1156, 0.1530, 0.2678]","[0.2655, 0.0159, 0.3156]","[2.5944, 2.2436, 2.5279]","[2.2605, 5.8570, 7.8311]","[0, 1, 2]",[]
14,triprotic,3,2,1.64,2.0,0.3600000000000001,0.1646707808086585,0.2539836296517294,3.1516059414506614,3.7966675421171594,5.333907664118498,0.3333333333333333,0.3333333333333333,0.0,0.0,2.878594280466126,0.0,0.0,0.031377308201044896,"[2.0214, 1.9752, 2.4971]","[0.0941, 0.1459, 0.2540]","[0.2653, 0.0158, 0.3152]","[2.5673, 2.2263, 2.5192]","[2.2605, 5.8570, 7.8311]","[0, 1, 2]",[]
14,triprotic,3,3,1.78,2.0,0.21999999999999997,0.15512803250986965,0.251588056795197,3.1352405344103498,3.7839793838323343,5.321572565872367,0.3333333333333333,0.3333333333333333,0.0,0.0,2.876552407883185,0.0,0.0,0.006105846930295256,"[2.0406, 1.9927, 2.5095]","[0.0839, 0.1299, 0.2516]","[0.2650, 0.0152, 0.3149]","[2.5695, 2.2284, 2.5210]","[2.2605, 5.8570, 7.8311]","[0, 1, 2]",[]
14,triprotic,3,4,1.92,2.0,0.08000000000000007,0.14520581346618522,0.2279470458781768,2.980691559709984,3.6710218196267492,5.197827368455564,0.3333333333333333,0.3333333333333333,0.0,0.0,2.8527915047362473,0.0,1.0,0.04828716728836291,"[2.1775, 2.1957, 2.6332]","[0.0681, 0.1396, 0.2279]","[0.2646, 0.0162, 0.3157]","[2.5929, 2.2639, 2.5402]","[2.2605, 5.8570, 7.8311]","[0, 1, 2]",[]
17,triprotic,3,0,2.32,5.78,3.4600000000000004,0.20000000000000004,0.2,0.9415286940390084,0.9740509727325952,1.2886590703991798,0.0,0.6666666666666666,0.0,0.0,0.9415286940390084,0.0,0.0,,"[2.5477, 5.4332, 4.9687]","[0.2000, 0.2000, 0.2000]","[0.4258, 0.0631, 0.3204]","[2.5477, 5.4332, 4.9687]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
17,triprotic,3,1,3.75,5.78,2.0300000000000002,0.19829879529525665,0.19881112329926542,0.9428674299379568,0.9759901319353168,1.2920401598711169,0.0,0.6666666666666666,0.0,0.0,0.9417436661829077,0.0,0.0,0.8216399336233735,"[2.5443, 5.4399, 4.9760]","[0.1982, 0.1979, 0.1988]","[0.4262, 0.0632, 0.3204]","[2.5471, 5.4343, 4.9699]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
17,triprotic,3,2,4.01,5.78,1.7700000000000005,0.06157808159192579,0.07632165433761716,1.1310777332208943,1.1896683726905237,1.5378466228278125,0.0,0.3333333333333333,0.0,0.0,0.9954330851384191,0.0,0.0,0.08745939634740374,"[2.2985, 4.7904, 4.9355]","[0.0763, 0.0516, 0.0568]","[0.4293, 0.0654, 0.3197]","[2.5016, 5.3113, 4.9624]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
17,triprotic,3,3,4.32,5.78,1.46,0.062253059963863065,0.0778932970427205,1.1296951877758505,1.1878927348556398,1.535322829031578,0.0,0.3333333333333333,0.0,0.0,0.9953456049081818,0.0,0.0,0.4369187879562375,"[2.3010, 4.7913, 4.9380]","[0.0779, 0.0518, 0.0570]","[0.4291, 0.0655, 0.3196]","[2.5022, 5.3115, 4.9629]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
17,triprotic,3,4,4.69,5.78,1.0899999999999999,0.06237231121119131,0.08078925170523368,1.1308232161082992,1.1884284339626294,1.5340380866843133,0.0,0.3333333333333333,0.0,0.0,0.9949917079118418,0.0,0.0,0.3046680604480203,"[2.3023, 4.7944, 4.9364]","[0.0808, 0.0502, 0.0561]","[0.4288, 0.0654, 0.3196]","[2.5025, 5.3119, 4.9626]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
17,triprotic,3,5,5.17,5.78,0.6100000000000003,0.06263768626282189,0.08922903475869162,1.123601366023273,1.1741199192417722,1.528988987520032,0.0,0.3333333333333333,0.0,0.0,0.9957812376307947,0.0,0.0,0.029525940380990434,"[2.3073, 4.8407, 4.9993]","[0.0892, 0.0451, 0.0536]","[0.4281, 0.0650, 0.3200]","[2.5039, 5.3201, 4.9745]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
17,triprotic,3,6,5.85,5.78,0.0699999999999994,0.06289652289722267,0.08904641154645271,1.1238316924972513,1.1743989127504084,1.5269348537072536,0.0,0.3333333333333333,0.0,0.0,0.9955203119633299,0.0,1.0,0.5112973944284018,"[2.3094, 4.8385, 4.9945]","[0.0890, 0.0442, 0.0555]","[0.4282, 0.0649, 0.3202]","[2.5042, 5.3196, 4.9736]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[]
18,diprotic,2,0,2.42,6.71,4.29,0.20000000000000004,0.2,1.0127115860427387,1.183819168679505,1.6257719971180542,0.5,0.5,0.0,0.0,1.0127115860427387,0.23767043098148113,0.0,,"[3.5910, 4.2881, 3.6371]","[0.2000, 0.2000, 0.2000]","[0.2931, 0.3412, 0.1977]","[3.5910, 4.2881, 3.6371]","[3.1914, 5.9139]","[0, 1]",[2]
18,diprotic,2,1,3.7,6.71,3.01,0.20431497871240575,0.21550791571125377,1.0074107471368943,1.1804462203865773,1.6226967503728202,0.5,0.5,0.0,0.0,1.0118716886080403,0.23775638413293138,0.0,0.13490825803019124,"[3.5835, 4.2912, 3.6377]","[0.2155, 0.1994, 0.1980]","[0.2929, 0.3410, 0.1977]","[3.5898, 4.2886, 3.6372]","[3.1914, 5.9139]","[0, 1]",[2]
18,diprotic,2,2,5.42,6.71,1.29,0.20786205783973255,0.2203271027337213,1.0144703031737898,1.1831747686807925,1.6233648237775853,0.5,0.5,0.0,0.0,1.0129813418771296,0.2377940268223585,0.0,1.6310320758074521,"[3.5970, 4.2905, 3.6556]","[0.2203, 0.1955, 0.2077]","[0.2931, 0.3408, 0.1978]","[3.5920, 4.2885, 3.6401]","[3.1914, 5.9139]","[0, 1]",[2]
18,diprotic,2,3,5.85,6.71,0.8600000000000003,0.2067244526907567,0.22406053383114985,1.026350755613377,1.1895900020331973,1.627789446910497,0.5,0.5,0.0,0.0,1.014844323796406,0.2375420834030064,0.0,1.9749883871059861,"[3.6163, 4.2861, 3.6581]","[0.2241, 0.1926, 0.2035]","[0.2933, 0.3408, 0.1975]","[3.5950, 4.2878, 3.6405]","[3.1914, 5.9139]","[0, 1]",[2]
18,diprotic,2,4,6.18,6.71,0.5300000000000002,0.20528685235819036,0.21826695520160097,1.0221960001282695,1.1826542788210677,1.6169955298318044,0.5,0.5,0.0,0.0,1.0141818745964726,0.23736817217286443,0.0,2.234952544160187,"[3.6188, 4.2969, 3.6687]","[0.2183, 0.1957, 0.2019]","[0.2933, 0.3410, 0.1974]","[3.5954, 4.2895, 3.6422]","[3.1914, 5.9139]","[0, 1]",[2]
18,diprotic,2,5,6.45,6.71,0.2599999999999998,0.21185560478339527,0.22650639371135753,1.0173903612442725,1.1787056014244894,1.6125909557304645,0.5,0.5,0.0,0.0,1.0134080788201136,0.2369191879744523,0.0,2.458761078119278,"[3.6136, 4.3013, 3.6651]","[0.2265, 0.2020, 0.2071]","[0.2922, 0.3404, 0.1964]","[3.5945, 4.2902, 3.6416]","[3.1914, 5.9139]","[0, 1]",[2]
18,diprotic,2,6,6.62,6.71,0.08999999999999986,0.21900648045748916,0.2402496928800624,1.0149381992067508,1.1759272767646618,1.6088282665004474,0.5,0.5,0.0,0.0,1.0129984981481523,0.23728968216518864,1.0,2.6057146062422545,"[3.6124, 4.3051, 3.6716]","[0.2402, 0.2071, 0.2097]","[0.2919, 0.3406, 0.1968]","[3.5943, 4.2908, 3.6426]","[3.1914, 5.9139]","[0, 1]",[2]
19,triprotic,3,0,2.22,3.32,1.0999999999999996,0.20000000000000004,0.2,1.4045535720919282,1.7297336738183842,2.8310549058972754,0.0,0.6666666666666666,0.0,0.0,1.4045535720919282,0.0,0.0,,"[4.8761, 5.0407, 3.5817]","[0.2000, 0.2000, 0.2000]","[0.3203, 0.1012, 0.2949]","[4.8761, 5.0407, 3.5817]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[]
19,triprotic,3,1,2.6,3.32,0.7199999999999998,0.20001924271194352,0.20553143440607982,1.4072342731454512,1.7329083644718832,2.836548383328438,0.0,0.6666666666666666,0.0,0.0,1.4049817059041239,0.0,0.0,1.473287395760417,"[4.8838, 5.0352, 3.5919]","[0.1967, 0.2055, 0.1979]","[0.3201, 0.1011, 0.2946]","[4.8773, 5.0398, 3.5833]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[]
19,triprotic,3,2,2.88,3.32,0.43999999999999995,0.19552628104180356,0.2028997757128327,1.4066062014813763,1.732246207848358,2.835187066598701,0.0,0.6666666666666666,0.0,0.0,1.4048831821924714,0.0,0.0,1.3056421839911492,"[4.8757, 5.0365, 3.5833]","[0.1895, 0.2029, 0.1942]","[0.3199, 0.1012, 0.2946]","[4.8760, 5.0400, 3.5819]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[]
19,triprotic,3,3,3.05,3.32,0.27,0.19951066452150623,0.20998577400914317,1.413597237637821,1.7365398103858474,2.838918217079187,0.0,0.6666666666666666,0.0,0.0,1.4060051648616632,0.0,0.0,1.1859883373137565,"[4.8697, 5.0328, 3.5945]","[0.1889, 0.2100, 0.1997]","[0.3196, 0.1018, 0.2942]","[4.8751, 5.0394, 3.5837]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[]
19,triprotic,3,4,3.17,3.32,0.1499999999999999,0.19782761125144233,0.20587099180783483,1.4095543414851146,1.7360977024901425,2.8411614475196094,0.0,0.6666666666666666,0.0,0.0,1.4053563425521371,0.0,0.0,1.094196697389707,"[4.8644, 5.0305, 3.5749]","[0.1922, 0.2059, 0.1954]","[0.3195, 0.1017, 0.2944]","[4.8742, 5.0390, 3.5806]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[]
19,triprotic,3,5,3.23,3.32,0.08999999999999986,0.19575428484315874,0.20074608456367588,1.4139665674064261,1.7402948208410869,2.8471097729783414,0.0,0.6666666666666666,0.0,0.0,1.406062863405505,0.0,1.0,1.047666799724102,"[4.8616, 5.0246, 3.5794]","[0.1991, 0.2007, 0.1875]","[0.3192, 0.1012, 0.2940]","[4.8738, 5.0381, 3.5813]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[]
20,diprotic,2,0,2.47,8.46,5.99,0.20000000000000004,0.2,0.1849167399876146,0.1892451232218391,0.22515994979500942,1.0,1.0,1.0,1.0,0.1849167399876146,0.5231751048607818,0.0,,"[3.0386, 4.9743, 3.8107]","[0.2000, 0.2000, 0.2000]","[0.0369, 0.0005, 0.0411]","[3.0386, 4.9743, 3.8107]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,1,3.58,8.46,4.880000000000001,0.17183557704581665,0.21213556232812716,0.1934429024288289,0.19848701785016087,0.23790569310778498,1.0,1.0,1.0,1.0,0.1863312616221835,0.5204839013990329,0.0,0.00011550907045609904,"[3.0430, 4.9616, 3.8135]","[0.1099, 0.1935, 0.2121]","[0.0370, 0.0010, 0.0413]","[3.0394, 4.9723, 3.8111]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,2,5.21,8.46,3.250000000000001,0.17195545674628873,0.21613836829002117,0.18724119025469332,0.19103827718499405,0.22514053090616581,1.0,1.0,1.0,1.0,0.1853319647736391,0.5233846764560883,0.0,1.039386692494154,"[3.0433, 4.9743, 3.8121]","[0.1076, 0.1921, 0.2161]","[0.0367, 0.0009, 0.0413]","[3.0395, 4.9743, 3.8109]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,3,7.93,8.46,0.5300000000000011,0.16976285689367568,0.21928664325945452,0.18325817406081368,0.18710758975402672,0.2210165080211155,1.0,1.0,1.0,1.0,0.1846520036581356,0.5260212423008379,0.0,3.5199335467256603,"[3.0395, 4.9785, 3.8262]","[0.1054, 0.1846, 0.2193]","[0.0366, 0.0009, 0.0416]","[3.0388, 4.9750, 3.8131]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,4,11.46,8.46,3.0,0.17582604016150907,0.22625621985932604,0.1762974616183397,0.17887401837372954,0.20654840335732327,1.0,1.0,1.0,1.0,0.18352773258775334,0.5290088065924275,0.0,7.006232828404755,"[3.0400, 4.9929, 3.8247]","[0.1109, 0.1903, 0.2263]","[0.0359, 0.0011, 0.0416]","[3.0389, 4.9774, 3.8129]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,5,11.14,8.46,2.6799999999999997,0.1784215668169347,0.2260341717762365,0.17846714366038774,0.18133228564703271,0.21057440844080144,1.0,1.0,1.0,1.0,0.1838917290227826,0.5213751071537489,0.0,6.7064841993711894,"[3.0403, 4.9889, 3.8137]","[0.1122, 0.1971, 0.2260]","[0.0365, 0.0014, 0.0412]","[3.0389, 4.9767, 3.8112]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,6,7.93,8.46,0.5300000000000011,0.178119635761824,0.22185894815919632,0.17715259312460163,0.1792734165287098,0.20464653105836472,1.0,1.0,1.0,1.0,0.183707529706453,0.5261150954079686,0.0,3.5186748523917046,"[3.0436, 4.9948, 3.8060]","[0.1147, 0.1978, 0.2219]","[0.0359, 0.0015, 0.0415]","[3.0395, 4.9776, 3.8100]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,7,10.81,8.46,2.3499999999999996,0.17872813742380086,0.2242006676458269,0.1743515376536673,0.1785364318715,0.21278067794080613,1.0,1.0,1.0,1.0,0.18314612402462438,0.5238171351590721,0.0,6.388269068617374,"[3.0299, 4.9867, 3.7938]","[0.1105, 0.2015, 0.2242]","[0.0358, 0.0022, 0.0418]","[3.0371, 4.9763, 3.8081]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,8,10.49,8.46,2.0299999999999994,0.17412869922756177,0.2164238194812524,0.1788573956944497,0.18329379453965616,0.21894039860272407,1.0,1.0,1.0,1.0,0.18388989574877357,0.5245018782032006,0.0,6.074950744174421,"[3.0327, 4.9805, 3.7876]","[0.1066, 0.1993, 0.2164]","[0.0362, 0.0022, 0.0423]","[3.0376, 4.9753, 3.8071]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,9,8.22,8.46,0.2400000000000002,0.17342005735018726,0.21555805511005427,0.17123860089630072,0.17450762317063817,0.20485782319163182,1.0,1.0,1.0,1.0,0.18265574709928112,0.5202666080742346,0.0,3.810916024986655,"[3.0316, 4.9946, 3.7913]","[0.1044, 0.2003, 0.2156]","[0.0373, 0.0015, 0.0421]","[3.0374, 4.9776, 3.8076]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,10,10.15,8.46,1.6899999999999995,0.17189028948928273,0.22297760811969994,0.16527617831427466,0.16737623595828874,0.19170701722250527,1.0,1.0,1.0,1.0,0.18167972316227443,0.5240650729381462,0.0,5.737047350592912,"[3.0328, 5.0078, 3.8096]","[0.1014, 0.1913, 0.2230]","[0.0367, 0.0014, 0.0419]","[3.0376, 4.9798, 3.8105]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,11,9.76,8.46,1.299999999999999,0.16703467967989294,0.2251370118617108,0.16488237529585104,0.16656395019964895,0.18849067516918527,1.0,1.0,1.0,1.0,0.181585560109776,0.5285313709049282,0.0,5.345861957166344,"[3.0352, 5.0110, 3.8164]","[0.0990, 0.1769, 0.2251]","[0.0358, 0.0010, 0.0412]","[3.0380, 4.9804, 3.8116]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,12,8.22,8.46,0.2400000000000002,0.1684032874706705,0.21771871171527132,0.16129281788238137,0.16211396659094238,0.17758898502101061,1.0,1.0,1.0,1.0,0.1810681362660136,0.5329633257540788,0.0,3.8063023232668645,"[3.0390, 5.0219, 3.8126]","[0.1005, 0.1870, 0.2177]","[0.0358, 0.0011, 0.0420]","[3.0387, 4.9821, 3.8110]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,13,8.84,8.46,0.379999999999999,0.17093877006527933,0.22345442277488672,0.16668011842854646,0.16769962982987766,0.18514370328424867,1.0,1.0,1.0,1.0,0.1819666316957569,0.5375946551207861,0.0,4.425315773729235,"[3.0422, 5.0143, 3.8116]","[0.1039, 0.1855, 0.2235]","[0.0359, 0.0002, 0.0419]","[3.0393, 4.9809, 3.8108]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,14,8.22,8.46,0.2400000000000002,0.17337991098195227,0.22418329553354682,0.16513268166053252,0.16526685858995005,0.17179090933700714,1.0,1.0,1.0,1.0,0.18183663438121078,0.5370295747623685,0.0,3.8063807206042117,"[3.0524, 5.0277, 3.8106]","[0.1028, 0.1931, 0.2242]","[0.0360, 0.0005, 0.0423]","[3.0411, 4.9830, 3.8107]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,15,8.84,8.46,0.379999999999999,0.17540559225649457,0.22312282196959177,0.16509689266070682,0.1651859398024418,0.1705200598345069,1.0,1.0,1.0,1.0,0.18188391009571125,0.519062991170823,0.0,4.424953808225691,"[3.0536, 5.0290, 3.8163]","[0.1021, 0.2010, 0.2231]","[0.0377, 0.0007, 0.0415]","[3.0413, 4.9831, 3.8116]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,16,8.76,8.46,0.29999999999999893,0.17961902635176494,0.23015991906150243,0.16878137584951847,0.1690146972607153,0.17765916028454676,1.0,1.0,1.0,1.0,0.18249491808348406,0.5060213552392353,0.0,4.344504453698173,"[3.0539, 5.0218, 3.8165]","[0.1033, 0.2054, 0.2302]","[0.0383, 0.0018, 0.0410]","[3.0414, 4.9819, 3.8116]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,17,8.67,8.46,0.20999999999999908,0.17958271936966444,0.22744423640286912,0.16589678250539652,0.16602662751625366,0.1724617348112405,1.0,1.0,1.0,1.0,0.18206972999363824,0.49700620474297175,0.0,4.25509898558259,"[3.0533, 5.0270, 3.8218]","[0.0991, 0.2122, 0.2274]","[0.0378, 0.0029, 0.0402]","[3.0413, 4.9827, 3.8124]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,18,8.6,8.46,0.1399999999999988,0.18282097646643747,0.2344144656489384,0.16855829386482934,0.16918110427391508,0.18306165943007535,1.0,1.0,1.0,1.0,0.18244036796772978,0.48374782287374735,0.0,4.184378702100366,"[3.0480, 5.0164, 3.8093]","[0.0998, 0.2143, 0.2344]","[0.0394, 0.0034, 0.0402]","[3.0403, 4.9810, 3.8105]","[2.8940, 5.1995]","[0, 1]",[2]
20,diprotic,2,19,8.53,8.46,0.06999999999999851,0.18436812007004574,0.23956905338813053,0.16554079859279858,0.16567022618116148,0.17208815257556864,1.0,1.0,1.0,1.0,0.1820367413874735,0.4910911565798133,1.0,4.116205610074102,"[3.0530, 5.0274, 3.8259]","[0.0967, 0.2169, 0.2396]","[0.0387, 0.0029, 0.0401]","[3.0412, 4.9827, 3.8130]","[2.8940, 5.1995]","[0, 1]",[2]
