experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
1342,triprotic,3,4,3.31,3.23,0.08000000000000007,0.1997243967818877,0.20785087451914244,1.540018976239679,1.7257733298403586,2.552745472230283,0.0,0.3333333333333333,0.0,0.0,1.5419368032911305,0.0,1.0,0.6926720551587642,"[2.1937, 3.6927, 4.9217]","[0.1990, 0.2079, 0.1923]","[0.4148, 0.3422, 0.0883]","[2.2033, 3.7117, 4.8873]","[2.8522, 5.1015, 7.4745]","[0, 1, 2]",[],up_to_8_steps,4,True,3.31,3.23,0.08000000000000007,1.540018976239679,0.1997243967818877,0.0
1343,triprotic,3,2,2.64,2.68,0.040000000000000036,0.19293023616505842,0.1974231838240278,1.6571358013128588,1.8367595372847176,2.6902554016358797,0.0,0.3333333333333333,0.0,0.0,1.6614785186670924,0.0,1.0,0.5009516395069658,"[4.5788, 3.7746, 2.6427]","[0.1891, 0.1974, 0.1923]","[0.3344, 0.4200, 0.2498]","[4.5678, 3.7681, 2.6472]","[3.4079, 5.2906, 7.2691]","[0, 1, 2]",[],final,2,True,2.64,2.68,0.040000000000000036,1.6571358013128588,0.19293023616505842,0.0
1343,triprotic,3,0,1.97,2.68,0.7100000000000002,0.20000000000000004,0.2,1.6623182745464387,1.844581224558135,2.7033892104795108,0.0,0.3333333333333333,0.0,0.0,1.6623182745464387,0.0,0.0,,"[4.5657, 3.7668, 2.6481]","[0.2000, 0.2000, 0.2000]","[0.3341, 0.4196, 0.2498]","[4.5657, 3.7668, 2.6481]","[3.4079, 5.2906, 7.2691]","[0, 1, 2]",[],initial,2,True,2.64,2.68,0.040000000000000036,1.6571358013128588,0.19293023616505842,0.0
1343,triprotic,3,2,2.64,2.68,0.040000000000000036,0.19293023616505842,0.1974231838240278,1.6571358013128588,1.8367595372847176,2.6902554016358797,0.0,0.3333333333333333,0.0,0.0,1.6614785186670924,0.0,1.0,0.5009516395069658,"[4.5788, 3.7746, 2.6427]","[0.1891, 0.1974, 0.1923]","[0.3344, 0.4200, 0.2498]","[4.5678, 3.7681, 2.6472]","[3.4079, 5.2906, 7.2691]","[0, 1, 2]",[],up_to_8_steps,2,True,2.64,2.68,0.040000000000000036,1.6571358013128588,0.19293023616505842,0.0
1344,diprotic,2,8,4.15,4.25,0.09999999999999964,0.17609689178571153,0.20973446089155712,1.0034424638483181,1.0036426704887815,1.0234882058368262,0.0,0.5,0.0,0.0,1.0163891667700637,0.3360741182163542,1.0,0.4927336316555735,"[2.7732, 5.0646, 5.6939]","[0.1900, 0.1286, 0.2097]","[0.4124, 0.4750, 0.4492]","[2.7103, 5.0275, 5.6438]","[3.7566, 4.0411]","[0, 1]",[2],final,8,True,4.15,4.25,0.09999999999999964,1.0034424638483181,0.17609689178571153,0.3360741182163542
1344,diprotic,2,0,1.71,4.25,2.54,0.20000000000000004,0.2,1.0185798463155382,1.0193628214110915,1.0585255388867716,0.0,0.5,0.0,0.0,1.0185798463155382,0.3361247730255214,0.0,,"[2.6981, 5.0197, 5.6344]","[0.2000, 0.2000, 0.2000]","[0.4130, 0.4750, 0.4496]","[2.6981, 5.0197, 5.6344]","[3.7566, 4.0411]","[0, 1]",[2],initial,8,True,4.15,4.25,0.09999999999999964,1.0034424638483181,0.17609689178571153,0.3360741182163542
1344,diprotic,2,8,4.15,4.25,0.09999999999999964,0.17609689178571153,0.20973446089155712,1.0034424638483181,1.0036426704887815,1.0234882058368262,0.0,0.5,0.0,0.0,1.0163891667700637,0.3360741182163542,1.0,0.4927336316555735,"[2.7732, 5.0646, 5.6939]","[0.1900, 0.1286, 0.2097]","[0.4124, 0.4750, 0.4492]","[2.7103, 5.0275, 5.6438]","[3.7566, 4.0411]","[0, 1]",[2],up_to_8_steps,8,True,4.15,4.25,0.09999999999999964,1.0034424638483181,0.17609689178571153,0.3360741182163542
1345,triprotic,3,7,5.77,5.84,0.07000000000000028,0.1424108015955231,0.17518164792828508,1.0714690381822762,1.267973067688223,1.71664214233871,0.3333333333333333,0.3333333333333333,0.0,0.0,1.1125498381557728,0.0,1.0,1.1283916167262937,"[5.5154, 4.9568, 4.1718]","[0.1264, 0.1752, 0.1256]","[0.3521, 0.0136, 0.1459]","[5.2701, 4.6551, 3.7482]","[2.8086, 5.0913, 7.2321]","[0, 1, 2]",[],final,7,True,5.77,5.84,0.07000000000000028,1.0714690381822762,0.1424108015955231,0.0
1345,triprotic,3,0,2.72,5.84,3.1199999999999997,0.20000000000000004,0.2,1.1198301454477413,1.2940360986647597,2.0138773906798217,0.3333333333333333,0.6666666666666666,0.0,0.0,1.1198301454477413,0.0,0.0,,"[5.2182, 4.5954, 3.6583]","[0.2000, 0.2000, 0.2000]","[0.3502, 0.0070, 0.1447]","[5.2182, 4.5954, 3.6583]","[2.8086, 5.0913, 7.2321]","[0, 1, 2]",[],initial,7,True,5.77,5.84,0.07000000000000028,1.0714690381822762,0.1424108015955231,0.0
1345,triprotic,3,7,5.77,5.84,0.07000000000000028,0.1424108015955231,0.17518164792828508,1.0714690381822762,1.267973067688223,1.71664214233871,0.3333333333333333,0.3333333333333333,0.0,0.0,1.1125498381557728,0.0,1.0,1.1283916167262937,"[5.5154, 4.9568, 4.1718]","[0.1264, 0.1752, 0.1256]","[0.3521, 0.0136, 0.1459]","[5.2701, 4.6551, 3.7482]","[2.8086, 5.0913, 7.2321]","[0, 1, 2]",[],up_to_8_steps,7,True,5.77,5.84,0.07000000000000028,1.0714690381822762,0.1424108015955231,0.0
1346,diprotic,2,15,9.66,9.62,0.040000000000000924,0.11536271214650073,0.14555501301222462,0.37247661514202757,0.43611424159245865,0.5993175349340776,0.5,1.0,0.0,1.0,0.32857447742219237,0.3472701257830254,1.0,4.421095399037004,"[2.8177, 4.4333, 5.7096]","[0.1456, 0.1302, 0.0704]","[0.3824, 0.4870, 0.4625]","[3.2336, 4.6458, 5.8202]","[2.9633, 5.0327]","[0, 1]",[2],final,15,True,9.66,9.62,0.040000000000000924,0.37247661514202757,0.11536271214650073,0.3472701257830254
1346,diprotic,2,0,1.97,9.62,7.6499999999999995,0.20000000000000004,0.2,0.3491044108400303,0.3491752286865195,0.35613652718708577,1.0,1.0,1.0,1.0,0.3491044108400303,0.344284835666848,0.0,,"[3.3195, 4.6906, 5.8455]","[0.2000, 0.2000, 0.2000]","[0.3823, 0.4834, 0.4546]","[3.3195, 4.6906, 5.8455]","[2.9633, 5.0327]","[0, 1]",[2],initial,15,True,9.66,9.62,0.040000000000000924,0.37247661514202757,0.11536271214650073,0.3472701257830254
1346,diprotic,2,8,7.03,9.62,2.589999999999999,0.10115898603134843,0.13051677830571007,0.37322958401972794,0.43671743918130823,0.5999933361882359,0.5,1.0,0.0,1.0,0.32845754711120123,0.3462862401820852,0.0,1.8063747144490483,"[2.8169, 4.4327, 5.7085]","[0.1305, 0.1051, 0.0678]","[0.3850, 0.4871, 0.4620]","[3.2320, 4.6444, 5.8200]","[2.9633, 5.0327]","[0, 1]",[2],up_to_8_steps,15,True,9.66,9.62,0.040000000000000924,0.37247661514202757,0.11536271214650073,0.3472701257830254
1347,diprotic,2,22,8.87,8.87,0.0,0.19474958851916283,0.22955090787166801,0.5011580536531297,0.6194874343198274,0.865308141582227,0.5,1.0,0.0,1.0,0.52413113646655,0.26840686142765513,1.0,4.973760141180827,"[3.3120, 5.2722, 2.3137]","[0.1904, 0.1643, 0.2296]","[0.3576, 0.1321, 0.0026]","[3.2714, 5.3006, 2.3191]","[2.1767, 4.1773]","[0, 2]",[1],final,22,True,8.87,8.87,0.0,0.5011580536531297,0.19474958851916283,0.26840686142765513
1347,diprotic,2,0,1.88,8.87,6.989999999999999,0.20000000000000004,0.2,0.5285557133212018,0.6539785644997425,0.9136749425745063,0.5,1.0,0.0,1.0,0.5285557133212018,0.27422112203076815,0.0,,"[3.2636, 5.3063, 2.3201]","[0.2000, 0.2000, 0.2000]","[0.3537, 0.1364, 0.0074]","[3.2636, 5.3063, 2.3201]","[2.1767, 4.1773]","[0, 2]",[1],initial,22,True,8.87,8.87,0.0,0.5011580536531297,0.19474958851916283,0.26840686142765513
1347,diprotic,2,8,5.6,8.87,3.2699999999999996,0.19989821900449845,0.20896088796825957,0.5278275401626269,0.6419362496043689,0.8931770117675453,0.5,1.0,0.0,1.0,0.5284284220575262,0.27452074247773023,0.0,1.7151906512677666,"[3.2841, 5.3040, 2.3391]","[0.2030, 0.1877, 0.2090]","[0.3521, 0.1360, 0.0074]","[3.2669, 5.3060, 2.3231]","[2.1767, 4.1773]","[0, 2]",[1],up_to_8_steps,22,True,8.87,8.87,0.0,0.5011580536531297,0.19474958851916283,0.26840686142765513
1348,diprotic,2,10,8.55,8.59,0.03999999999999915,0.18676651386517618,0.1987193327979618,1.7951381676978948,2.42246313902074,3.4217317305735326,0.5,0.5,0.0,0.0,1.7909613429200406,0.5883190353007954,1.0,5.017875475995243,"[2.9502, 3.4451, 3.4825]","[0.1987, 0.1894, 0.1722]","[0.0522, 0.3920, 0.2222]","[2.9711, 3.4173, 3.4700]","[3.1187, 6.9043]","[0, 2]",[1],final,10,True,8.55,8.59,0.03999999999999915,1.7951381676978948,0.18676651386517618,0.5883190353007954
1348,diprotic,2,0,1.95,8.59,6.64,0.20000000000000004,0.2,1.7902071936817154,2.4323083606429874,3.4368043408139504,0.5,0.5,0.0,0.0,1.7902071936817154,0.5899241445922363,0.0,,"[2.9751, 3.4119, 3.4675]","[0.2000, 0.2000, 0.2000]","[0.0501, 0.3947, 0.2243]","[2.9751, 3.4119, 3.4675]","[3.1187, 6.9043]","[0, 2]",[1],initial,10,True,8.55,8.59,0.03999999999999915,1.7951381676978948,0.18676651386517618,0.5883190353007954
1348,diprotic,2,8,9.02,8.59,0.4299999999999997,0.1845575584817902,0.1962273680854496,1.7815990812744986,2.4216891215369722,3.421868240581097,0.5,0.5,0.0,0.0,1.7887690018774902,0.5881279278172609,0.0,5.482099018972367,"[2.9774, 3.4373, 3.4824]","[0.1958, 0.1962, 0.1616]","[0.0514, 0.3920, 0.2232]","[2.9755, 3.4160, 3.4700]","[3.1187, 6.9043]","[0, 2]",[1],up_to_8_steps,10,True,8.55,8.59,0.03999999999999915,1.7951381676978948,0.18676651386517618,0.5883190353007954
1349,diprotic,2,7,7.22,7.24,0.020000000000000462,0.20657413339582897,0.22576485056303588,0.4748371347624789,0.6372222716219785,0.8997864480948268,0.5,1.0,0.0,1.0,0.49209333633330843,0.45592135063236006,1.0,1.6639733712933955,"[4.8192, 5.1294, 5.9417]","[0.1973, 0.2258, 0.1967]","[0.3171, 0.3828, 0.1398]","[4.8545, 5.1054, 5.9410]","[3.9195, 5.8918]","[0, 2]",[1],final,7,True,7.22,7.24,0.020000000000000462,0.4748371347624789,0.20657413339582897,0.45592135063236006
1349,diprotic,2,0,1.88,7.24,5.36,0.20000000000000004,0.2,0.49540574150880845,0.6668416141419788,0.9417810204295698,0.5,1.0,0.0,1.0,0.49540574150880845,0.4558120591779725,0.0,,"[4.8612, 5.1010, 5.9408]","[0.2000, 0.2000, 0.2000]","[0.3169, 0.3834, 0.1408]","[4.8612, 5.1010, 5.9408]","[3.9195, 5.8918]","[0, 2]",[1],initial,7,True,7.22,7.24,0.020000000000000462,0.4748371347624789,0.20657413339582897,0.45592135063236006
1349,diprotic,2,7,7.22,7.24,0.020000000000000462,0.20657413339582897,0.22576485056303588,0.4748371347624789,0.6372222716219785,0.8997864480948268,0.5,1.0,0.0,1.0,0.49209333633330843,0.45592135063236006,1.0,1.6639733712933955,"[4.8192, 5.1294, 5.9417]","[0.1973, 0.2258, 0.1967]","[0.3171, 0.3828, 0.1398]","[4.8545, 5.1054, 5.9410]","[3.9195, 5.8918]","[0, 2]",[1],up_to_8_steps,7,True,7.22,7.24,0.020000000000000462,0.4748371347624789,0.20657413339582897,0.45592135063236006
1350,triprotic,3,4,3.54,3.6,0.06000000000000005,0.16167867838933633,0.2197837468274552,1.87145526012332,2.2772948359756633,2.9130915360048832,0.3333333333333333,0.3333333333333333,0.0,0.0,1.7475179346821548,0.0,1.0,0.08993961153551933,"[3.0808, 4.4180, 2.9392]","[0.1244, 0.2198, 0.1408]","[0.1915, 0.2070, 0.0272]","[3.5611, 4.5511, 3.2653]","[2.9815, 5.9939, 7.0770]","[0, 1, 2]",[],final,4,True,3.54,3.6,0.06000000000000005,1.87145526012332,0.16167867838933633,0.0
1350,triprotic,3,0,2.6,3.6,1.0,0.20000000000000004,0.2,1.7278378606534677,1.9842736341237122,2.5011732106233833,0.3333333333333333,0.3333333333333333,0.0,0.0,1.7278378606534677,0.0,0.0,,"[3.6631, 4.5758, 3.3330]","[0.2000, 0.2000, 0.2000]","[0.1839, 0.2119, 0.0246]","[3.6631, 4.5758, 3.3330]","[2.9815, 5.9939, 7.0770]","[0, 1, 2]",[],initial,4,True,3.54,3.6,0.06000000000000005,1.87145526012332,0.16167867838933633,0.0
1350,triprotic,3,4,3.54,3.6,0.06000000000000005,0.16167867838933633,0.2197837468274552,1.87145526012332,2.2772948359756633,2.9130915360048832,0.3333333333333333,0.3333333333333333,0.0,0.0,1.7475179346821548,0.0,1.0,0.08993961153551933,"[3.0808, 4.4180, 2.9392]","[0.1244, 0.2198, 0.1408]","[0.1915, 0.2070, 0.0272]","[3.5611, 4.5511, 3.2653]","[2.9815, 5.9939, 7.0770]","[0, 1, 2]",[],up_to_8_steps,4,True,3.54,3.6,0.06000000000000005,1.87145526012332,0.16167867838933633,0.0
1351,diprotic,2,5,8.11,8.05,0.05999999999999872,0.20332448462346173,0.2243967502309117,1.3191967731030771,1.4430469598291153,1.9040936888980582,0.0,0.5,0.0,0.0,1.3287649169043938,0.33275635936680786,1.0,3.579998642802238,"[2.9851, 4.1791, 4.9928]","[0.2244, 0.1969, 0.1887]","[0.0639, 0.0398, 0.0158]","[2.9853, 4.1727, 4.9738]","[2.2508, 6.8968]","[0, 2]",[1],final,5,True,8.11,8.05,0.05999999999999872,1.3191967731030771,0.20332448462346173,0.33275635936680786
1351,diprotic,2,0,2.28,8.05,5.770000000000001,0.20000000000000004,0.2,1.3306232058680072,1.458033159403482,1.9266958339307685,0.0,0.5,0.0,0.0,1.3306232058680072,0.3293945552127414,0.0,,"[2.9854, 4.1715, 4.9701]","[0.2000, 0.2000, 0.2000]","[0.0634, 0.0388, 0.0155]","[2.9854, 4.1715, 4.9701]","[2.2508, 6.8968]","[0, 2]",[1],initial,5,True,8.11,8.05,0.05999999999999872,1.3191967731030771,0.20332448462346173,0.33275635936680786
1351,diprotic,2,5,8.11,8.05,0.05999999999999872,0.20332448462346173,0.2243967502309117,1.3191967731030771,1.4430469598291153,1.9040936888980582,0.0,0.5,0.0,0.0,1.3287649169043938,0.33275635936680786,1.0,3.579998642802238,"[2.9851, 4.1791, 4.9928]","[0.2244, 0.1969, 0.1887]","[0.0639, 0.0398, 0.0158]","[2.9853, 4.1727, 4.9738]","[2.2508, 6.8968]","[0, 2]",[1],up_to_8_steps,5,True,8.11,8.05,0.05999999999999872,1.3191967731030771,0.20332448462346173,0.33275635936680786
1352,triprotic,3,8,6.15,6.22,0.0699999999999994,0.1939356627194797,0.20662768253972136,2.280909548955934,2.4032199112227395,3.029688235227798,0.0,0.0,0.0,0.0,2.2713802607251856,0.0,1.0,2.825385629758239,"[1.9588, 2.4652, 4.5377]","[0.1889, 0.1863, 0.2066]","[0.3122, 0.0597, 0.3846]","[2.0043, 2.4354, 4.5506]","[3.2029, 5.4949, 7.1067]","[0, 1, 2]",[],final,8,True,6.15,6.22,0.0699999999999994,2.280909548955934,0.1939356627194797,0.0
1352,triprotic,3,0,1.59,6.22,4.63,0.20000000000000004,0.2,2.269557052682083,2.4036313862932004,3.065253955948801,0.0,0.0,0.0,0.0,2.269557052682083,0.0,0.0,,"[2.0131, 2.4296, 4.5531]","[0.2000, 0.2000, 0.2000]","[0.3124, 0.0597, 0.3842]","[2.0131, 2.4296, 4.5531]","[3.2029, 5.4949, 7.1067]","[0, 1, 2]",[],initial,8,True,6.15,6.22,0.0699999999999994,2.280909548955934,0.1939356627194797,0.0
1352,triprotic,3,8,6.15,6.22,0.0699999999999994,0.1939356627194797,0.20662768253972136,2.280909548955934,2.4032199112227395,3.029688235227798,0.0,0.0,0.0,0.0,2.2713802607251856,0.0,1.0,2.825385629758239,"[1.9588, 2.4652, 4.5377]","[0.1889, 0.1863, 0.2066]","[0.3122, 0.0597, 0.3846]","[2.0043, 2.4354, 4.5506]","[3.2029, 5.4949, 7.1067]","[0, 1, 2]",[],up_to_8_steps,8,True,6.15,6.22,0.0699999999999994,2.280909548955934,0.1939356627194797,0.0
1353,monoprotic,1,8,10.53,10.54,0.009999999999999787,0.21274187920906432,0.22209065317402543,0.2955147893122181,0.2955147893122181,0.2955147893122181,1.0,1.0,1.0,1.0,0.2684274597855949,0.457590621301437,1.0,7.05186282724142,"[2.4345, 4.5757, 4.0639]","[0.2221, 0.2198, 0.1963]","[0.2807, 0.0347, 0.2022]","[2.4616, 4.5797, 4.0280]",[2.7300],[0],"[1, 2]",final,8,True,10.53,10.54,0.009999999999999787,0.2955147893122181,0.21274187920906432,0.457590621301437
1353,monoprotic,1,0,1.58,10.54,8.959999999999999,0.20000000000000004,0.2,0.2634094596940528,0.2634094596940528,0.2634094596940528,1.0,1.0,1.0,1.0,0.2634094596940528,0.45809597821399356,0.0,,"[2.4666, 4.5804, 4.0211]","[0.2000, 0.2000, 0.2000]","[0.2790, 0.0332, 0.2026]","[2.4666, 4.5804, 4.0211]",[2.7300],[0],"[1, 2]",initial,8,True,10.53,10.54,0.009999999999999787,0.2955147893122181,0.21274187920906432,0.457590621301437
1353,monoprotic,1,8,10.53,10.54,0.009999999999999787,0.21274187920906432,0.22209065317402543,0.2955147893122181,0.2955147893122181,0.2955147893122181,1.0,1.0,1.0,1.0,0.2684274597855949,0.457590621301437,1.0,7.05186282724142,"[2.4345, 4.5757, 4.0639]","[0.2221, 0.2198, 0.1963]","[0.2807, 0.0347, 0.2022]","[2.4616, 4.5797, 4.0280]",[2.7300],[0],"[1, 2]",up_to_8_steps,8,True,10.53,10.54,0.009999999999999787,0.2955147893122181,0.21274187920906432,0.457590621301437
1354,monoprotic,1,29,7.47,7.46,0.009999999999999787,0.23192092858336055,0.29064113412921916,0.6022172278736275,0.6022172278736275,0.6022172278736275,0.0,1.0,0.0,1.0,0.5552283995113036,0.9290147072513667,1.0,3.166090138982981,"[4.3623, 5.7385, 3.1478]","[0.2345, 0.1707, 0.2906]","[0.1196, 0.3524, 0.0361]","[4.3405, 5.6939, 3.1948]",[3.7500],[2],"[0, 1]",final,29,True,7.47,7.46,0.009999999999999787,0.6022172278736275,0.23192092858336055,0.9290147072513667
1354,monoprotic,1,0,2.06,7.46,5.4,0.20000000000000004,0.2,0.5473586617804496,0.5473586617804496,0.5473586617804496,0.0,1.0,0.0,1.0,0.5473586617804496,0.9307056185772637,0.0,,"[4.3365, 5.6850, 3.2026]","[0.2000, 0.2000, 0.2000]","[0.1166, 0.3548, 0.0351]","[4.3365, 5.6850, 3.2026]",[3.7500],[2],"[0, 1]",initial,29,True,7.47,7.46,0.009999999999999787,0.6022172278736275,0.23192092858336055,0.9290147072513667
1354,monoprotic,1,8,5.0,7.46,2.46,0.19854335492010736,0.22230119891566164,0.5714911488853929,0.5714911488853929,0.5714911488853929,0.0,1.0,0.0,1.0,0.5537734673047092,0.7711464814213406,0.0,0.7202648222446442,"[4.3215, 5.6854, 3.1616]","[0.1704, 0.2030, 0.2223]","[0.1152, 0.3535, 0.0347]","[4.3340, 5.6850, 3.1962]",[3.7500],[0],"[1, 2]",up_to_8_steps,29,True,7.47,7.46,0.009999999999999787,0.6022172278736275,0.23192092858336055,0.9290147072513667
1355,diprotic,2,10,2.17,2.22,0.050000000000000266,0.1929314929624454,0.22868168007962966,0.27742250805283697,0.28189685117003793,0.3274483686177101,1.0,1.0,1.0,1.0,0.29593514576207136,0.24581891722852525,1.0,1.062120799832046,"[5.0971, 2.3842, 5.3119]","[0.1971, 0.1530, 0.2287]","[0.1190, 0.4862, 0.1972]","[5.1188, 2.3689, 5.3159]","[2.6116, 4.7697]","[0, 1]",[2],final,10,True,2.17,2.22,0.050000000000000266,0.27742250805283697,0.1929314929624454,0.24581891722852525
1355,diprotic,2,0,2.35,2.22,0.1299999999999999,0.20000000000000004,0.2,0.2995839300330625,0.30436166175561,0.35330068731216,1.0,1.0,1.0,1.0,0.2995839300330625,0.24908560631562887,0.0,,"[5.1230, 2.3657, 5.3166]","[0.2000, 0.2000, 0.2000]","[0.1174, 0.4852, 0.1999]","[5.1230, 2.3657, 5.3166]","[2.6116, 4.7697]","[0, 1]",[2],initial,10,True,2.17,2.22,0.050000000000000266,0.27742250805283697,0.1929314929624454,0.24581891722852525
1355,diprotic,2,8,2.08,2.22,0.14000000000000012,0.18721600583411716,0.21159296614805953,0.2862923741775465,0.28976332241452074,0.33100769039565225,1.0,1.0,1.0,1.0,0.2974150909941671,0.2475719056930965,0.0,1.076170628964901,"[5.1007, 2.3700, 5.3020]","[0.1916, 0.1584, 0.2116]","[0.1184, 0.4852, 0.1986]","[5.1194, 2.3664, 5.3143]","[2.6116, 4.7697]","[0, 1]",[2],up_to_8_steps,10,True,2.17,2.22,0.050000000000000266,0.27742250805283697,0.1929314929624454,0.24581891722852525
1356,diprotic,2,4,5.47,5.51,0.040000000000000036,0.1473396356556909,0.1804075142868861,0.3225917758303898,0.3987924752818859,0.5570485618444634,0.5,1.0,0.0,1.0,0.35125822125531325,0.4073715185636567,1.0,0.2968449520692227,"[2.7013, 4.5040, 5.9119]","[0.1622, 0.0994, 0.1804]","[0.2686, 0.3137, 0.4003]","[2.7458, 4.6931, 5.9676]","[2.1442, 4.5921]","[0, 1]",[2],final,4,True,5.47,5.51,0.040000000000000036,0.3225917758303898,0.1473396356556909,0.4073715185636567
1356,diprotic,2,0,2.43,5.51,3.0799999999999996,0.20000000000000004,0.2,0.3765280454006097,0.44330171901143467,0.6105003623641543,0.5,1.0,0.0,1.0,0.3765280454006097,0.40581430167190097,0.0,,"[2.7547, 4.7346, 5.9786]","[0.2000, 0.2000, 0.2000]","[0.2695, 0.3180, 0.4012]","[2.7547, 4.7346, 5.9786]","[2.1442, 4.5921]","[0, 1]",[2],initial,4,True,5.47,5.51,0.040000000000000036,0.3225917758303898,0.1473396356556909,0.4073715185636567
1356,diprotic,2,4,5.47,5.51,0.040000000000000036,0.1473396356556909,0.1804075142868861,0.3225917758303898,0.3987924752818859,0.5570485618444634,0.5,1.0,0.0,1.0,0.35125822125531325,0.4073715185636567,1.0,0.2968449520692227,"[2.7013, 4.5040, 5.9119]","[0.1622, 0.0994, 0.1804]","[0.2686, 0.3137, 0.4003]","[2.7458, 4.6931, 5.9676]","[2.1442, 4.5921]","[0, 1]",[2],up_to_8_steps,4,True,5.47,5.51,0.040000000000000036,0.3225917758303898,0.1473396356556909,0.4073715185636567
1357,diprotic,2,16,9.35,9.31,0.03999999999999915,0.185016977143485,0.2046367342589935,0.2570368215779566,0.2576896228109613,0.275367507805079,1.0,1.0,1.0,1.0,0.013501444017475661,0.0588827750193372,1.0,4.604484411329031,"[6.0209, 4.1101, 4.5990]","[0.1754, 0.1750, 0.2046]","[0.0376, 0.1441, 0.4568]","[5.7298, 3.8141, 4.3667]","[3.8347, 4.3603]","[1, 2]",[0],final,16,True,9.35,9.31,0.03999999999999915,0.2570368215779566,0.185016977143485,0.0588827750193372
1357,diprotic,2,0,1.83,9.31,7.48,0.20000000000000004,0.2,0.05851898766053032,0.062090283608065996,0.07927305718235589,1.0,1.0,1.0,1.0,0.05851898766053032,0.05984001830924747,0.0,,"[5.6722, 3.7554, 4.3225]","[0.2000, 0.2000, 0.2000]","[0.0385, 0.1477, 0.4569]","[5.6722, 3.7554, 4.3225]","[3.8347, 4.3603]","[1, 2]",[0],initial,16,True,9.35,9.31,0.03999999999999915,0.2570368215779566,0.185016977143485,0.0588827750193372
1357,diprotic,2,8,6.02,9.31,3.290000000000001,0.17621109412611732,0.20533123639479567,0.26032975185365226,0.2603767879354932,0.2652786906712796,1.0,1.0,1.0,1.0,0.015239318111658795,0.05880115419877425,0.0,1.2807385881710793,"[6.0149, 4.1000, 4.6157]","[0.1605, 0.1628, 0.2053]","[0.0377, 0.1461, 0.4571]","[5.7298, 3.8132, 4.3693]","[3.8347, 4.3603]","[1, 2]",[0],up_to_8_steps,16,True,9.35,9.31,0.03999999999999915,0.2570368215779566,0.185016977143485,0.0588827750193372
1358,diprotic,2,10,2.8,2.89,0.0900000000000003,0.2035404506927145,0.20681631171871828,1.3539895739172465,1.5043546837444435,2.0095772859949195,0.0,0.5,0.0,0.0,1.326052534421406,0.2967486052852212,1.0,0.5367156190797688,"[3.4343, 4.3752, 4.5855]","[0.1987, 0.2068, 0.2051]","[0.3086, 0.3123, 0.4316]","[3.4096, 4.4111, 4.6167]","[2.7359, 6.5951]","[0, 2]",[1],final,10,True,2.8,2.89,0.0900000000000003,1.3539895739172465,0.2035404506927145,0.2967486052852212
1358,diprotic,2,0,2.32,2.89,0.5700000000000003,0.20000000000000004,0.2,1.320727713395472,1.4727777139000644,1.972458103687246,0.0,0.5,0.0,0.0,1.320727713395472,0.29691550635982633,0.0,,"[3.4049, 4.4179, 4.6226]","[0.2000, 0.2000, 0.2000]","[0.3092, 0.3133, 0.4327]","[3.4049, 4.4179, 4.6226]","[2.7359, 6.5951]","[0, 2]",[1],initial,10,True,2.8,2.89,0.0900000000000003,1.3539895739172465,0.2035404506927145,0.2967486052852212
1358,diprotic,2,8,2.66,2.89,0.22999999999999998,0.20420391929755888,0.20747669518739856,1.3510173648453059,1.4998039093909286,2.0022959891765195,0.0,0.5,0.0,0.0,1.3255670506003097,0.2964810765818722,0.0,0.5583390264399348,"[3.4356, 4.3893, 4.5928]","[0.2005, 0.2046, 0.2075]","[0.3087, 0.3123, 0.4324]","[3.4098, 4.4133, 4.6178]","[2.7359, 6.5951]","[0, 2]",[1],up_to_8_steps,10,True,2.8,2.89,0.0900000000000003,1.3539895739172465,0.2035404506927145,0.2967486052852212
1359,diprotic,2,8,6.38,6.46,0.08000000000000007,0.20483994363000954,0.24102698225527605,0.32976619205505053,0.3904564276868097,0.5388367076698937,0.5,1.0,0.0,1.0,0.3268682014068791,0.4317679348794395,1.0,2.0520577580854296,"[4.6426, 5.4035, 2.5634]","[0.1561, 0.2174, 0.2410]","[0.0560, 0.4013, 0.4721]","[4.6480, 5.3937, 2.5630]","[2.0245, 4.7633]","[0, 2]",[1],final,8,True,6.38,6.46,0.08000000000000007,0.32976619205505053,0.20483994363000954,0.4317679348794395
1359,diprotic,2,0,1.7,6.46,4.76,0.20000000000000004,0.2,0.3262832410471421,0.3891571811342083,0.5383741607964221,0.5,1.0,0.0,1.0,0.3262832410471421,0.43158146225285493,0.0,,"[4.6491, 5.3918, 2.5629]","[0.2000, 0.2000, 0.2000]","[0.0555, 0.4011, 0.4728]","[4.6491, 5.3918, 2.5629]","[2.0245, 4.7633]","[0, 2]",[1],initial,8,True,6.38,6.46,0.08000000000000007,0.32976619205505053,0.20483994363000954,0.4317679348794395
