experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
153,monoprotic,1,0,1.77,3.62,1.85,0.20000000000000004,0.2,0.8911161476585696,0.8911161476585696,0.8911161476585696,0.0,1.0,0.0,1.0,0.8911161476585696,0.8487059974559973,0.0,,"[4.3211, 5.5570, 4.5781]","[0.2000, 0.2000, 0.2000]","[0.0925, 0.1409, 0.3780]","[4.3211, 5.5570, 4.5781]",[3.4300],[0],"[1, 2]",initial,3,True,3.54,3.62,0.08000000000000007,0.8878215162830707,0.20545110122264423,0.849242251499173
153,monoprotic,1,3,3.54,3.62,0.08000000000000007,0.20545110122264423,0.21643774017689058,0.8878215162830707,0.8878215162830707,0.8878215162830707,0.0,1.0,0.0,1.0,0.8905840457705021,0.849242251499173,1.0,0.7558093308843672,"[4.3178, 5.5697, 4.5751]","[0.1949, 0.2050, 0.2164]","[0.0921, 0.1408, 0.3778]","[4.3206, 5.5590, 4.5776]",[3.4300],[0],"[1, 2]",up_to_8_steps,3,True,3.54,3.62,0.08000000000000007,0.8878215162830707,0.20545110122264423,0.849242251499173
154,monoprotic,1,8,6.56,6.57,0.010000000000000675,0.1867169075050932,0.19674834050083226,0.8389836608489913,0.8389836608489913,0.8389836608489913,0.0,1.0,0.0,1.0,0.8403021865072304,0.9606631170386154,1.0,2.2890999839315187,"[4.9590, 5.8146, 2.3097]","[0.1967, 0.1796, 0.1838]","[0.0161, 0.3098, 0.0833]","[4.9603, 5.8314, 2.3298]",[4.1200],[0],"[1, 2]",final,8,True,6.56,6.57,0.010000000000000675,0.8389836608489913,0.1867169075050932,0.9606631170386154
154,monoprotic,1,0,1.9,6.57,4.67,0.20000000000000004,0.2,0.8405554867775171,0.8405554867775171,0.8405554867775171,0.0,1.0,0.0,1.0,0.8405554867775171,0.9592037796735406,0.0,,"[4.9606, 5.8347, 2.3338]","[0.2000, 0.2000, 0.2000]","[0.0167, 0.3086, 0.0832]","[4.9606, 5.8347, 2.3338]",[4.1200],[0],"[1, 2]",initial,8,True,6.56,6.57,0.010000000000000675,0.8389836608489913,0.1867169075050932,0.9606631170386154
154,monoprotic,1,8,6.56,6.57,0.010000000000000675,0.1867169075050932,0.19674834050083226,0.8389836608489913,0.8389836608489913,0.8389836608489913,0.0,1.0,0.0,1.0,0.8403021865072304,0.9606631170386154,1.0,2.2890999839315187,"[4.9590, 5.8146, 2.3097]","[0.1967, 0.1796, 0.1838]","[0.0161, 0.3098, 0.0833]","[4.9603, 5.8314, 2.3298]",[4.1200],[0],"[1, 2]",up_to_8_steps,8,True,6.56,6.57,0.010000000000000675,0.8389836608489913,0.1867169075050932,0.9606631170386154
155,triprotic,3,9,6.94,6.85,0.09000000000000075,0.22428807639312276,0.26442056856397295,0.8950404240971314,0.9991726794392324,1.5228395594230824,0.0,0.6666666666666666,0.0,0.0,0.8854358768181504,0.0,1.0,1.2082640571147207,"[3.9094, 5.1146, 5.9095]","[0.2168, 0.1916, 0.2644]","[0.0925, 0.1057, 0.0212]","[3.9219, 5.1307, 5.9347]","[3.3117, 5.6792, 7.4323]","[0, 1, 2]",[],final,9,True,6.94,6.85,0.09000000000000075,0.8950404240971314,0.22428807639312276,0.0
155,triprotic,3,0,1.59,6.85,5.26,0.20000000000000004,0.2,0.8837112682056065,0.9836008284780928,1.4932525341633784,0.0,0.6666666666666666,0.0,0.0,0.8837112682056065,0.0,0.0,,"[3.9243, 5.1339, 5.9391]","[0.2000, 0.2000, 0.2000]","[0.0918, 0.1041, 0.0215]","[3.9243, 5.1339, 5.9391]","[3.3117, 5.6792, 7.4323]","[0, 1, 2]",[],initial,9,True,6.94,6.85,0.09000000000000075,0.8950404240971314,0.22428807639312276,0.0
155,triprotic,3,8,7.03,6.85,0.1800000000000006,0.22295133260721375,0.26027008761761133,0.8957501477426763,1.0033866075786684,1.534758163285134,0.0,0.6666666666666666,0.0,0.0,0.8854901729648651,0.0,0.0,1.251478654071689,"[3.9073, 5.1223, 5.8976]","[0.2060, 0.2026, 0.2603]","[0.0926, 0.1059, 0.0222]","[3.9216, 5.1320, 5.9329]","[3.3117, 5.6792, 7.4323]","[0, 1, 2]",[],up_to_8_steps,9,True,6.94,6.85,0.09000000000000075,0.8950404240971314,0.22428807639312276,0.0
156,diprotic,2,4,6.0,6.09,0.08999999999999986,0.20513586288577998,0.21138878502588432,1.5154932851441187,1.927484878378324,2.706492050492005,0.5,0.5,0.0,0.0,1.5251377155012307,0.2722551452552561,1.0,2.7611732436344028,"[3.1044, 3.7382, 3.0059]","[0.1977, 0.2114, 0.2064]","[0.3901, 0.4586, 0.3175]","[3.1031, 3.7203, 3.0112]","[3.4289, 6.4447]","[0, 1]",[2],final,4,True,6.0,6.09,0.08999999999999986,1.5154932851441187,0.20513586288577998,0.2722551452552561
156,diprotic,2,0,1.8,6.09,4.29,0.20000000000000004,0.2,1.5269546999775596,1.942559052215447,2.727764849651777,0.5,0.5,0.0,0.0,1.5269546999775596,0.27193269718652696,0.0,,"[3.1028, 3.7170, 3.0122]","[0.2000, 0.2000, 0.2000]","[0.3901, 0.4584, 0.3169]","[3.1028, 3.7170, 3.0122]","[3.4289, 6.4447]","[0, 1]",[2],initial,4,True,6.0,6.09,0.08999999999999986,1.5154932851441187,0.20513586288577998,0.2722551452552561
156,diprotic,2,4,6.0,6.09,0.08999999999999986,0.20513586288577998,0.21138878502588432,1.5154932851441187,1.927484878378324,2.706492050492005,0.5,0.5,0.0,0.0,1.5251377155012307,0.2722551452552561,1.0,2.7611732436344028,"[3.1044, 3.7382, 3.0059]","[0.1977, 0.2114, 0.2064]","[0.3901, 0.4586, 0.3175]","[3.1031, 3.7203, 3.0112]","[3.4289, 6.4447]","[0, 1]",[2],up_to_8_steps,4,True,6.0,6.09,0.08999999999999986,1.5154932851441187,0.20513586288577998,0.2722551452552561
157,diprotic,2,11,10.3,10.25,0.05000000000000071,0.20539822803683414,0.2354200113601225,1.0345273279677734,1.1047136480238242,1.422013394579161,0.0,0.5,0.0,0.0,1.0406511505263338,0.1564098175395465,1.0,6.008240787498654,"[4.2512, 5.0629, 3.0668]","[0.2354, 0.1842, 0.1965]","[0.0634, 0.2489, 0.0930]","[4.2625, 5.0533, 3.0696]","[2.4198, 6.4849]","[1, 2]",[0],final,11,True,10.3,10.25,0.05000000000000071,1.0345273279677734,0.20539822803683414,0.1564098175395465
157,diprotic,2,0,2.0,10.25,8.25,0.20000000000000004,0.2,1.0418440370806312,1.1129932981937214,1.4333987385256153,0.0,0.5,0.0,0.0,1.0418440370806312,0.15783051165000028,0.0,,"[4.2646, 5.0515, 3.0701]","[0.2000, 0.2000, 0.2000]","[0.0639, 0.2477, 0.0930]","[4.2646, 5.0515, 3.0701]","[2.4198, 6.4849]","[1, 2]",[0],initial,11,True,10.3,10.25,0.05000000000000071,1.0345273279677734,0.20539822803683414,0.1564098175395465
157,diprotic,2,8,10.72,10.25,0.47000000000000064,0.21191142368807828,0.21996508295481051,1.0425068420392194,1.113462679737501,1.4336316603129138,0.0,0.5,0.0,0.0,1.0419491434226382,0.15618028808845244,0.0,6.424122062074021,"[4.2297, 5.0512, 3.0712]","[0.2200, 0.2044, 0.2114]","[0.0632, 0.2479, 0.0938]","[4.2591, 5.0514, 3.0703]","[2.4198, 6.4849]","[1, 2]",[0],up_to_8_steps,11,True,10.3,10.25,0.05000000000000071,1.0345273279677734,0.20539822803683414,0.1564098175395465
158,diprotic,2,16,4.34,4.41,0.07000000000000028,0.16421102691145925,0.16907216273026746,0.6225540938045686,0.6231605992572751,0.6500410498721041,0.0,1.0,0.0,1.0,0.6314241925245541,0.22506990224091675,1.0,0.4005866898549719,"[5.5117, 3.7016, 3.0316]","[0.1612, 0.1624, 0.1691]","[0.1102, 0.0179, 0.3614]","[5.3953, 3.5462, 2.8939]","[2.4366, 4.3517]","[1, 2]",[0],final,16,True,4.34,4.41,0.07000000000000028,0.6225540938045686,0.16421102691145925,0.22506990224091675
158,diprotic,2,0,2.7,4.41,1.71,0.20000000000000004,0.2,0.6333420315757148,0.6652329275886654,0.8368431838764643,0.5,1.0,0.0,1.0,0.6333420315757148,0.22621324598279924,0.0,,"[5.3717, 3.5148, 2.8664]","[0.2000, 0.2000, 0.2000]","[0.1122, 0.0199, 0.3638]","[5.3717, 3.5148, 2.8664]","[2.4366, 4.3517]","[1, 2]",[0],initial,16,True,4.34,4.41,0.07000000000000028,0.6225540938045686,0.16421102691145925,0.22506990224091675
158,diprotic,2,8,3.02,4.41,1.3900000000000001,0.1938404207406709,0.19979731059746772,0.6197137295178161,0.6465530492422612,0.8040659438565241,0.5,1.0,0.0,1.0,0.6311501033240194,0.22550590999539183,0.0,0.7459917022101581,"[5.3441, 3.5476, 2.8719]","[0.1831, 0.1986, 0.1998]","[0.1112, 0.0188, 0.3631]","[5.3672, 3.5201, 2.8673]","[2.4366, 4.3517]","[1, 2]",[0],up_to_8_steps,16,True,4.34,4.41,0.07000000000000028,0.6225540938045686,0.16421102691145925,0.22506990224091675
159,triprotic,3,13,8.46,8.49,0.02999999999999936,0.21539841449830677,0.23539079787404976,1.6890972848493717,1.751026688304905,2.29952465348258,0.0,0.0,0.0,0.0,1.6931589503060902,0.0,1.0,3.1812355732917794,"[2.1885, 4.8447, 2.9901]","[0.2098, 0.2010, 0.2354]","[0.4960, 0.2796, 0.1889]","[2.1735, 4.8503, 2.9873]","[3.3721, 5.2897, 6.4288]","[0, 1, 2]",[],final,13,True,8.46,8.49,0.02999999999999936,1.6890972848493717,0.21539841449830677,0.0
159,triprotic,3,0,2.22,8.49,6.27,0.20000000000000004,0.2,1.693913962337534,1.7545093740594164,2.3028488361619894,0.0,0.0,0.0,0.0,1.693913962337534,0.0,0.0,,"[2.1707, 4.8514, 2.9868]","[0.2000, 0.2000, 0.2000]","[0.4966, 0.2770, 0.1927]","[2.1707, 4.8514, 2.9868]","[3.3721, 5.2897, 6.4288]","[0, 1, 2]",[],initial,13,True,8.46,8.49,0.02999999999999936,1.6890972848493717,0.21539841449830677,0.0
159,triprotic,3,8,7.9,8.49,0.5899999999999999,0.19832302462320192,0.21867065529562876,1.688885854333081,1.751212906203592,2.299672840128626,0.0,0.0,0.0,0.0,1.6931004657173265,0.0,0.0,2.9920969694852833,"[2.1931, 4.8408, 2.9900]","[0.1876, 0.1887, 0.2187]","[0.4957, 0.2787, 0.1922]","[2.1743, 4.8497, 2.9873]","[3.3721, 5.2897, 6.4288]","[0, 1, 2]",[],up_to_8_steps,13,True,8.46,8.49,0.02999999999999936,1.6890972848493717,0.21539841449830677,0.0
160,triprotic,3,4,4.79,4.84,0.04999999999999982,0.21774696801784155,0.24412084286867688,1.427804759786886,1.724013193409841,2.702006130654589,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4156356874647276,0.0,1.0,0.36812460356391963,"[5.8082, 4.9178, 5.0470]","[0.2039, 0.2441, 0.2053]","[0.2862, 0.0922, 0.3508]","[5.8079, 4.9028, 5.0688]","[2.2158, 5.4102, 7.0263]","[0, 1, 2]",[],final,4,True,4.79,4.84,0.04999999999999982,1.427804759786886,0.21774696801784155,0.0
160,triprotic,3,0,1.69,4.84,3.15,0.20000000000000004,0.2,1.4133778322718193,1.7131153124521248,2.6843829593386093,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4133778322718193,0.0,0.0,,"[5.8079, 4.9001, 5.0729]","[0.2000, 0.2000, 0.2000]","[0.2855, 0.0922, 0.3514]","[5.8079, 4.9001, 5.0729]","[2.2158, 5.4102, 7.0263]","[0, 1, 2]",[],initial,4,True,4.79,4.84,0.04999999999999982,1.427804759786886,0.21774696801784155,0.0
160,triprotic,3,4,4.79,4.84,0.04999999999999982,0.21774696801784155,0.24412084286867688,1.427804759786886,1.724013193409841,2.702006130654589,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4156356874647276,0.0,1.0,0.36812460356391963,"[5.8082, 4.9178, 5.0470]","[0.2039, 0.2441, 0.2053]","[0.2862, 0.0922, 0.3508]","[5.8079, 4.9028, 5.0688]","[2.2158, 5.4102, 7.0263]","[0, 1, 2]",[],up_to_8_steps,4,True,4.79,4.84,0.04999999999999982,1.427804759786886,0.21774696801784155,0.0
161,triprotic,3,16,9.48,9.42,0.0600000000000005,0.16918277537459922,0.22806643359789064,0.9096267271216149,0.9838925276476376,1.4265013770931834,0.0,0.6666666666666666,0.0,0.0,0.9074722539586202,0.0,1.0,0.3475513267517094,"[5.7350, 3.3753, 5.8963]","[0.1316, 0.1479, 0.2281]","[0.4167, 0.0931, 0.2609]","[5.5681, 3.1602, 5.9510]","[3.9237, 4.3085, 6.6503]","[0, 1, 2]",[],final,16,True,9.48,9.42,0.0600000000000005,0.9096267271216149,0.16918277537459922,0.0
161,triprotic,3,0,2.35,9.42,7.07,0.20000000000000004,0.2,0.9071728456845772,0.9357691738989214,1.224537821631741,0.0,0.6666666666666666,0.0,0.0,0.9071728456845772,0.0,0.0,,"[5.5330, 3.1160, 5.9610]","[0.2000, 0.2000, 0.2000]","[0.4155, 0.0893, 0.2593]","[5.5330, 3.1160, 5.9610]","[3.9237, 4.3085, 6.6503]","[0, 1, 2]",[],initial,16,True,9.48,9.42,0.0600000000000005,0.9096267271216149,0.16918277537459922,0.0
161,triprotic,3,8,8.08,9.42,1.3399999999999999,0.1623189057472523,0.19425117775311246,0.9037661348887114,0.9765988755464993,1.4202316019788732,0.0,0.6666666666666666,0.0,0.0,0.9062454013909192,0.0,0.0,0.6908025908470155,"[5.7287, 3.3515, 5.9314]","[0.1554, 0.1374, 0.1943]","[0.4152, 0.0907, 0.2601]","[5.5661, 3.1567, 5.9562]","[3.9237, 4.3085, 6.6503]","[0, 1, 2]",[],up_to_8_steps,16,True,9.48,9.42,0.0600000000000005,0.9096267271216149,0.16918277537459922,0.0
162,monoprotic,1,8,6.37,6.44,0.07000000000000028,0.20507365733046365,0.21252119242637355,0.985478785462143,0.985478785462143,0.985478785462143,0.0,1.0,0.0,1.0,1.0082531036548104,0.6874519013203526,1.0,1.6275466323178263,"[5.8118, 5.8153, 2.9445]","[0.2124, 0.1903, 0.2125]","[0.1626, 0.4374, 0.2728]","[5.7975, 5.8180, 2.9217]",[3.9300],[2],"[0, 1]",final,8,True,6.37,6.44,0.07000000000000028,0.985478785462143,0.20507365733046365,0.6874519013203526
162,monoprotic,1,0,2.02,6.44,4.42,0.20000000000000004,0.2,1.0125306632581146,1.0125306632581146,1.0125306632581146,0.0,0.0,0.0,0.0,1.0125306632581146,0.6867110668218243,0.0,,"[5.7948, 5.8185, 2.9175]","[0.2000, 0.2000, 0.2000]","[0.1632, 0.4378, 0.2742]","[5.7948, 5.8185, 2.9175]",[3.9300],[2],"[0, 1]",initial,8,True,6.37,6.44,0.07000000000000028,0.985478785462143,0.20507365733046365,0.6874519013203526
162,monoprotic,1,8,6.37,6.44,0.07000000000000028,0.20507365733046365,0.21252119242637355,0.985478785462143,0.985478785462143,0.985478785462143,0.0,1.0,0.0,1.0,1.0082531036548104,0.6874519013203526,1.0,1.6275466323178263,"[5.8118, 5.8153, 2.9445]","[0.2124, 0.1903, 0.2125]","[0.1626, 0.4374, 0.2728]","[5.7975, 5.8180, 2.9217]",[3.9300],[2],"[0, 1]",up_to_8_steps,8,True,6.37,6.44,0.07000000000000028,0.985478785462143,0.20507365733046365,0.6874519013203526
163,triprotic,3,6,2.93,2.98,0.04999999999999982,0.20638272151991766,0.21276213729686272,0.9608777142240106,1.4295346964862896,2.4520669773864503,0.6666666666666666,0.6666666666666666,0.0,0.0,0.9615274799406267,0.0,1.0,0.5755353504139928,"[5.0296, 2.1867, 5.5379]","[0.2128, 0.2024, 0.2040]","[0.4328, 0.1783, 0.2035]","[5.0600, 2.2116, 5.5413]","[2.5146, 4.9270, 7.9899]","[0, 1, 2]",[],final,6,True,2.93,2.98,0.04999999999999982,0.9608777142240106,0.20638272151991766,0.0
163,triprotic,3,0,1.98,2.98,1.0,0.20000000000000004,0.2,0.9616234853140586,1.4260269635255305,2.447951786081865,0.6666666666666666,0.6666666666666666,0.0,0.0,0.9616234853140586,0.0,0.0,,"[5.0656, 2.2164, 5.5420]","[0.2000, 0.2000, 0.2000]","[0.4331, 0.1778, 0.2041]","[5.0656, 2.2164, 5.5420]","[2.5146, 4.9270, 7.9899]","[0, 1, 2]",[],initial,6,True,2.93,2.98,0.04999999999999982,0.9608777142240106,0.20638272151991766,0.0
163,triprotic,3,6,2.93,2.98,0.04999999999999982,0.20638272151991766,0.21276213729686272,0.9608777142240106,1.4295346964862896,2.4520669773864503,0.6666666666666666,0.6666666666666666,0.0,0.0,0.9615274799406267,0.0,1.0,0.5755353504139928,"[5.0296, 2.1867, 5.5379]","[0.2128, 0.2024, 0.2040]","[0.4328, 0.1783, 0.2035]","[5.0600, 2.2116, 5.5413]","[2.5146, 4.9270, 7.9899]","[0, 1, 2]",[],up_to_8_steps,6,True,2.93,2.98,0.04999999999999982,0.9608777142240106,0.20638272151991766,0.0
164,monoprotic,1,50,7.51,8.15,0.6400000000000006,0.2091182513578107,0.2399604676400872,0.6497082991731329,0.6497082991731329,0.6497082991731329,0.0,1.0,0.0,1.0,0.6911693872682907,0.3926969379086117,0.0,3.0369355378113685,"[5.8932, 3.1897, 5.3203]","[0.1762, 0.2112, 0.2400]","[0.0627, 0.3768, 0.1810]","[5.8270, 3.2312, 5.2960]",[2.5400],[1],"[0, 2]",final,50,False,7.51,8.15,0.6400000000000006,0.6497082991731329,0.2091182513578107,0.3926969379086117
164,monoprotic,1,0,2.42,8.15,5.73,0.20000000000000004,0.2,0.6989711875594606,0.6989711875594606,0.6989711875594606,0.0,1.0,0.0,1.0,0.6989711875594606,0.40525612813804734,0.0,,"[5.8139, 3.2390, 5.2916]","[0.2000, 0.2000, 0.2000]","[0.0652, 0.3726, 0.1887]","[5.8139, 3.2390, 5.2916]",[2.5400],[1],"[0, 2]",initial,50,False,7.51,8.15,0.6400000000000006,0.6497082991731329,0.2091182513578107,0.3926969379086117
164,monoprotic,1,8,10.55,8.15,2.4000000000000004,0.19943793322059486,0.2057747355917893,0.6753623047069182,0.6753623047069182,0.6753623047069182,0.0,1.0,0.0,1.0,0.6951896371799449,0.40701128829314204,0.0,6.076248579146341,"[5.8015, 3.2154, 5.2827]","[0.1907, 0.2018, 0.2058]","[0.0652, 0.3712, 0.1895]","[5.8118, 3.2352, 5.2902]",[2.5400],[1],"[0, 2]",up_to_8_steps,50,False,7.51,8.15,0.6400000000000006,0.6497082991731329,0.2091182513578107,0.3926969379086117
165,diprotic,2,16,3.26,3.35,0.0900000000000003,0.20690632425281005,0.24460407762802902,0.47142634436772446,0.521520841452464,0.6944536743193916,0.5,1.0,0.0,1.0,0.4852387492685608,0.20716826826202506,1.0,0.6589829323254524,"[2.0050, 3.0075, 4.7592]","[0.1841, 0.2446, 0.1920]","[0.3448, 0.2024, 0.4298]","[2.0087, 2.9924, 4.7905]","[2.2534, 4.0647]","[0, 2]",[1],final,16,True,3.26,3.35,0.0900000000000003,0.47142634436772446,0.20690632425281005,0.20716826826202506
165,diprotic,2,0,2.33,3.35,1.02,0.20000000000000004,0.2,0.4879060233696668,0.5455075841052676,0.7318860157378193,0.5,1.0,0.0,1.0,0.4879060233696668,0.2074250490435388,0.0,,"[2.0094, 2.9897, 4.7966]","[0.2000, 0.2000, 0.2000]","[0.3471, 0.2027, 0.4273]","[2.0094, 2.9897, 4.7966]","[2.2534, 4.0647]","[0, 2]",[1],initial,16,True,3.26,3.35,0.0900000000000003,0.47142634436772446,0.20690632425281005,0.20716826826202506
165,diprotic,2,8,2.38,3.35,0.9700000000000002,0.20383302753075241,0.2143898104726181,0.4820654331435559,0.5402522417729247,0.725961728541388,0.5,1.0,0.0,1.0,0.4869667181992752,0.20799400969057494,0.0,0.2711894718185066,"[2.0152, 2.9786, 4.7907]","[0.2055, 0.2144, 0.1916]","[0.3463, 0.2034, 0.4283]","[2.0104, 2.9880, 4.7956]","[2.2534, 4.0647]","[0, 2]",[1],up_to_8_steps,16,True,3.26,3.35,0.0900000000000003,0.47142634436772446,0.20690632425281005,0.20716826826202506
166,triprotic,3,10,10.74,10.75,0.009999999999999787,0.2008098830678496,0.21576381214524573,1.4654140655258245,1.651579540464391,2.4168945232378594,0.0,0.3333333333333333,0.0,0.0,1.48153719302963,0.0,1.0,0.0053706520795824275,"[4.5235, 4.7870, 5.5236]","[0.1885, 0.1982, 0.2158]","[0.2061, 0.3217, 0.3982]","[4.5189, 4.7738, 5.4838]","[2.1067, 5.3391, 6.9508]","[0, 1, 2]",[],final,10,True,10.74,10.75,0.009999999999999787,1.4654140655258245,0.2008098830678496,0.0
166,triprotic,3,0,1.82,10.75,8.93,0.20000000000000004,0.2,1.484560827659602,1.6644614448341755,2.411373055926048,0.0,0.3333333333333333,0.0,0.0,1.484560827659602,0.0,0.0,,"[4.5180, 4.7713, 5.4763]","[0.2000, 0.2000, 0.2000]","[0.2036, 0.3216, 0.3998]","[4.5180, 4.7713, 5.4763]","[2.1067, 5.3391, 6.9508]","[0, 1, 2]",[],initial,10,True,10.74,10.75,0.009999999999999787,1.4654140655258245,0.2008098830678496,0.0
166,triprotic,3,8,10.86,10.75,0.10999999999999943,0.19019597405056576,0.20288572845080255,1.4581203028365737,1.645469622534546,2.410178989619836,0.0,0.3333333333333333,0.0,0.0,1.4803105756277313,0.0,0.0,0.0027639573812479057,"[4.5168, 4.7956, 5.5301]","[0.1767, 0.1910, 0.2029]","[0.2062, 0.3210, 0.3996]","[4.5178, 4.7753, 5.4849]","[2.1067, 5.3391, 6.9508]","[0, 1, 2]",[],up_to_8_steps,10,True,10.74,10.75,0.009999999999999787,1.4654140655258245,0.2008098830678496,0.0
167,triprotic,3,4,2.45,2.43,0.020000000000000018,0.20265360270549157,0.2209896100966052,1.8666786730914986,1.907146175955735,2.289431635242431,0.0,0.0,0.0,0.0,1.8605256324045687,0.0,1.0,0.403055434394628,"[3.1422, 2.3566, 5.1006]","[0.1981, 0.2210, 0.1888]","[0.2876, 0.2397, 0.2798]","[3.1228, 2.3980, 5.0970]","[3.7036, 5.4316, 7.0642]","[0, 1, 2]",[],final,4,True,2.45,2.43,0.020000000000000018,1.8666786730914986,0.20265360270549157,0.0
167,triprotic,3,0,1.58,2.43,0.8500000000000001,0.20000000000000004,0.2,1.8594343793635282,1.9065579156879744,2.312535829281267,0.0,0.0,0.0,0.0,1.8594343793635282,0.0,0.0,,"[3.1191, 2.4057, 5.0963]","[0.2000, 0.2000, 0.2000]","[0.2877, 0.2393, 0.2800]","[3.1191, 2.4057, 5.0963]","[3.7036, 5.4316, 7.0642]","[0, 1, 2]",[],initial,4,True,2.45,2.43,0.020000000000000018,1.8666786730914986,0.20265360270549157,0.0
167,triprotic,3,4,2.45,2.43,0.020000000000000018,0.20265360270549157,0.2209896100966052,1.8666786730914986,1.907146175955735,2.289431635242431,0.0,0.0,0.0,0.0,1.8605256324045687,0.0,1.0,0.403055434394628,"[3.1422, 2.3566, 5.1006]","[0.1981, 0.2210, 0.1888]","[0.2876, 0.2397, 0.2798]","[3.1228, 2.3980, 5.0970]","[3.7036, 5.4316, 7.0642]","[0, 1, 2]",[],up_to_8_steps,4,True,2.45,2.43,0.020000000000000018,1.8666786730914986,0.20265360270549157,0.0
168,monoprotic,1,8,3.07,2.99,0.07999999999999963,0.10077763232177084,0.14093150162141183,0.2980330191168221,0.2980330191168221,0.2980330191168221,1.0,1.0,1.0,1.0,0.08653863522491623,0.550514168041608,1.0,0.028931565284728844,"[6.4123, 5.0514, 5.9380]","[0.1409, 0.0823, 0.0791]","[0.2586, 0.3662, 0.5102]","[5.5535, 5.2429, 5.7436]",[5.6400],[2],"[0, 1]",final,8,True,3.07,2.99,0.07999999999999963,0.2980330191168221,0.10077763232177084,0.550514168041608
168,monoprotic,1,0,2.4,2.99,0.5900000000000003,0.20000000000000004,0.2,0.0597446308660059,0.0597446308660059,0.0597446308660059,1.0,1.0,1.0,1.0,0.0597446308660059,0.5620997289771095,0.0,,"[5.3751, 5.2859, 5.6997]","[0.2000, 0.2000, 0.2000]","[0.2669, 0.3694, 0.4957]","[5.3751, 5.2859, 5.6997]",[5.6400],[2],"[0, 1]",initial,8,True,3.07,2.99,0.07999999999999963,0.2980330191168221,0.10077763232177084,0.550514168041608
168,monoprotic,1,8,3.07,2.99,0.07999999999999963,0.10077763232177084,0.14093150162141183,0.2980330191168221,0.2980330191168221,0.2980330191168221,1.0,1.0,1.0,1.0,0.08653863522491623,0.550514168041608,1.0,0.028931565284728844,"[6.4123, 5.0514, 5.9380]","[0.1409, 0.0823, 0.0791]","[0.2586, 0.3662, 0.5102]","[5.5535, 5.2429, 5.7436]",[5.6400],[2],"[0, 1]",up_to_8_steps,8,True,3.07,2.99,0.07999999999999963,0.2980330191168221,0.10077763232177084,0.550514168041608
169,monoprotic,1,3,2.43,2.43,0.0,0.20177418669667332,0.22258522429460498,0.5408388662684387,0.5408388662684387,0.5408388662684387,0.0,1.0,0.0,1.0,0.5503144623763943,0.23787029413438704,1.0,0.5661888454854487,"[5.6104, 2.9746, 3.2092]","[0.2226, 0.1984, 0.1843]","[0.1133, 0.0225, 0.4351]","[5.6088, 2.9691, 3.1997]",[3.7500],[2],"[0, 1]",final,3,True,2.43,2.43,0.0,0.5408388662684387,0.20177418669667332,0.23787029413438704
169,monoprotic,1,0,1.98,2.43,0.4500000000000002,0.20000000000000004,0.2,0.5521671997667417,0.5521671997667417,0.5521671997667417,0.0,1.0,0.0,1.0,0.5521671997667417,0.23761297502440962,0.0,,"[5.6086, 2.9680, 3.1978]","[0.2000, 0.2000, 0.2000]","[0.1131, 0.0225, 0.4353]","[5.6086, 2.9680, 3.1978]",[3.7500],[2],"[0, 1]",initial,3,True,2.43,2.43,0.0,0.5408388662684387,0.20177418669667332,0.23787029413438704
169,monoprotic,1,3,2.43,2.43,0.0,0.20177418669667332,0.22258522429460498,0.5408388662684387,0.5408388662684387,0.5408388662684387,0.0,1.0,0.0,1.0,0.5503144623763943,0.23787029413438704,1.0,0.5661888454854487,"[5.6104, 2.9746, 3.2092]","[0.2226, 0.1984, 0.1843]","[0.1133, 0.0225, 0.4351]","[5.6088, 2.9691, 3.1997]",[3.7500],[2],"[0, 1]",up_to_8_steps,3,True,2.43,2.43,0.0,0.5408388662684387,0.20177418669667332,0.23787029413438704
170,diprotic,2,24,9.0,9.06,0.0600000000000005,0.19030340422915626,0.21258055918965052,0.31318128817255486,0.3185783683146499,0.37157356074867476,1.0,1.0,1.0,1.0,0.3247854234636245,0.22476924112804156,1.0,4.1903437215369195,"[5.8813, 4.7014, 3.5599]","[0.1736, 0.2126, 0.1847]","[0.0548, 0.1647, 0.0244]","[5.8692, 4.7077, 3.5303]","[3.8147, 5.0729]","[1, 2]",[0],final,24,True,9.0,9.06,0.0600000000000005,0.31318128817255486,0.19030340422915626,0.22476924112804156
