experiment,acid_type,true_buffer_count,steps_taken,success,final_pH,target_pH,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
1515,triprotic,3,5,True,4.15,4.22,0.0699999999999994,1.3650883667790417,0.18387700219134415,0.0
1514,triprotic,3,7,True,4.92,5.0,0.08000000000000007,1.5009608496669191,0.10043284329388726,0.0
1513,triprotic,3,6,True,8.46,8.47,0.009999999999999787,2.3694014172183953,0.2171065922185158,0.0
1516,triprotic,3,9,True,5.6,5.68,0.08000000000000007,1.0454059365218356,0.24428657520181152,0.0
1519,monoprotic,1,5,True,5.24,5.2,0.040000000000000036,0.9676665707643046,0.20582141347927205,0.6475389863691402
1517,monoprotic,1,6,True,2.35,2.27,0.08000000000000007,0.3763078446100483,0.19754771719428,0.6032347229556418
1520,diprotic,2,2,True,4.85,4.94,0.09000000000000075,0.4130272754606148,0.2012982155015496,0.6212335390325432
1518,diprotic,2,13,True,9.05,9.04,0.010000000000001563,0.6088596299766142,0.22023518880543547,0.3476404934378334
1522,diprotic,2,8,True,9.69,9.73,0.040000000000000924,1.9918817906254003,0.19487535845916618,0.2236025524594123
1523,triprotic,3,6,True,6.34,6.24,0.09999999999999964,1.2127033466320276,0.21149207719294202,0.0
1525,monoprotic,1,1,True,3.71,3.71,0.0,0.3073816853196649,0.1965939575571225,0.7086294557727144
1521,triprotic,3,8,True,6.7,6.69,0.009999999999999787,0.8250578179236979,0.20132673124052916,0.0
1524,triprotic,3,6,True,6.71,6.78,0.07000000000000028,1.0044563120737775,0.20363362623780704,0.0
1526,monoprotic,1,8,True,4.62,4.63,0.009999999999999787,1.0209557863670065,0.1370641382456362,0.8811235808701258
1528,triprotic,3,5,True,2.01,2.09,0.08000000000000007,1.2782711667285231,0.1934254091922165,0.0
1527,triprotic,3,12,True,4.81,4.83,0.020000000000000462,1.3185732460733754,0.1894351896181045,0.0
1529,monoprotic,1,7,True,10.28,10.32,0.040000000000000924,0.3377429699508978,0.21870799445241138,0.5702378855256075
1531,diprotic,2,4,True,2.21,2.28,0.06999999999999984,0.5566231510923751,0.20024769214033697,0.34621760111131045
1530,diprotic,2,6,True,4.93,5.02,0.08999999999999986,1.4620724776249627,0.20612982640516272,0.3124113223755518
1534,triprotic,3,5,True,4.37,4.43,0.05999999999999961,0.6085193291620189,0.21557396359511372,0.0
1535,diprotic,2,14,True,9.69,9.6,0.08999999999999986,0.3321795458083616,0.19421851702760431,0.3064350075581968
1536,triprotic,3,6,True,8.09,8.0,0.08999999999999986,1.8875969815625362,0.20044801185826078,0.0
1532,monoprotic,1,28,True,7.16,7.18,0.019999999999999574,1.0466208322991997,0.22312185159877293,0.597485727941551
1538,monoprotic,1,9,True,6.33,6.27,0.0600000000000005,0.12196737853327866,0.19232931966031572,0.8182692218420266
1539,triprotic,3,7,True,5.9,5.9,0.0,1.550753198872864,0.20016373028160683,0.0
1533,monoprotic,1,50,False,7.6,7.99,0.39000000000000057,0.31119633522237455,0.2182294593565743,0.5001721893016606
1542,diprotic,2,3,True,5.35,5.42,0.07000000000000028,0.9250692798920965,0.21011364012046782,0.37950389064046813
1541,monoprotic,1,21,True,9.06,8.97,0.08999999999999986,0.09660638435036617,0.1854482537069344,0.561331111856341
1537,triprotic,3,13,True,10.28,10.34,0.0600000000000005,0.8104044671550349,0.18140902306841358,0.0
1545,monoprotic,1,1,True,6.38,6.46,0.08000000000000007,0.24666979771567377,0.20288351846123454,0.8595837353691514
1540,diprotic,2,29,True,8.02,8.05,0.030000000000001137,0.1284865963530899,0.19356824387836793,0.5761655221136878
1543,triprotic,3,4,True,3.06,3.13,0.06999999999999984,2.09843170433452,0.09695911610226243,0.0
1546,diprotic,2,11,True,10.93,10.89,0.03999999999999915,0.13641113261666238,0.21390940578703035,0.45559874245807147
1548,diprotic,2,5,True,5.98,6.04,0.05999999999999961,0.847888999901977,0.20324378764415493,0.5109078123578707
1544,triprotic,3,9,True,10.05,10.14,0.08999999999999986,0.7531207945833486,0.22383169326519062,0.0
1549,diprotic,2,5,True,2.66,2.72,0.06000000000000005,0.3669571900075894,0.19789078166581497,0.18513009225346896
1551,diprotic,2,5,True,3.58,3.64,0.06000000000000005,0.6626425426225933,0.20098344371050655,0.6534114473400116
1550,monoprotic,1,5,True,2.58,2.64,0.06000000000000005,0.14236273150796563,0.1886997525165178,0.8954053387820046
1547,monoprotic,1,30,True,2.7,2.8,0.09999999999999964,0.2538638597708789,0.22788896721453245,0.7897309570335188
1553,diprotic,2,11,True,10.51,10.46,0.049999999999998934,0.7940082466577711,0.20185990783542293,0.7515889732553164
1555,diprotic,2,3,True,2.12,2.15,0.029999999999999805,0.6389214439053152,0.2164912249042413,0.016919296986888193
1552,triprotic,3,8,True,10.67,10.57,0.09999999999999964,0.6386348469918383,0.20362743463967328,0.0
1554,triprotic,3,6,True,10.99,10.89,0.09999999999999964,1.3291437891938578,0.20418884803665552,0.0
1556,diprotic,2,6,True,5.83,5.92,0.08999999999999986,0.539394758121855,0.22137047545539387,0.42104080514669795
1557,monoprotic,1,5,True,4.34,4.35,0.009999999999999787,0.07729232125720742,0.19713626109996674,0.46397805322963137
1559,diprotic,2,14,True,8.49,8.53,0.03999999999999915,0.8887232849313049,0.21187463088563463,0.04189633876157224
1558,triprotic,3,7,True,11.05,10.96,0.08999999999999986,0.4322402966670322,0.21568891010577126,0.0
1563,triprotic,3,5,True,5.11,5.19,0.08000000000000007,1.2110145538536756,0.20418414218269887,0.0
1561,triprotic,3,8,True,8.2,8.22,0.02000000000000135,1.1436947029593927,0.22163095055657214,0.0
1564,monoprotic,1,11,True,5.29,5.35,0.05999999999999961,1.1890607750212383,0.21188220534647365,0.34533898834718085
1566,monoprotic,1,4,True,6.24,6.24,0.0,0.0026607421305024914,0.19529245608566378,0.7090756980380247
1565,diprotic,2,15,True,9.62,9.69,0.07000000000000028,1.6630833085175374,0.23248754012777637,0.1411233867800783
1560,triprotic,3,14,True,8.3,8.29,0.010000000000001563,0.4668374787570033,0.21885874470801894,0.0
1569,diprotic,2,13,True,9.06,9.06,0.0,0.6348518496672793,0.2109980431394726,0.006593264083729702
1567,diprotic,2,17,True,9.96,9.94,0.02000000000000135,0.30599702031978504,0.19734486225526815,0.18688485640782573
1570,triprotic,3,12,True,5.23,5.29,0.05999999999999961,1.4548412658054908,0.21001746472857885,0.0
1562,monoprotic,1,50,False,7.71,8.12,0.40999999999999925,0.6687577728814267,0.25272124182816286,0.6375719555806242
1568,triprotic,3,11,True,7.95,7.9,0.04999999999999982,0.6214874883799332,0.1530536667549233,0.0
1574,monoprotic,1,3,True,2.94,3.0,0.06000000000000005,0.16810373095697573,0.20297361444687056,0.3142298911745952
1572,monoprotic,1,8,True,4.15,4.22,0.0699999999999994,0.6593672369463821,0.21124501590774528,0.39050954276920685
1571,monoprotic,1,19,True,8.99,9.07,0.08000000000000007,0.16838574990673472,0.21158985700273703,0.46590974046837047
1575,monoprotic,1,8,True,6.31,6.25,0.05999999999999961,0.2586034478855028,0.2169808284407103,0.9979864752829519
1573,diprotic,2,13,True,9.66,9.68,0.019999999999999574,1.2264470305423982,0.19724849722180463,0.3770688971268007
1576,triprotic,3,4,True,2.65,2.59,0.06000000000000005,1.7435186742662436,0.19318231195669963,0.0
1578,monoprotic,1,8,True,3.26,3.26,0.0,1.9951889169631625,0.19309924625868571,0.7434132514238648
1579,monoprotic,1,8,True,10.89,10.8,0.08999999999999986,0.16629244902405205,0.20147063224646522,0.7422786736639394
1577,monoprotic,1,19,True,7.04,6.95,0.08999999999999986,1.0289639043743701,0.19319246942201704,0.3839004516674788
1582,monoprotic,1,20,True,8.7,8.6,0.09999999999999964,0.08203640776530063,0.2234934385415769,0.6511442501670891
1583,monoprotic,1,15,True,6.8,6.74,0.05999999999999961,0.6696762465289421,0.15393463443914945,0.5863322787864024
1585,triprotic,3,5,True,2.58,2.65,0.06999999999999984,0.8807002383146155,0.2091783131999129,0.0
1584,monoprotic,1,20,True,8.45,8.43,0.019999999999999574,0.1736074372129921,0.26142764957720255,0.33822051392919916
1581,monoprotic,1,50,False,8.43,7.9,0.5299999999999994,0.0748787397086148,0.24242433339081879,0.6798162483694701
1587,monoprotic,1,13,True,10.05,10.01,0.040000000000000924,0.4495080575893109,0.22048416129033852,0.6297416885130083
1588,triprotic,3,6,True,5.88,5.97,0.08999999999999986,2.4710525146766362,0.20754564371373704,0.0
1589,diprotic,2,4,True,2.51,2.44,0.06999999999999984,1.848788445832629,0.2082205976776189,0.6190634781850552
1591,monoprotic,1,4,True,3.35,3.4,0.04999999999999982,0.1949578126012712,0.19888952359837905,0.9394790768438908
1580,triprotic,3,50,False,2.81,3.12,0.31000000000000005,0.9243129206142683,0.2584810869900946,0.0
1586,triprotic,3,16,True,10.08,9.99,0.08999999999999986,0.9828071340011458,0.20636679034467784,0.0
1593,triprotic,3,7,True,5.74,5.68,0.0600000000000005,1.105780899207415,0.1769514334378035,0.0
1594,monoprotic,1,4,True,7.53,7.58,0.04999999999999982,0.08767250628637768,0.1931028086753074,0.5274337128797634
1596,monoprotic,1,5,True,5.45,5.51,0.05999999999999961,0.01706129469258144,0.20478662940718428,0.6951126785637629
1590,diprotic,2,23,True,9.43,9.5,0.07000000000000028,0.21851871587719907,0.1778609692162949,0.14530405484654385
1598,diprotic,2,9,True,10.79,10.88,0.09000000000000163,0.2980278676060233,0.2103048368847424,0.31705327369667197
1597,diprotic,2,18,True,7.43,7.52,0.08999999999999986,0.5556256468229679,0.2435397342208807,0.5212942547572732
1599,monoprotic,1,3,True,3.47,3.55,0.07999999999999963,0.9862707067405494,0.17008891867839057,0.9048961481899909
1595,monoprotic,1,27,True,6.47,6.56,0.08999999999999986,0.4767942970503851,0.2086228687391379,0.4853193778435398
1601,monoprotic,1,3,True,2.74,2.8,0.05999999999999961,1.4666005075040953,0.19897544218144825,0.7117697858643526
1600,triprotic,3,6,True,7.66,7.7,0.040000000000000036,0.8655285611686234,0.11167059788964673,0.0
1604,triprotic,3,1,True,3.09,3.05,0.040000000000000036,0.7254660877252732,0.030996413820056818,0.0
1592,monoprotic,1,50,False,7.43,6.96,0.46999999999999975,1.9108470350736506,0.2511168757739011,0.49080492496624467
1603,monoprotic,1,13,True,5.44,5.44,0.0,0.3997953850845115,0.20882905371869373,0.4662716752252055
1607,monoprotic,1,3,True,2.72,2.8,0.07999999999999963,1.2598418967589065,0.20104690332621933,0.6398900137156508
1608,diprotic,2,4,True,3.61,3.63,0.020000000000000018,0.5329948184462767,0.21252627089173257,0.7368622920190042
1602,triprotic,3,16,True,8.4,8.43,0.02999999999999936,1.0393675649138638,0.2310212131248965,0.0
1605,monoprotic,1,26,True,7.35,7.32,0.02999999999999936,1.9487828733697308,0.19066751842766963,0.7033400160370185
1606,triprotic,3,11,True,10.12,10.12,0.0,0.8109270087614132,0.20003241502848232,0.0
1609,triprotic,3,15,True,3.31,3.32,0.009999999999999787,1.9924284371915568,0.06057640404027805,0.0
1612,monoprotic,1,12,True,9.97,9.98,0.009999999999999787,0.30043418883156203,0.1875915490171827,0.4366393480377652
1613,triprotic,3,8,True,6.43,6.35,0.08000000000000007,0.6474027733067206,0.18825569793459132,0.0
1615,triprotic,3,2,True,2.23,2.14,0.08999999999999986,1.5020771920251643,0.19656139910954695,0.0
1610,triprotic,3,11,True,10.58,10.56,0.019999999999999574,0.7054136614032999,0.24413547246859038,0.0
1614,diprotic,2,14,True,9.84,9.85,0.009999999999999787,0.32161326200398,0.2364237859378178,0.2881184814743728
1616,monoprotic,1,10,True,8.01,8.07,0.0600000000000005,0.35301823389830034,0.2086315367601955,0.8753122571003894
1619,triprotic,3,4,True,5.08,5.17,0.08999999999999986,1.2713326759917989,0.07835534908003144,0.0
1611,monoprotic,1,19,True,3.24,3.21,0.03000000000000025,0.21091444799824455,0.12809251606520092,0.5743160714877699
1618,triprotic,3,7,True,7.11,7.13,0.019999999999999574,1.3159425283984385,0.20427983406791658,0.0
1620,monoprotic,1,10,True,6.94,6.98,0.040000000000000036,0.32854043489615137,0.20537185139825076,0.9667131338057188
1622,diprotic,2,2,True,2.49,2.59,0.09999999999999964,0.547966809553593,0.10551404838480756,0.0055085548074266626
1621,triprotic,3,6,True,2.01,2.07,0.06000000000000005,1.257213035865183,0.20148925570781476,0.0
1624,diprotic,2,5,True,4.72,4.74,0.020000000000000462,0.36655547642201514,0.1615906962181478,0.05924383981138915
1623,diprotic,2,7,True,6.91,6.98,0.07000000000000028,0.5716761414100422,0.19152370017034234,0.3180594994732685
1617,triprotic,3,13,True,10.35,10.39,0.040000000000000924,1.0114191100537873,0.20033019171727476,0.0
1625,triprotic,3,4,True,4.11,4.11,0.0,1.3702666475198928,0.20404941350637953,0.0
1626,monoprotic,1,1,True,2.7,2.68,0.020000000000000018,0.5097468037439716,0.2039978510781305,0.34626873693404614
1627,monoprotic,1,10,True,9.4,9.38,0.019999999999999574,0.00689269068703835,0.19235078730091207,0.5653931029255149
1629,monoprotic,1,9,True,7.33,7.33,0.0,0.17664668726841626,0.20464767926246644,0.7193503635741223
1631,monoprotic,1,4,True,6.06,5.96,0.09999999999999964,1.0049990152264314,0.21382036017904038,0.7107296497508723
1628,monoprotic,1,23,True,6.5,6.54,0.040000000000000036,2.739241352764844,0.16188194048066454,0.5170217350063924
1632,diprotic,2,15,True,9.63,9.6,0.030000000000001137,0.40933137907638506,0.22607916979459222,0.39327371466315747
1633,monoprotic,1,14,True,9.85,9.85,0.0,0.8486178891061815,0.21302276340625984,0.8558728680098195
1636,triprotic,3,8,True,4.82,4.89,0.0699999999999994,0.7098452141126521,0.16193955601795215,0.0
1630,triprotic,3,21,True,10.25,10.33,0.08000000000000007,1.289008904111488,0.20982961655549445,0.0
1635,diprotic,2,19,True,9.33,9.31,0.019999999999999574,0.5770208026423935,0.17024296590118038,0.39081480608734587
1634,diprotic,2,25,True,9.15,9.21,0.0600000000000005,1.044014994304512,0.21117351088652214,0.23843518168684943
1638,monoprotic,1,8,True,10.87,10.91,0.040000000000000924,0.030868099590608544,0.20974701821576755,0.6533282334916036
1640,diprotic,2,7,True,7.64,7.63,0.009999999999999787,0.7531012928345655,0.216476366105984,0.26187751295292994
1637,monoprotic,1,20,True,5.87,5.95,0.08000000000000007,0.5027753402095398,0.22955515295564075,0.7844027406445762
1641,diprotic,2,4,True,4.45,4.53,0.08000000000000007,1.0498026946386156,0.2061312256287006,0.4355918704267473
1639,diprotic,2,14,True,8.68,8.63,0.049999999999998934,0.7015083784324105,0.23552138302129857,0.264430841246897
1643,monoprotic,1,3,True,3.67,3.76,0.08999999999999986,0.043548721990521955,0.2140986270275961,0.7384089910871411
1642,monoprotic,1,12,True,10.25,10.34,0.08999999999999986,0.06408777628334583,0.2065850675027341,0.9402586168022955
1646,triprotic,3,5,True,4.88,4.96,0.08000000000000007,1.0594943330954496,0.1567781410475189,0.0
1645,monoprotic,1,3,True,3.63,3.61,0.020000000000000018,0.05284520868511322,0.15134870052914062,0.6221516201307461
1649,triprotic,3,3,True,2.86,2.79,0.06999999999999984,3.06918920781766,0.19488557760873113,0.0
1650,monoprotic,1,4,True,5.77,5.67,0.09999999999999964,0.15820866053324778,0.2228306881174739,0.6247582806200671
1648,monoprotic,1,12,True,7.75,7.7,0.04999999999999982,0.6709474446272949,0.23348359049027592,0.6145918388445095
1644,triprotic,3,10,True,10.39,10.33,0.0600000000000005,0.6660626422605378,0.20836387767819878,0.0
1651,monoprotic,1,11,True,9.91,9.95,0.03999999999999915,1.208162483121236,0.23251526731808278,0.42862869916555685
1652,monoprotic,1,12,True,10.26,10.16,0.09999999999999964,2.1334160634320165,0.19881315681254078,0.8721711282014446
1647,triprotic,3,12,True,9.47,9.41,0.0600000000000005,1.8387722996092741,0.20218333605015437,0.0
1654,triprotic,3,8,True,4.59,4.67,0.08000000000000007,1.32464323288559,0.19334122873572054,0.0
1653,diprotic,2,16,True,8.68,8.66,0.019999999999999574,1.0730778974267987,0.2004401691118792,0.20819386709705917
1657,monoprotic,1,8,True,5.21,5.25,0.040000000000000036,0.9986310178793105,0.2213383871259733,0.6535063281994374
1655,triprotic,3,10,True,7.86,7.96,0.09999999999999964,1.349860805269136,0.2156128393112063,0.0
1656,monoprotic,1,6,True,2.12,2.16,0.040000000000000036,0.5313268911365974,0.168421150304771,0.6863666029886949
1659,diprotic,2,7,True,7.77,7.82,0.05000000000000071,1.2231433996470122,0.22322250159389231,0.2385928418946467
1660,triprotic,3,3,True,2.32,2.23,0.08999999999999986,1.8732197701759954,0.20863846887729676,0.0
1662,triprotic,3,6,True,7.53,7.62,0.08999999999999986,1.599155174779337,0.20650560495858364,0.0
1658,triprotic,3,14,True,8.98,8.98,0.0,1.6487698595931282,0.20657757184048428,0.0
1665,diprotic,2,3,True,2.49,2.4,0.0900000000000003,0.7290513446519757,0.19164179018796743,0.5872879174605541
1664,monoprotic,1,12,True,9.72,9.8,0.08000000000000007,0.19651966214384942,0.23071830908930188,0.7878558848938613
1667,diprotic,2,5,True,6.94,6.94,0.0,0.34486907607008477,0.21147253878216685,0.5896700515679564
1666,diprotic,2,16,True,2.49,2.58,0.08999999999999986,1.392771287852523,0.21511151428877276,0.4751849638358113
1668,diprotic,2,16,True,8.26,8.28,0.019999999999999574,0.2180757658533783,0.16887728755567552,0.23654509349611583
1669,diprotic,2,6,True,6.83,6.9,0.07000000000000028,0.7621003904661323,0.21125648243495943,0.6813642019490128
1661,monoprotic,1,50,False,7.51,6.89,0.6200000000000001,1.4371887429515944,0.14039936050047752,0.6131181331632108
1671,triprotic,3,7,True,8.78,8.8,0.02000000000000135,2.4862250164238673,0.20130110687240144,0.0
1672,triprotic,3,8,True,4.15,4.06,0.09000000000000075,0.4254547714429758,0.009784711723190518,0.0
1673,monoprotic,1,1,True,2.26,2.29,0.03000000000000025,0.5087240840076088,0.19585524420569303,0.3044936824762354
1663,monoprotic,1,50,False,8.47,8.34,0.13000000000000078,0.7048218907373847,0.20616225476605712,0.6200715643970588
1676,diprotic,2,14,True,6.61,6.7,0.08999999999999986,0.23475163091903228,0.1568313393034304,0.4462746881114771
1674,diprotic,2,16,True,10.53,10.52,0.009999999999999787,1.865138335068958,0.2070475060415644,0.5657774785551501
1675,diprotic,2,22,True,9.39,9.48,0.08999999999999986,0.8172828412474507,0.020353145665723053,0.2782923602411155
1678,triprotic,3,3,True,2.22,2.22,0.0,0.8007246847368311,0.202682532480262,0.0
1670,triprotic,3,15,True,10.15,10.05,0.09999999999999964,1.9831281933507523,0.18892695686515926,0.0
1677,triprotic,3,6,True,7.62,7.59,0.03000000000000025,0.959613476399478,0.21168926523378692,0.0
1679,diprotic,2,8,True,6.49,6.52,0.02999999999999936,0.7343660046030673,0.22085765201063576,0.1469921010417901
1680,triprotic,3,7,True,8.5,8.52,0.019999999999999574,0.9185337737019639,0.18765170046312699,0.0
1683,triprotic,3,6,True,5.75,5.66,0.08999999999999986,0.8624594579224129,0.15565288195757607,0.0
1682,diprotic,2,15,True,10.16,10.18,0.019999999999999574,0.5728666836855116,0.20839797738675805,0.007977475792737193
1681,triprotic,3,10,True,8.48,8.41,0.07000000000000028,1.0505808341406542,0.21678996766682535,0.0
1684,triprotic,3,6,True,5.31,5.24,0.0699999999999994,0.7449114456201489,0.1636800039733101,0.0
1685,triprotic,3,5,True,3.98,3.99,0.010000000000000231,0.828807121743687,0.11307036102695849,0.0
1689,diprotic,2,4,True,3.0,3.07,0.06999999999999984,0.7436569530023478,0.20192211050328127,0.38187819701289505
1686,diprotic,2,15,True,7.62,7.66,0.040000000000000036,0.8381477855453265,0.20436333603298662,0.5270766481517428
1687,monoprotic,1,5,True,2.01,2.03,0.020000000000000018,0.5700735153142378,0.206666788775172,0.5231040331223359
1691,diprotic,2,6,True,10.8,10.75,0.05000000000000071,1.1950781766424239,0.1967984614784385,0.3791780683367034
1690,triprotic,3,8,True,5.31,5.36,0.05000000000000071,2.0985966464250034,0.2078179133820184,0.0
1692,monoprotic,1,4,True,3.18,3.18,0.0,0.10848949765026372,0.19657272281510463,0.789730137244843
1688,diprotic,2,23,True,8.01,8.09,0.08000000000000007,0.2766814010070966,0.2062918744841035,0.43868598595003744
1694,diprotic,2,8,True,6.66,6.75,0.08999999999999986,0.05776474606285542,0.21894362787269625,0.1619560836106967
1695,triprotic,3,5,True,4.64,4.71,0.07000000000000028,0.9914566557354284,0.17039631575225925,0.0
1696,triprotic,3,3,True,3.65,3.65,0.0,1.0033922397972037,0.11220583107377495,0.0
1693,diprotic,2,12,True,8.49,8.52,0.02999999999999936,0.5357185134544427,0.22896395758268087,0.41167370569496575
1700,diprotic,2,6,True,5.94,6.03,0.08999999999999986,0.31185280508469204,0.2054480790983643,0.05308716078709231
1699,triprotic,3,7,True,7.13,7.19,0.0600000000000005,1.9673292296554916,0.1977562624612981,0.0
1702,monoprotic,1,1,True,4.66,4.65,0.009999999999999787,0.8220809621830929,0.20674718594911168,0.6376018855412442
1701,diprotic,2,9,True,6.43,6.48,0.05000000000000071,1.0967772317838302,0.2053519076816511,0.13062307627404324
1698,monoprotic,1,19,True,9.0,9.08,0.08000000000000007,0.0202283961773686,0.21647992315970907,0.9656866294583623
1705,monoprotic,1,1,True,5.32,5.28,0.040000000000000036,0.8564903957317638,0.20012604192004838,0.4582973007027885
1703,triprotic,3,7,True,3.94,3.88,0.06000000000000005,0.8685288590183181,0.17335666728943747,0.0
1697,monoprotic,1,26,True,7.44,7.43,0.010000000000000675,0.7709043301327454,0.19186890356857864,0.4632132443986684
1706,triprotic,3,6,True,7.62,7.64,0.019999999999999574,1.2341847237402865,0.20680683021270282,0.0
1709,monoprotic,1,9,True,5.1,5.16,0.0600000000000005,1.2469853578144123,0.17953950659572407,0.9020693461292635
1707,triprotic,3,15,True,2.87,2.94,0.06999999999999984,1.16327476424848,0.2118763233590207,0.0
1704,monoprotic,1,23,True,9.46,9.37,0.09000000000000163,0.26166804738132754,0.22121579828948434,0.6181166399453303
1708,triprotic,3,15,True,5.73,5.78,0.04999999999999982,1.066533660958137,0.1856055606182547,0.0
1713,monoprotic,1,2,True,7.11,7.09,0.020000000000000462,1.4171795837664636,0.200512384614152,0.6893954265780985
1710,triprotic,3,5,True,3.67,3.73,0.06000000000000005,2.0245843056774095,0.20687758151350188,0.0
1712,triprotic,3,5,True,3.12,3.18,0.06000000000000005,1.4962754080595575,0.21875551455070252,0.0
1714,monoprotic,1,11,True,7.42,7.32,0.09999999999999964,0.06404317601562237,0.2044472802960938,0.7393487986163998
1711,triprotic,3,8,True,10.86,10.87,0.009999999999999787,0.9222838034800199,0.20419934536325132,0.0
1716,triprotic,3,7,True,9.06,9.08,0.019999999999999574,1.7523375951600244,0.20233877948984844,0.0
1715,diprotic,2,15,True,10.08,10.13,0.05000000000000071,0.9701781864530863,0.20115094728725177,0.2739719112401452
1720,triprotic,3,1,True,2.25,2.28,0.029999999999999805,1.7388040259740256,0.20968477148718198,0.0
1719,diprotic,2,7,True,11.04,11.0,0.03999999999999915,1.2958848370013276,0.20439164416780975,0.22879742550305132
1718,triprotic,3,7,True,3.81,3.87,0.06000000000000005,1.2140387996151676,0.21997804701606805,0.0
1717,diprotic,2,16,True,6.34,6.35,0.009999999999999787,0.8987306498087289,0.04222126832161064,0.39265420733096934
1724,monoprotic,1,1,True,3.07,2.98,0.08999999999999986,0.7888748531401499,0.1931614254424161,0.7503462015002377
1722,diprotic,2,6,True,6.65,6.73,0.08000000000000007,1.3526123036220032,0.1922660890305401,0.06911593269221215
1723,monoprotic,1,2,True,3.76,3.71,0.04999999999999982,1.2619438355132377,0.20042460704152212,0.8434164057999065
1725,monoprotic,1,8,True,10.96,10.89,0.07000000000000028,0.5927231273104594,0.18997204651147281,0.6769386365200983
1726,diprotic,2,15,True,8.25,8.3,0.05000000000000071,0.6397965305467366,0.06932495270064519,0.26680297628299804
1729,diprotic,2,6,True,4.7,4.76,0.05999999999999961,1.3342067866689475,0.21014273516183332,0.22174698891402897
1727,monoprotic,1,24,True,9.24,9.3,0.0600000000000005,1.361109190449882,0.22829185892121254,0.9578892705533517
1728,diprotic,2,26,True,7.84,7.91,0.07000000000000028,0.08680187387354088,0.2071320540517989,0.30405948609026506
1731,diprotic,2,13,True,3.74,3.83,0.08999999999999986,1.4437537768985864,0.19793609327373995,0.46418318006005516
1730,triprotic,3,8,True,10.73,10.69,0.040000000000000924,0.7486933502171033,0.2410554424994773,0.0
1721,monoprotic,1,50,False,6.83,7.43,0.5999999999999996,2.105690899498804,0.3190755542214311,0.7297034600095006
1733,triprotic,3,4,True,3.99,4.02,0.02999999999999936,1.2917000153935059,0.2079250884801733,0.0
1736,triprotic,3,5,True,3.11,3.06,0.04999999999999982,0.840327151244221,0.18163193370830308,0.0
1734,diprotic,2,12,True,10.39,10.37,0.02000000000000135,0.45966749040574517,0.21421605722492573,0.4864604149386923
1735,monoprotic,1,10,True,10.11,10.11,0.0,1.1782953547875339,0.1992536667040122,0.604270752384975
1737,triprotic,3,5,True,6.5,6.5,0.0,1.4891152832042358,0.19713260508822947,0.0
1739,monoprotic,1,3,True,2.53,2.43,0.09999999999999964,0.8570903080446022,0.20878910852231178,0.7786358176997606
1738,triprotic,3,4,True,2.67,2.64,0.029999999999999805,1.5318740561945852,0.1991812979661232,0.0
1741,triprotic,3,6,True,6.35,6.43,0.08000000000000007,1.7029281687621534,0.22215625709969353,0.0
1740,diprotic,2,12,True,10.01,10.04,0.02999999999999936,0.25231444894451394,0.21076404514252792,0.4811091890093531
1743,monoprotic,1,5,True,4.83,4.76,0.07000000000000028,1.3664962452056333,0.2079456512849723,0.8938649552002113
1732,triprotic,3,22,True,9.59,9.51,0.08000000000000007,0.7366550911404156,0.23985850856980848,0.0
1744,monoprotic,1,13,True,10.2,10.22,0.02000000000000135,0.43298871368618475,0.21135479328803264,0.19308708143321132
1745,monoprotic,1,11,True,10.29,10.2,0.08999999999999986,1.4018506137133842,0.22444413926887438,0.996730350957837
1747,diprotic,2,5,True,3.73,3.82,0.08999999999999986,0.7376506976752717,0.20682418081454215,0.22073214193872495
1746,monoprotic,1,18,True,8.75,8.72,0.02999999999999936,0.2589693991552031,0.20273115723539367,0.5572753371186575
1749,diprotic,2,6,True,6.23,6.31,0.07999999999999918,1.7120530415884658,0.19829177966970427,0.03525097455626503
1751,diprotic,2,4,True,4.55,4.51,0.040000000000000036,0.611249294764397,0.2617719952801985,0.603408785795413
1750,diprotic,2,12,True,5.36,5.43,0.0699999999999994,1.2171996821744293,0.033211076036913256,0.2816873147847869
1748,monoprotic,1,22,True,9.53,9.61,0.08000000000000007,0.1208524477504831,0.20447930669394246,0.4116289254000894
1752,triprotic,3,4,True,2.49,2.56,0.06999999999999984,0.9388037288567843,0.20807611577997442,0.0
1755,monoprotic,1,4,True,5.77,5.7,0.0699999999999994,2.146777185037119,0.20391361292959284,0.4950788684654692
1753,monoprotic,1,3,True,2.49,2.48,0.010000000000000231,0.4470037066888475,0.20776575532069722,0.7537977396542787
1742,triprotic,3,50,True,1.95,2.04,0.09000000000000008,1.3765090237389146,0.29122103001817495,0.0
1757,monoprotic,1,5,True,6.05,6.11,0.0600000000000005,0.09209711462273251,0.20960349837712564,0.8309665940544364
1756,monoprotic,1,9,True,7.51,7.52,0.009999999999999787,0.28401216121686623,0.20887308211124223,0.5445994418842043
1758,monoprotic,1,7,True,3.43,3.46,0.029999999999999805,0.448895254172907,0.20610628480744206,0.7926361501265534
1754,triprotic,3,8,True,10.77,10.8,0.030000000000001137,1.5698216132862128,0.19328136921112193,0.0
1761,monoprotic,1,3,True,3.14,3.19,0.04999999999999982,0.17412575090198956,0.20390238362124422,0.595499538131502
1759,diprotic,2,10,True,6.95,6.91,0.040000000000000036,0.3840634352885397,0.04777122847738232,0.5656461172937759
